tissue,Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B,HSvsC,SYMBOL
head,FBgn0035397,0.15262476899029398,7.575263975085821,5.157460773062527,2.734200509056352e-7,1.6962076919485367e-6,5.7321053535221544,1,PAN3
head,FBgn0041342,0.17730757322659496,6.642764093004461,5.136950013664423,3.0459063255570287e-7,1.8826708019576443e-6,5.719945632439862,1,Pcyt1
head,FBgn0030648,0.23779813899293067,5.50504648681378,5.100052402615628,3.695160101011559e-7,2.2551148558700507e-6,5.707787050425086,1,CG6340
head,FBgn0037798,0.5932313230596016,2.441769431776338,5.006584269197649,5.994357393251063e-7,3.5094237829578946e-6,5.7013302543058595,1,CG12817
head,FBgn0050389,0.2539161076197942,5.241633424951127,5.091326751592615,3.8672081673231605e-7,2.3516242470718716e-6,5.695591234744459,1,CG30389
head,FBgn0024941,0.25887918972287327,5.935771244288509,5.109241892508901,3.5219648427432167e-7,2.15720346618022e-6,5.686598402278972,1,RSG7
head,FBgn0004595,0.19380411303362255,9.029935751717284,5.160513031363905,2.6905344289744833e-7,1.6706514057599132e-6,5.678892891122457,1,pros
head,FBgn0028670,0.2480592587839956,5.605898128822514,5.0988710474872745,3.7180131949502945e-7,2.2670158002032364e-6,5.674557899622866,1,Vha100-2
head,FBgn0013753,0.30282328061751684,4.849453379623778,5.064190744772433,4.453134155806049e-7,2.68618137034438e-6,5.646771641010759,1,Bgb
head,FBgn0034914,0.2632849887261841,5.743364949294348,5.0959617064988,3.7748773726104467e-7,2.299614485909175e-6,5.646639411284543,1,CG5554
head,FBgn0032253,-0.49812693960605703,3.4396261173724993,-5.010405584788426,5.877896730255954e-7,3.453200494351934e-6,5.632185009309001,-1,LManI
head,FBgn0038250,-0.3376227866160306,4.668085347222255,-5.0490782906718525,4.815681354197424e-7,2.879189860042704e-6,5.628081921061082,-1,CG3505
head,FBgn0039094,-0.6445035893214639,2.602157276988294,-4.991983734569549,6.460172433619781e-7,3.7625913864028388e-6,5.6269154587279395,-1,CG10184
head,FBgn0051360,0.5612353730220754,1.7554621001942485,4.98320936357415,6.756701711291321e-7,3.9251560972295455e-6,5.625527056686119,1,CG31360
head,FBgn0050026,-0.41998017334489113,4.229605522886173,-5.030518018585449,5.30002912100156e-7,3.143754115457241e-6,5.614320480641703,-1,CG30026
head,FBgn0250839,0.29129850058728657,6.366912081429042,5.103925025540711,3.621192294321242e-7,2.2119694936043575e-6,5.595621974321715,1,CG2016
head,FBgn0027588,0.18321961412539522,7.982263140582196,5.131128049315357,3.1404662289004206e-7,1.9322868644062462e-6,5.579860550220606,1,GCS2alpha
head,FBgn0045862,0.5357973579350226,2.3767049545946453,4.97979609736282,6.875562921202014e-7,3.990777379671075e-6,5.578231009497552,1,btz
head,FBgn0011206,0.15214636492859235,9.272981994459556,5.139585209545634,3.004015707146562e-7,1.8584770550526121e-6,5.566023960284463,1,bol
head,FBgn0069969,0.2140405509820944,5.918878753932788,5.087781565676894,3.93929832962767e-7,2.3911611584328817e-6,5.5646342594756755,1,CG40498
head,FBgn0051183,-0.33387797960847987,4.482555396267505,-5.031643322339233,5.269371139079732e-7,3.1283132258522517e-6,5.531032677398784,-1,CG31183
head,FBgn0267433,0.25906474544449587,3.9611749301103005,5.0171382129633635,5.677998939597309e-7,3.3503166517938053e-6,5.500511152968283,1,kl-5
head,FBgn0036769,0.2760606929663254,5.472889094164251,5.054140273452702,4.691182020113002e-7,2.8172089538191936e-6,5.484955659641203,1,Tsp74F
head,FBgn0014388,-0.1792267959160494,6.961508183731803,-5.08871953871017,3.920099706848686e-7,2.3816454822741073e-6,5.443271488544277,-1,sty
head,FBgn0028481,0.22222265695113075,5.757325996020051,5.057347018079163,4.6139258602940357e-7,2.778216087917032e-6,5.420798921226041,1,CG4341
head,FBgn0026077,0.4162685698417157,5.482669052858308,5.03491102904085,5.181311963322477e-7,3.0787373898055e-6,5.37165234300031,1,Gasp
head,FBgn0034247,-0.5406453597682237,3.0663555654057713,-4.952197720154892,7.91355324530573e-7,4.542567660845276e-6,5.365742611653561,-1,CG6484
head,FBgn0250874,0.37072427122595464,3.9905018733792934,4.973550676899646,7.098288997813915e-7,4.109471763974117e-6,5.347700492929114,1,ttm50
head,FBgn0033378,0.517350318278412,2.235711196403987,4.928874085513689,8.907096220519032e-7,5.057076796234231e-6,5.347309974680285,1,tsu
head,FBgn0020414,-0.24392731013850266,6.456920567771345,-5.054148326030341,4.690986464451483e-7,2.8172089538191936e-6,5.342412073794371,-1,Idgf3
head,FBgn0004362,0.2829970352788642,6.245973118421635,5.050817227901672,4.772556890096784e-7,2.858461442943707e-6,5.333927918086038,1,HmgD
head,FBgn0033777,-0.2517004367915545,5.922635744783013,-5.034995686733144,5.179049559896523e-7,3.0787373898055e-6,5.327279925675564,-1,CG17574
head,FBgn0031681,0.20634487890507502,5.6641720684969705,5.02969866057095,5.322460070339279e-7,3.154292287084505e-6,5.307256739992203,1,Pgant5
head,FBgn0265778,0.26502715448806446,4.82746450384508,4.997706096352946,6.273590245319404e-7,3.6633866354792587e-6,5.307181869396032,1,PDZ-GEF
head,FBgn0262018,-0.2472417416603394,4.6831073841396345,-4.9930798171390665,6.424024310540494e-7,3.7447631368857604e-6,5.279321223466894,-1,CadN2
head,FBgn0036516,0.24178362444534773,5.298797466910394,5.005452653537264,6.029270217947352e-7,3.526810139598615e-6,5.275768444116561,1,CG7656
head,FBgn0015801,0.2680104429254069,5.46701646863029,5.0072250130078775,5.974675596121539e-7,3.503766514756619e-6,5.246723654923265,1,Reg-5
head,FBgn0024963,0.15545342740908907,7.428149521776265,5.058747764805306,4.5805661065813073e-7,2.760587166907558e-6,5.24534056103241,1,GluClalpha
head,FBgn0063495,0.45928235440522425,3.3122390490868576,4.926601302995664,9.010100026992299e-7,5.102704889658453e-6,5.241217704381036,1,GstE5
head,FBgn0264502,0.2137288299597766,5.76248892428416,5.016532053268471,5.695724244713966e-7,3.357845452725008e-6,5.230929004011376,1,CG43901
head,FBgn0262838,-0.533610654299828,3.3279465086670537,-4.923926988607481,9.132771597383854e-7,5.16352855698241e-6,5.230531641286122,-1,BomT1
head,FBgn0033079,-0.28298127663108286,5.65387283623491,-5.0070673484923285,5.979512803947262e-7,3.503766514756619e-6,5.227401921852517,-1,Fmo-2
head,FBgn0003149,0.26873461915526686,7.239402523717382,5.05154149039426,4.7547058333972793e-7,2.8502944011908157e-6,5.22624440680218,1,Prm
head,FBgn0087013,0.15188228251571978,7.628218814265323,5.055117004035173,4.6675195769792415e-7,2.807986421666693e-6,5.2216730164820735,1,Karybeta3
head,FBgn0027948,0.37256428704269684,4.220260368915546,4.9559512782489135,7.763984362225381e-7,4.464186064052105e-6,5.21078105243317,1,msps
head,FBgn0020908,0.6317970096723768,7.1877686435351835,5.04912052852228,4.814629441679882e-7,2.879189860042704e-6,5.209032784959099,1,Scp1
head,FBgn0037676,0.22613449392576124,5.61399572810131,5.007899019820709,5.954039334288289e-7,3.494897046741095e-6,5.2082757040971925,1,CG8861
head,FBgn0040260,0.32016334489661524,4.754886451501292,4.968765142933002,7.273643232852028e-7,4.196619073425376e-6,5.2054687255752485,1,Ugt37D1
head,FBgn0015589,0.26772793891609403,4.709995536588927,4.972936020544598,7.120581301035231e-7,4.1153308339829256e-6,5.19632278048204,1,Apc
head,FBgn0062978,0.2015518691523237,7.617039136127084,5.0439427744161325,4.945245388104286e-7,2.948831509202926e-6,5.16622751747087,1,CG31808
head,FBgn0262733,-0.24272622240286346,5.437529074904098,-4.991378762810429,6.480207961439677e-7,3.7710125847895955e-6,5.159517963139134,-1,Src64B
head,FBgn0005278,0.18812534333256092,8.087235189292581,5.0483625651888495,4.833539900133161e-7,2.887314205362229e-6,5.150466436746656,1,Sam-S
head,FBgn0037536,0.189816532782217,6.329538893485403,5.012388982194379,5.81831308456932e-7,3.424145611649934e-6,5.143035974660528,1,CG2698
head,FBgn0024987,0.20858974262286445,5.8200735846417135,4.996872748664749,6.300435179696848e-7,3.6758880660146752e-06,5.1351311689281935,1,ssx
head,FBgn0034717,-0.44377322911429395,4.24143868277189,-4.931051357614076,8.809485734987992e-7,5.018512429653648e-6,5.120821111377975,-1,CG5819
head,FBgn0025687,-0.5198914870708427,3.1656396058750103,-4.898378752995228,1.0388726594855101e-6,5.83459877362211e-6,5.119676021171713,-1,NA
head,FBgn0028411,0.5726025807663397,1.8967798170507575,4.8769246733472755,1.157044770183174e-6,6.428871598996402e-6,5.11714935647324,1,Nxt1
head,FBgn0266186,0.5078502347834952,2.331873822155849,4.8807007955406,1.135346895076164e-6,6.323900909806442e-6,5.11401948750421,1,Vamp7
head,FBgn0033520,-0.49942238133876593,3.73714050818364,-4.907991432947458,9.897788087045095e-7,5.563494849925098e-6,5.096992005781044,-1,Prx2540-1
head,FBgn0030997,0.24031169218825177,5.592550007638681,4.978195145231764,6.932005565561973e-7,4.0166428135672715e-6,5.087538570575868,1,CG7990
head,FBgn0040388,-0.4687671260806323,2.5774543086586226,-4.895768475726769,1.0526036391236586e-6,5.901911946728176e-6,5.0866878886979325,-1,boi
head,FBgn0040074,-0.2984713746618901,9.816004600602138,-5.04604219738649,4.891877540843812e-7,2.919583047765742e-6,5.083220256148605,-1,retinin
head,FBgn0038165,0.2937524498351882,4.736328880856112,4.944941504541875,8.210605434726816e-7,4.69713315986656e-6,5.077732708343321,1,Task6
head,FBgn0033485,0.5835625854701316,1.9298435650721832,4.867976954178539,1.2100646865013697e-6,6.6904803026347195e-6,5.0737532355525925,1,RpLP0-like
head,FBgn0058002,-0.2910083734111035,4.996914336776596,-4.943426822187568,8.273954698835457e-7,4.7293729225296165e-6,5.048232591247414,-1,ND-AGGG
head,FBgn0000045,0.6279009478303683,7.051947604155723,5.012963500769268,5.801162969256302e-7,3.4170264806717e-6,5.047014832633826,1,Act79B
head,FBgn0038343,0.4365344607672803,4.209003627061327,4.917304653624492,9.443505689480281e-7,5.321415456022139e-6,5.046318152217937,1,Trissin
head,FBgn0035432,0.21585620840646857,5.678684975526715,4.973002903124555,7.118152340463341e-7,4.1153308339829256e-6,5.035314247342376,1,ZnT63C
head,FBgn0003091,0.18921721866726227,6.811766343162325,5.00468532996443,6.053055337147581e-7,3.5376629377521125e-6,5.035013890246502,1,Pkc53E
head,FBgn0010380,0.2151737175246069,5.848698148710784,4.971988439568507,7.155080384018883e-7,4.13173813464865e-6,5.018548048167425,1,AP-1-2beta
head,FBgn0010100,0.1745104359766838,8.97474771183026,5.028042212127291,5.368087529045734e-7,3.178547099072439e-6,5.0184511895001265,1,mAcon1
head,FBgn0028936,-0.6033377663223902,2.1346567747270115,-4.856876416950691,1.2790974347927553e-6,7.049109090520465e-6,5.013702204018343,-1,NimB5
head,FBgn0031908,0.3891950089875911,5.147356872028175,4.943057752950076,8.289461679407137e-7,4.734234786837083e-6,4.994876275866789,1,CG5177
head,FBgn0264270,0.15227048968899393,7.865902724138564,5.011543813806271,5.843631372075597e-7,3.4360552467804507e-6,4.98615307463143,1,Sxl
head,FBgn0033357,-0.19649529078322914,6.811391818561018,-4.984034640316641,6.728261706707224e-7,3.911995327665886e-6,4.964655300747984,-1,Tom7
head,FBgn0032702,0.5164518032937915,2.7606733922809807,4.854296563155265,1.2956758393475184e-6,7.128852746678535e-6,4.956613173638965,1,CG10376
head,FBgn0015229,0.19404112912036986,6.511516720028666,4.9782716184594875,6.929299319375823e-7,4.0166428135672715e-6,4.956224688019885,1,glec
head,FBgn0015520,0.4532245648886297,3.2038564512053305,4.865246327591726,1.2267056535377335e-6,6.771415207528288e-6,4.954470298435117,1,nonA-l
head,FBgn0039359,-0.13844910790164278,10.848176054881014,-5.026296637385344,5.416578355756986e-7,3.204453441962269e-6,4.95363485972785,-1,RpL27
head,FBgn0041096,-0.30634571905623487,3.6086706801746424,-4.891795018599312,1.0738415265678078e-6,5.991185150702571e-6,4.944837393351374,-1,rols
head,FBgn0011739,-0.230648895468339,5.034965814000437,-4.927878446473,8.952078725699008e-7,5.07835204221281e-6,4.924597819831677,-1,wts
head,FBgn0030086,0.2373357606562143,5.810196468306394,4.950754534004639,7.971796221817037e-7,4.5682445806717624e-6,4.918409855289756,1,CCT2
head,FBgn0032078,0.30876172281379066,4.365096629442233,4.893921578257043,1.06242438527758e-6,5.9421949489222464e-6,4.8981460772134735,1,C1GalTA
head,FBgn0028647,0.4133735315125553,3.378397386444482,4.867512664648822,1.2128787385155814e-6,6.7005604818973534e-6,4.890930346949387,1,CG11902
head,FBgn0000303,0.22125859608294984,6.1201681275631685,4.945266546585558,8.197072102373804e-7,4.693361689775755e-6,4.8422543811089875,1,ChAT
head,FBgn0033252,0.35710243750391624,3.697908189103337,4.864004789504881,1.2343444800480219e-6,6.808023959286071e-6,4.838632661964651,1,CG12769
head,FBgn0261276,0.1984525556878225,5.882361200592428,4.9364702787737915,8.571001552689137e-7,4.886771711575375e-6,4.82773752083855,1,Opa1
head,FBgn0031637,0.2049740875116539,6.976724358458663,4.963366723930817,7.476468571525482e-7,4.309964235349983e-6,4.822774602547579,1,mxt
head,FBgn0032129,0.2036068482785378,6.644068746941101,4.956965568776189,7.724037683649787e-7,4.445101516326796e-6,4.813662330358879,1,jp
head,FBgn0035851,-0.5478360110778602,2.139585907109359,-4.808579330191326,1.626137236245105e-6,8.70620743585859e-6,4.785600381920398,-1,MED24
head,FBgn0030574,0.1711244311843183,7.169909145173376,4.955788752866913,7.770403722847275e-7,4.464186064052105e-6,4.759108190937369,1,sbm
head,FBgn0086443,0.27308606807738656,5.256012527561032,4.896668830338948,1.047847825455454e-6,5.8801219881574935e-6,4.758422983442998,1,AsnRS
head,FBgn0035588,0.45667919193938467,3.0723090264368502,4.8173043949321075,1.5573753489258083e-6,8.371201994782446e-6,4.755746581096259,1,Dhrs4
head,FBgn0028622,0.1932516570616798,5.920577693926045,4.926777601067503,9.002069209577633e-7,5.102430175621455e-6,4.753704521315648,1,qsm
head,FBgn0030276,0.18368033787415694,6.48736676750595,4.9380610149594375,8.502183465868231e-7,4.851625704320758e-6,4.752461213189381,1,Dlic
head,FBgn0002044,0.24920417384241134,5.1551418041212145,4.893537894042565,1.0644756405936118e-6,5.948747340242978e-6,4.748875546009744,1,swm
head,FBgn0028480,-0.19067127219682334,7.327867441639487,-4.951036078522954,7.960401524976214e-7,4.565583978955823e-6,4.734351066521132,-1,CG17841
head,FBgn0030612,-0.43343307636091133,3.300162310088475,-4.818597229112855,1.5474275944336742e-6,8.337613859410762e-6,4.731653055018992,-1,Dbct
head,FBgn0035026,0.5492904116860053,2.445412951067006,4.801806851699051,1.681514640662603e-6,8.974271507624721e-6,4.728312673543558,1,Fcp1
head,FBgn0004167,0.169079925023512,6.230625551671167,4.929853436273527,8.863062137014201e-7,5.037771647840604e-6,4.725242487620766,1,kst
head,FBgn0034920,0.35832328871774344,4.504499996847196,4.856704385722899,1.2801965412761078e-6,7.04942101963277e-6,4.709413209792069,1,CG5597
head,FBgn0032456,-0.15413411323953152,6.566443916696901,-4.930121495845322,8.851046114047474e-7,5.037771647840604e-6,4.69048553091066,-1,MRP
head,FBgn0283680,-0.19793939652681214,6.03378519875884,-4.90946101335166,9.82473153625294e-7,5.527024513156604e-6,4.681505806955041,-1,IP3K2
head,FBgn0037896,0.33476889686639666,5.029266164647272,4.8686462949166645,1.2060188824473156e-6,6.673567662118452e-6,4.663615945644732,1,ninaG
head,FBgn0032515,0.2010717866766365,6.693108487376086,4.917763876044242,9.421633342790124e-7,5.313518320596065e-6,4.641288329018342,1,loqs
head,FBgn0025814,-0.3717834303680476,3.606852344421831,-4.8057536848523705,1.6490253943308917e-6,8.81187703836618e-6,4.636071581769217,-1,Mgstl
head,FBgn0035089,-0.434756602003322,5.405651637219487,-4.872035956222459,1.1857293677399e-6,6.57205080709607e-6,4.634636104667764,-1,Phk-3
head,FBgn0002283,0.5418447270076623,2.020734984180328,4.775456479858174,1.9147389925567146e-6,1.0154874562877258e-5,4.6342422435791555,1,l(3)73Ah
head,FBgn0037635,-0.43823484444268246,4.096211435046643,-4.825520201602314,1.4951900697292157e-6,8.120863655830488e-6,4.632796360286443,-1,CG9837
head,FBgn0014026,-0.16507073876235978,10.79451054306771,-4.960194476369649,7.598185758628348e-7,4.376399667789173e-6,4.630131765518598,-1,RpL7A
head,FBgn0260934,0.1319209417796845,7.098141918045257,4.924953282190352,9.08550612443928e-7,5.1411039676534235e-6,4.614237327415891,1,par-1
head,FBgn0034645,-0.19719670727643646,7.266929409378945,-4.920633838286532,9.286041249553763e-7,5.245798740975985e-6,4.607145498196296,-1,ND-B12
head,FBgn0038665,-0.28998926278495496,5.901332656860751,-4.879990198302804,1.139399882445382e-6,6.336037833137889e-6,4.596384310743916,-1,euc
head,FBgn0053547,0.16742945145293486,7.708128463681892,4.929795891447788,8.865643686676012e-7,5.037771647840604e-6,4.591037939482856,1,Rim
head,FBgn0029174,0.32015830139733303,4.248268037009589,4.82079489227,1.5306577214465853e-6,8.260420999538556e-6,4.587108997062158,1,Fkbp59
head,FBgn0034408,-0.19967289907944963,5.540554872575489,-4.874756533349092,1.1696829265591941e-6,6.4884298190264734e-6,4.568093339829679,-1,sano
head,FBgn0035523,0.5915875413928902,1.7186037058668715,4.75762217708269,2.0899135681169424e-6,1.1023397463031798e-5,4.567531314776746,1,Ctl1
head,FBgn0015338,0.5280018812417016,1.9494974134600582,4.754981761926982,2.117123288056149e-6,1.114084643878263e-5,4.5522370855994225,1,CG5861
head,FBgn0052082,0.3243624319444329,4.322765898812234,4.825150096388591,1.4979392506802714e-6,8.12926582110754e-6,4.550991020662758,1,IRSp53
head,FBgn0265262,0.15508585559300947,7.525388462595023,4.91558537159904,9.525828766401418e-7,5.363335063980549e-6,4.546591884230699,1,Vha68-1
head,FBgn0024836,0.2688640161609337,4.496042869567147,4.833222940739628,1.439063066148788e-6,7.847535849433955e-6,4.538962200738538,1,stan
head,FBgn0036318,0.19775529055910823,6.506410671976867,4.893032117900996,1.0671854533113782e-6,5.958966172825383e-6,4.538118499618246,1,Wbp2
head,FBgn0029067,0.2737097636360435,5.054317850277367,4.84190557119218,1.3782264631784808e-6,7.546208375718936e-6,4.526253368630956,1,Dd
head,FBgn0033961,-0.19563910126607098,6.781921068672581,-4.893936895874829,1.062342573194318e-6,5.9421949489222464e-6,4.522229795112297,-1,ND-B15
head,FBgn0285879,-0.17839540217527228,5.711627515397655,-4.868781583936639,1.205202716880196e-6,6.673567662118452e-6,4.51890639570645,-1,disco-r
head,FBgn0025726,-0.24850079000697356,6.139476135700844,-4.880320669404708,1.1375132659010343e-6,6.330752842817114e-6,4.518867557230736,-1,unc-13
head,FBgn0051072,0.2199178411118501,5.126810445295212,4.845125245916861,1.3563024932871066e-6,7.438213673647538e-6,4.503682738350333,1,Lerp
head,FBgn0023178,0.26009449605837975,6.434013622264798,4.880999601862989,1.1336467621316338e-6,6.319636772905283e-6,4.4961019454446145,1,Pdf
head,FBgn0003710,0.34411948757509414,4.036618772736643,4.792367118423401,1.7617361666791967e-6,9.380134113230732e-6,4.479417643710892,1,tipE
head,FBgn0001229,0.5006207090451671,3.033270625333426,4.758775264014639,2.0781366339043172e-6,1.096983600192115e-5,4.4734075145664765,1,Hsp67Bc
head,FBgn0052423,0.13428815776173764,9.365498610011509,4.9188651657762055,9.369378601447129e-7,5.288458940149039e-6,4.46592393116002,1,shep
head,FBgn0010333,0.17658733511703328,6.460307109058559,4.87547596123081,1.165474695770583e-6,6.470394000657375e-6,4.455834499424052,1,Rac1
head,FBgn0042177,0.6085229144711546,2.1523576723503832,4.731755594156811,2.3715982620797445e-6,1.2364493020958544e-5,4.433957335293266,1,Arts
head,FBgn0052432,-0.23637545500419987,5.060468388142311,-4.822816780930472,1.5153836778940495e-6,8.193717079506703e-6,4.405717409715006,-1,CG32432
head,FBgn0031805,0.3996858285691225,5.2232575160253525,4.817860145980035,1.5530915886302308e-6,8.354817281080048e-6,4.391792465165441,1,Nepl4
head,FBgn0031126,-0.3903245399380859,4.150949050995098,-4.772416066724855,1.9435699381897023e-6,1.029970213325922e-5,4.387503885198653,-1,Cyp6v1
head,FBgn0260944,0.2395864982967506,5.614469039980883,4.82881763444957,1.4709097489501111e-06,8.001843702655391e-6,4.3736610952697585,1,Rbp1
head,FBgn0263005,-0.44660495733469174,2.875987283477515,-4.738922013837286,2.290100294267231e-6,1.1976533789508907e-5,4.367612608431664,-1,Chpf
head,FBgn0263607,-0.36556134819861263,4.102327904426929,-4.761882204590963,2.0467208466099063e-6,1.0820896297713986e-5,4.340195719461468,-1,l(3)72Dp
head,FBgn0046214,0.2057510834160441,6.2283244375499125,4.8402266185203,1.3897939746226683e-6,7.597240789327795e-6,4.3239295887093805,1,vig2
head,FBgn0031649,0.3090748546880837,4.74688400414345,4.7864418444941785,1.813957525465444e-6,9.643066656601677e-6,4.316740457618972,1,hoe2
head,FBgn0267252,0.17794666714638296,10.84726821081409,4.894634518271173,1.058622964801348e-6,5.930744397669192e-6,4.3083891694302805,1,Ggamma30A
head,FBgn0038742,-0.2598114368647071,5.649283782741395,-4.812789042755077,1.5926037932496737e-6,8.540195757299201e-6,4.3062662229723125,-1,Arc42
head,FBgn0037671,0.16495353597942142,7.0811175752853925,4.853620051847449,1.3000572825801658e-6,7.147144182769985e-6,4.287117985712361,1,ATP6AP2
head,FBgn0040259,0.2314692434696175,5.983943009831492,4.822694929306781,1.5163000194913771e-6,8.193717079506703e-6,4.280571433049445,1,Ugt302C1
head,FBgn0000109,-0.3917689323149016,3.9622147236642755,-4.741708061270005,2.2591489794291492e-6,1.1832970874438349e-5,4.279297220507768,-1,Aprt
head,FBgn0026428,-0.2103328792001431,6.041947556260646,-4.824623085762217,1.5018623365015544e-6,8.144020143884131e-6,4.2782267151593025,-1,HDAC6
head,FBgn0031913,-0.34296443222994455,6.706241936182511,-4.841495656194833,1.3810420827525737e-6,7.555506928457041e-6,4.275022137414512,-1,CG5958
head,FBgn0036581,-0.27701907831762895,4.990618940379804,-4.779473191565052,1.8772800831160438e-6,9.964025056539002e-6,4.266325734040466,-1,MED10
head,FBgn0032477,0.5564081986478673,2.1454664501721807,4.6930958526653725,2.861590752128425e-6,1.4759783879399246e-5,4.2603411323705025,1,Alg7
head,FBgn0035020,-0.16142189712077304,7.171523315107191,-4.848874936770976,1.3311924312612212e-6,7.306431185217838e-6,4.259443261828633,-1,CG13585
head,FBgn0030259,-0.451174791086725,3.1621943249184428,-4.711805658717178,2.6134137880398096e-6,1.3572890963690624e-5,4.257712434864748,-1,CG1545
head,FBgn0264794,0.3252031559795565,4.248619861024002,4.752866803150443,2.139163401685467e-6,1.1239334049881219e-5,4.256351098660582,1,lncRNA:CR44024
head,FBgn0053147,0.2003215370612601,6.006208223058831,4.822590503394728,1.517085741428925e-6,8.193717079506703e-6,4.252319739824221,1,Hs3st-A
head,FBgn0004587,0.15976938151040976,7.299961047892868,4.851903688606265,1.3112374373106675e-6,7.20275186928898e-6,4.248672370648029,1,B52
head,FBgn0031093,0.5730664135503618,2.0907056974398754,4.681605750273955,3.0250547289437715e-6,1.5531829975032486e-5,4.210386314495057,1,CG9581
head,FBgn0265177,-0.198235332496008,6.562472488417664,-4.820422072679014,1.53349025567174e-6,8.269107742306464e-6,4.198452380430753,-1,CG44242
head,FBgn0053548,0.2275854290710475,6.7162927347053385,4.82717045163723,1.4829908067727176e-6,8.061080253534659e-6,4.1948482057970935,1,SmydA-8
head,FBgn0004622,0.41169723277545234,3.0441674657258733,4.710449726910614,2.6306815735642777e-6,1.3641617178252795e-5,4.189205833912848,1,TkR99D
head,FBgn0004618,0.2770703322392949,4.752586412437785,4.756825329040353,2.098089547101661e-6,1.1057896740063469e-5,4.180624257799364,1,gl
head,FBgn0002563,0.6751943368239228,7.0783264913889115,4.824280577898126,1.5044172751812249e-6,8.151337832352117e-6,4.137793636272075,1,Lsp1beta
head,FBgn0031231,0.4029759610583259,3.3947322063667764,4.691174887875534,2.8883158778063972e-6,1.4886274364121082e-5,4.13111989674278,1,mRpL10
head,FBgn0033593,-0.32170013855258617,7.354552357103222,-4.8237423811374756,1.5084404060411828e-6,8.166592494515995e-6,4.129227399306831,-1,Listericin
head,FBgn0259176,0.12069316237974093,9.20307208754071,4.843008206515479,1.3706800833341828e-6,7.510971412889582e-6,4.105367154404954,1,bun
head,FBgn0027291,0.14975060282184316,8.477221588812268,4.834224177063552,1.4319180556873877e-6,7.814874812395574e-6,4.097866826985106,1,Idh3a
head,FBgn0030701,0.27772450648769187,4.829485574658584,4.740843399319684,2.268711579400697e-6,1.1873860448844824e-5,4.0952532555947485,1,CG16952
head,FBgn0011760,0.1322184638418662,9.067671206268162,4.838429212571898,1.402281133402111e-6,7.659309389390205e-6,4.093424566566128,1,ctp
head,FBgn0015038,-0.5637824338718804,2.2191078673830984,-4.654919336696127,3.440013906030532e-6,1.7555753986851666e-5,4.0868463369255235,-1,Cyp9b1
head,FBgn0038947,0.17285950859076493,8.236091806132476,4.829827923694164,1.4635468203072846e-6,7.968199355006328e-6,4.081602297295527,1,Sar1
head,FBgn0032897,0.1739564125925881,8.6802477901944,4.832393507973665,1.4450080239142316e-6,7.873605364792935e-6,4.079828443294745,1,CG9336
head,FBgn0016061,0.19826734603449525,5.3560485002305684,4.765155108500386,2.014120821611787e-6,1.0665219260562962e-5,4.072660974717486,1,side
head,FBgn0032193,0.41876772854204347,3.1976065425082463,4.664448300022531,3.285935900901313e-6,1.6820210871986886e-5,4.025707511768875,1,CG5727
head,FBgn0085433,0.29799249738932776,4.80294636982011,4.724209228254075,2.460426591721376e-6,1.2807855745357923e-5,4.024821973538877,1,CG34404
head,FBgn0027492,0.14366646416335893,8.061040399389809,4.814872398487315,1.5762553901427553e-6,8.465956273348143e-6,4.023397119251078,1,wdb
head,FBgn0035091,-0.26809558229658137,5.506200523429035,-4.750081251062826,2.168528493454479e-6,1.1378611131470897e-5,4.020322193540025,-1,CG3829
head,FBgn0033902,-0.14363183467161278,7.667686727128169,-4.805660734628732,1.6497835448937569e-6,8.81187703836618e-6,4.013624839244187,-1,eIF3m
head,FBgn0030944,0.5163705604858695,1.8167129524824768,4.632745804936768,3.82584106818549e-6,1.9393056449078175e-5,4.006966760656216,1,Hou
head,FBgn0003435,0.15529709009780124,7.994609192318107,4.811512007881258,1.602705379269678e-6,8.587554496530556e-6,4.0029464657865255,1,sm
head,FBgn0030744,0.3562868014151599,3.747126377553693,4.678003669325672,3.0781196418197464e-6,1.5780322227433756e-5,4.002162544439337,1,CG9992
head,FBgn0029506,0.15846746687661195,7.997523420143253,4.807488827769365,1.6349340279587918e-6,8.746379665393473e-6,3.9959186821084405,1,Tsp42Ee
head,FBgn0019624,-0.13772840645347273,9.301657044184322,-4.817900316821306,1.5527823892145487e-6,8.354817281080048e-6,3.9906372048166903,-1,COX5A
head,FBgn0063670,0.22604467022913255,5.7754410241782725,4.753561069903298,2.1319042051282753e-6,1.1209903759780248e-5,3.987828365676929,1,CG40228
head,FBgn0037120,0.25481347231605156,5.17246660398163,4.731310175471859,2.376754580709668e-6,1.2381829333404296e-5,3.980928033460607,1,CG11247
head,FBgn0036157,-0.34519220095116054,4.804587348547148,-4.708472731008932,2.656055102572276e-6,1.37626395429837e-5,3.9761348916267014,-1,CG7560
head,FBgn0264255,0.14147910182058165,9.405655685287895,4.814203882025263,1.5814836675636078e-6,8.487295682591362e-6,3.9632577821095207,1,NA
head,FBgn0011288,0.134322855504867,8.069644234147086,4.801610389809462,1.6831478429309503e-6,8.975903559857324e-6,3.951088434573405,1,Snap25
head,FBgn0031530,0.26403763735532015,5.726847133525161,4.747823290527824,2.1926156631181435e-6,1.149338535969371e-5,3.950685134595684,1,Pgant2
