,Gene,Tissue,Condition,Average_Spearman,Degree,WeightedDegree
1571,FBgn0026577,head,ctrl,0.16654511607338227,1784,0.16654511607338227
1572,FBgn0011584,head,ctrl,0.18972578990235692,2255,0.18972578990235692
1573,FBgn0038693,head,ctrl,0.18190496501508996,1959,0.18190496501508996
1574,FBgn0037137,head,ctrl,0.158512612344363,1339,0.158512612344363
1575,FBgn0035477,head,ctrl,0.18352588802575912,2225,0.18352588802575912
1576,FBgn0000384,head,ctrl,0.16666722196463446,1851,0.16666722196463446
1577,FBgn0051869,head,ctrl,0.18736494047769078,2624,0.18736494047769078
1578,FBgn0264751,head,ctrl,0.13205876250448415,162,0.13205876250448415
1579,FBgn0029718,head,ctrl,0.19486692826943464,2764,0.19486692826943464
1580,FBgn0050463,head,ctrl,0.15490049006773285,1269,0.15490049006773285
1581,FBgn0031708,head,ctrl,0.22111105796410796,3214,0.22111105796410796
1582,FBgn0264442,head,ctrl,0.15334166593685583,1030,0.15334166593685583
1583,FBgn0036911,head,ctrl,0.13853369189032685,477,0.13853369189032685
1584,FBgn0261801,head,ctrl,0.17112023922965525,1526,0.17112023922965525
1585,FBgn0035848,head,ctrl,0.13980307646069623,216,0.13980307646069623
1586,FBgn0011476,head,ctrl,0.1469191558102785,758,0.1469191558102785
1587,FBgn0036815,head,ctrl,0.1411220147106611,423,0.1411220147106611
1588,FBgn0263395,head,ctrl,0.22386403954713624,3457,0.22386403954713624
1589,FBgn0038484,head,ctrl,0.15150181045024316,111,0.15150181045024316
1590,FBgn0086785,head,ctrl,0.13202953648431148,186,0.13202953648431148
1591,FBgn0034109,head,ctrl,0.14143925553106196,694,0.14143925553106196
1592,FBgn0039186,head,ctrl,0.20115900643180987,2928,0.20115900643180987
1593,FBgn0284253,head,ctrl,0.14234581844186275,390,0.14234581844186275
1594,FBgn0031895,head,ctrl,0.14819262057007024,992,0.14819262057007024
1595,FBgn0261885,head,ctrl,0.20203978119261148,2995,0.20203978119261148
1596,FBgn0037213,head,ctrl,0.16375124578398298,889,0.16375124578398298
1597,FBgn0031081,head,ctrl,0.20371792586919313,2845,0.20371792586919313
1598,FBgn0036142,head,ctrl,0.13496827735127914,158,0.13496827735127914
1599,FBgn0037478,head,ctrl,0.1335802752870891,157,0.1335802752870891
1600,FBgn0028645,head,ctrl,0.158624071980984,1354,0.158624071980984
1601,FBgn0032293,head,ctrl,0.1864029394363411,2533,0.1864029394363411
1602,FBgn0030345,head,ctrl,0.13296583505999865,245,0.13296583505999865
1603,FBgn0041150,head,ctrl,0.22048846877494999,3349,0.22048846877494999
1604,FBgn0085436,head,ctrl,0.21895011284898885,3135,0.21895011284898885
1605,FBgn0265464,head,ctrl,0.1352731502197076,158,0.1352731502197076
1606,FBgn0036505,head,ctrl,0.13954837819382104,267,0.13954837819382104
1607,FBgn0004364,head,ctrl,0.17252800185672632,1737,0.17252800185672632
1608,FBgn0040305,head,ctrl,0.13515738728813545,243,0.13515738728813545
1609,FBgn0035695,head,ctrl,0.13817906191163826,311,0.13817906191163826
1610,FBgn0038815,head,ctrl,0.16570088759048726,1631,0.16570088759048726
1611,FBgn0003676,head,ctrl,0.14740989514954858,906,0.14740989514954858
1612,FBgn0033204,head,ctrl,0.150588910130399,238,0.150588910130399
1613,FBgn0031036,head,ctrl,0.1366687317251214,433,0.1366687317251214
1614,FBgn0001320,head,ctrl,0.17174424784888417,405,0.17174424784888417
1615,FBgn0259210,head,ctrl,0.1667070299924654,1419,0.1667070299924654
1616,FBgn0038810,head,ctrl,0.1750277632787357,2073,0.1750277632787357
1617,FBgn0039656,head,ctrl,0.15407643775888183,996,0.15407643775888183
1618,FBgn0033382,head,ctrl,0.1353844889688351,87,0.1353844889688351
1619,FBgn0032414,head,ctrl,0.1358607079162869,249,0.1358607079162869
1620,FBgn0037760,head,ctrl,0.1406791869933159,482,0.1406791869933159
1621,FBgn0028665,head,ctrl,0.20208753629396656,2859,0.20208753629396656
1622,FBgn0037240,head,ctrl,0.15698408869880584,1120,0.15698408869880584
1623,FBgn0037978,head,ctrl,0.1304419974510838,31,0.1304419974510838
1624,FBgn0267350,head,ctrl,0.19414966615136645,2187,0.19414966615136645
1625,FBgn0033313,head,ctrl,0.1875494745847337,2426,0.1875494745847337
1626,FBgn0034967,head,ctrl,0.22642438348849725,2962,0.22642438348849725
1627,FBgn0036500,head,ctrl,0.14968541779801284,1166,0.14968541779801284
1628,FBgn0033289,head,ctrl,0.13887783159903233,573,0.13887783159903233
1629,FBgn0026630,head,ctrl,0.15680880006182216,841,0.15680880006182216
1630,FBgn0263598,head,ctrl,0.17872932292738028,2047,0.17872932292738028
1631,FBgn0038830,head,ctrl,0.18526285841223508,2409,0.18526285841223508
1632,FBgn0030969,head,ctrl,0.15773860924302183,1442,0.15773860924302183
1633,FBgn0032358,head,ctrl,0.15573501574825485,752,0.15573501574825485
1634,FBgn0031909,head,ctrl,0.13494247737132278,322,0.13494247737132278
1635,FBgn0031115,head,ctrl,0.14985167573452698,979,0.14985167573452698
1636,FBgn0038472,head,ctrl,0.1382186580393011,338,0.1382186580393011
1637,FBgn0001125,head,ctrl,0.19911183447441785,1416,0.19911183447441785
1638,FBgn0267348,head,ctrl,0.19269376114007356,2190,0.19269376114007356
1639,FBgn0037835,head,ctrl,0.17980141953102743,960,0.17980141953102743
1640,FBgn0036462,head,ctrl,0.13496732290201616,292,0.13496732290201616
1641,FBgn0002931,head,ctrl,0.13983655003679735,151,0.13983655003679735
1642,FBgn0265778,head,ctrl,0.18155212772191445,2409,0.18155212772191445
1643,FBgn0022724,head,ctrl,0.1360233995774059,270,0.1360233995774059
1644,FBgn0015797,head,ctrl,0.1685399632238909,1196,0.1685399632238909
1645,FBgn0029932,head,ctrl,0.15979839600598175,1161,0.15979839600598175
1646,FBgn0027596,head,ctrl,0.1497444929250609,446,0.1497444929250609
1647,FBgn0261871,head,ctrl,0.24842251162275958,3768,0.24842251162275958
1648,FBgn0011291,head,ctrl,0.1400070690748188,422,0.1400070690748188
1649,FBgn0033961,head,ctrl,0.2251257173000994,3544,0.2251257173000994
1650,FBgn0053147,head,ctrl,0.24263672118838345,3626,0.24263672118838345
1651,FBgn0020299,head,ctrl,0.14489472165807613,721,0.14489472165807613
1652,FBgn0025814,head,ctrl,0.15035739793003197,562,0.15035739793003197
1653,FBgn0010198,head,ctrl,0.23328894328033709,3289,0.23328894328033709
1654,FBgn0260935,head,ctrl,0.12358621949915653,9,0.12358621949915653
1655,FBgn0036752,head,ctrl,0.13717130980943146,163,0.13717130980943146
1656,FBgn0026317,head,ctrl,0.14652315592360027,656,0.14652315592360027
1657,FBgn0250838,head,ctrl,0.21829729901492623,3271,0.21829729901492623
1658,FBgn0027562,head,ctrl,0.1803231067639197,2119,0.1803231067639197
1659,FBgn0031145,head,ctrl,0.1641109231198185,1950,0.1641109231198185
1660,FBgn0003062,head,ctrl,0.18300671897698373,2418,0.18300671897698373
1661,FBgn0038179,head,ctrl,0.18834417292486072,2682,0.18834417292486072
1662,FBgn0015623,head,ctrl,0.18066762028419725,1983,0.18066762028419725
1663,FBgn0032222,head,ctrl,0.17618853761208442,608,0.17618853761208442
1664,FBgn0030528,head,ctrl,0.1389551785379575,3,0.1389551785379575
1665,FBgn0039213,head,ctrl,0.1422026920174449,184,0.1422026920174449
1666,FBgn0032042,head,ctrl,0.14449091310881362,485,0.14449091310881362
1667,FBgn0038680,head,ctrl,0.14831950252417495,630,0.14831950252417495
1668,FBgn0283472,head,ctrl,0.17395362430873848,1281,0.17395362430873848
1669,FBgn0039141,head,ctrl,0.14897872908786994,716,0.14897872908786994
1670,FBgn0036183,head,ctrl,0.15740062148710862,1281,0.15740062148710862
1671,FBgn0032724,head,ctrl,0.13456668722142592,179,0.13456668722142592
1672,FBgn0266719,head,ctrl,0.15060447908257663,1046,0.15060447908257663
1673,FBgn0030412,head,ctrl,0.2450430630223862,3538,0.2450430630223862
1674,FBgn0004227,head,ctrl,0.20294663195272228,2932,0.20294663195272228
1675,FBgn0035753,head,ctrl,0.2794433715553553,4327,0.2794433715553553
1676,FBgn0032266,head,ctrl,0.14186235996278035,100,0.14186235996278035
1677,FBgn0053108,head,ctrl,0.13449278822964258,156,0.13449278822964258
1678,FBgn0086442,head,ctrl,0.14353252224808466,537,0.14353252224808466
1679,FBgn0001227,head,ctrl,0.13477146999311862,238,0.13477146999311862
1680,FBgn0016070,head,ctrl,0.19070940820849422,2756,0.19070940820849422
1681,FBgn0033184,head,ctrl,0.19704082791997615,2672,0.19704082791997615
1682,FBgn0011741,head,ctrl,0.13211942068636032,176,0.13211942068636032
1683,FBgn0002937,head,ctrl,0.19072702558004903,2370,0.19072702558004903
1684,FBgn0032161,head,ctrl,0.13394805387196512,92,0.13394805387196512
1685,FBgn0039298,head,ctrl,0.15947663499977463,1213,0.15947663499977463
1686,FBgn0032514,head,ctrl,0.15288117524203831,987,0.15288117524203831
1687,FBgn0261955,head,ctrl,0.24486017003753843,3619,0.24486017003753843
1688,FBgn0036985,head,ctrl,0.1390226526996442,483,0.1390226526996442
1689,FBgn0016672,head,ctrl,0.16476542780890605,798,0.16476542780890605
1690,FBgn0029134,head,ctrl,0.1754345941675607,2094,0.1754345941675607
1691,FBgn0037856,head,ctrl,0.15268897868830802,927,0.15268897868830802
1692,FBgn0034304,head,ctrl,0.14706132027225774,669,0.14706132027225774
1693,FBgn0032753,head,ctrl,0.14843272781003605,700,0.14843272781003605
1694,FBgn0039584,head,ctrl,0.1778305599007445,1644,0.1778305599007445
1695,FBgn0015544,head,ctrl,0.130224802307897,134,0.130224802307897
1696,FBgn0266918,head,ctrl,0.18234326567179077,2109,0.18234326567179077
1697,FBgn0044452,head,ctrl,0.13274290231013153,82,0.13274290231013153
1698,FBgn0016926,head,ctrl,0.2344168232950017,3624,0.2344168232950017
1699,FBgn0000565,head,ctrl,0.1593146283539153,522,0.1593146283539153
1700,FBgn0031662,head,ctrl,0.18535546359427896,2455,0.18535546359427896
1701,FBgn0036101,head,ctrl,0.14740481557414561,674,0.14740481557414561
1702,FBgn0026315,head,ctrl,0.14321898496992846,293,0.14321898496992846
1703,FBgn0033551,head,ctrl,0.16593076568945844,1744,0.16593076568945844
1704,FBgn0052177,head,ctrl,0.17890450954203796,2123,0.17890450954203796
1705,FBgn0053481,head,ctrl,0.20511401191308484,2825,0.20511401191308484
1706,FBgn0013348,head,ctrl,0.21466897338166566,2141,0.21466897338166566
1707,FBgn0004403,head,ctrl,0.2534302644714814,4030,0.2534302644714814
1708,FBgn0283471,head,ctrl,0.2131457671066738,2825,0.2131457671066738
1709,FBgn0013672,head,ctrl,0.20934588247232525,2844,0.20934588247232525
1710,FBgn0259923,head,ctrl,0.21051611060155054,3035,0.21051611060155054
1711,FBgn0030791,head,ctrl,0.13215247126465554,163,0.13215247126465554
1712,FBgn0034494,head,ctrl,0.15397772474044263,1075,0.15397772474044263
1713,FBgn0052547,head,ctrl,0.15771889507519057,1284,0.15771889507519057
1714,FBgn0039650,head,ctrl,0.15694347864020752,1361,0.15694347864020752
1715,FBgn0010548,head,ctrl,0.1701949827232158,1420,0.1701949827232158
1716,FBgn0030465,head,ctrl,0.14735398173538986,865,0.14735398173538986
1717,FBgn0032518,head,ctrl,0.2604819788118001,4076,0.2604819788118001
1718,FBgn0010280,head,ctrl,0.24087490687054774,3786,0.24087490687054774
1719,FBgn0031069,head,ctrl,0.15404603882871415,958,0.15404603882871415
1720,FBgn0036997,head,ctrl,0.17274193804674393,805,0.17274193804674393
1721,FBgn0039977,head,ctrl,0.15366296102771948,578,0.15366296102771948
1722,FBgn0038084,head,ctrl,0.15445531563724327,1283,0.15445531563724327
1723,FBgn0011826,head,ctrl,0.20430520432895008,3045,0.20430520432895008
1724,FBgn0036727,head,ctrl,0.13335739097960092,95,0.13335739097960092
1725,FBgn0260429,head,ctrl,0.16130644744158146,709,0.16130644744158146
1726,FBgn0000100,head,ctrl,0.2768335218679506,4305,0.2768335218679506
1727,FBgn0028563,head,ctrl,0.12783813552798703,42,0.12783813552798703
1728,FBgn0033476,head,ctrl,0.16033560671228192,1457,0.16033560671228192
1729,FBgn0032723,head,ctrl,0.13908560988309734,349,0.13908560988309734
1730,FBgn0039321,head,ctrl,0.15761557129795295,497,0.15761557129795295
1731,FBgn0002354,head,ctrl,0.13966805957889933,305,0.13966805957889933
1732,FBgn0052441,head,ctrl,0.16612305603408214,713,0.16612305603408214
1733,FBgn0036754,head,ctrl,0.13941334411870235,310,0.13941334411870235
1734,FBgn0037386,head,ctrl,0.1437777188262723,190,0.1437777188262723
1735,FBgn0038877,head,ctrl,0.14067838048997455,298,0.14067838048997455
1736,FBgn0035203,head,ctrl,0.16179201167619225,1688,0.16179201167619225
1737,FBgn0034646,head,ctrl,0.15839354777482487,1565,0.15839354777482487
1738,FBgn0039488,head,ctrl,0.14874645960181054,1000,0.14874645960181054
1739,FBgn0037265,head,ctrl,0.1825641217517476,2330,0.1825641217517476
1740,FBgn0063495,head,ctrl,0.15660088825736304,924,0.15660088825736304
1741,FBgn0263456,head,ctrl,0.22066765227154067,3166,0.22066765227154067
1742,FBgn0034913,head,ctrl,0.13160716203598433,125,0.13160716203598433
1743,FBgn0030323,head,ctrl,0.1328790000689368,177,0.1328790000689368
1744,FBgn0040827,head,ctrl,0.20390022506322125,1538,0.20390022506322125
1745,FBgn0002626,head,ctrl,0.2724988611594805,4189,0.2724988611594805
1746,FBgn0020278,head,ctrl,0.1341780087885987,79,0.1341780087885987
1747,FBgn0030017,head,ctrl,0.15503208621442555,1052,0.15503208621442555
1748,FBgn0036198,head,ctrl,0.19449385250490636,2646,0.19449385250490636
1749,FBgn0038418,head,ctrl,0.14545409733394074,522,0.14545409733394074
1750,FBgn0040397,head,ctrl,0.1538907990347509,743,0.1538907990347509
1751,FBgn0262475,head,ctrl,0.17653998876656796,2431,0.17653998876656796
1752,FBgn0031771,head,ctrl,0.2276685758167532,3372,0.2276685758167532
1753,FBgn0039163,head,ctrl,0.18661965116178092,2446,0.18661965116178092
1754,FBgn0262114,head,ctrl,0.18493182899546554,2438,0.18493182899546554
1755,FBgn0039349,head,ctrl,0.16707973420781483,1674,0.16707973420781483
1756,FBgn0028663,head,ctrl,0.18016815551770135,1975,0.18016815551770135
1757,FBgn0040600,head,ctrl,0.16270880251836764,1196,0.16270880251836764
1758,FBgn0033439,head,ctrl,0.18045927370970793,2229,0.18045927370970793
1759,FBgn0040608,head,ctrl,0.18410912052329098,847,0.18410912052329098
1760,FBgn0025865,head,ctrl,0.14836568804554312,890,0.14836568804554312
1761,FBgn0024806,head,ctrl,0.1378364955449415,169,0.1378364955449415
1762,FBgn0038422,head,ctrl,0.1543274063759856,1224,0.1543274063759856
1763,FBgn0030997,head,ctrl,0.20853151846271425,2953,0.20853151846271425
1764,FBgn0037110,head,ctrl,0.17872846709146792,1729,0.17872846709146792
1765,FBgn0085475,head,ctrl,0.1555712992824436,741,0.1555712992824436
1766,FBgn0259722,head,ctrl,0.16150580203855813,686,0.16150580203855813
1767,FBgn0014343,head,ctrl,0.13856772211317006,398,0.13856772211317006
1768,FBgn0052278,head,ctrl,0.15035567122057367,1108,0.15035567122057367
1769,FBgn0051221,head,ctrl,0.28026565180519536,4122,0.28026565180519536
1770,FBgn0260965,head,ctrl,0.1384180436143332,322,0.1384180436143332
1771,FBgn0025802,head,ctrl,0.13746748982170554,176,0.13746748982170554
1772,FBgn0025454,head,ctrl,0.19685854232025873,2721,0.19685854232025873
1773,FBgn0031066,head,ctrl,0.21757695383772185,3455,0.21757695383772185
1774,FBgn0039733,head,ctrl,0.13849429038558062,353,0.13849429038558062
1775,FBgn0020497,head,ctrl,0.2073506297928917,3125,0.2073506297928917
1776,FBgn0001248,head,ctrl,0.22381020747654462,2858,0.22381020747654462
1777,FBgn0039737,head,ctrl,0.19648582926389696,2314,0.19648582926389696
1778,FBgn0036959,head,ctrl,0.13933164736294534,397,0.13933164736294534
1779,FBgn0035498,head,ctrl,0.1623392211937718,1411,0.1623392211937718
1780,FBgn0030025,head,ctrl,0.17248532113560677,2091,0.17248532113560677
1781,FBgn0027791,head,ctrl,0.1845076135080643,2353,0.1845076135080643
1782,FBgn0038665,head,ctrl,0.15854365010092691,502,0.15854365010092691
1783,FBgn0260499,head,ctrl,0.24176083964430561,3598,0.24176083964430561
1784,FBgn0028683,head,ctrl,0.1634689162752991,1730,0.1634689162752991
1785,FBgn0261113,head,ctrl,0.23489419465707234,3518,0.23489419465707234
1786,FBgn0037207,head,ctrl,0.15347389501466643,1100,0.15347389501466643
1787,FBgn0033500,head,ctrl,0.1530324599137216,950,0.1530324599137216
1788,FBgn0083123,head,ctrl,0.1714041731892526,1651,0.1714041731892526
1789,FBgn0032681,head,ctrl,0.1423851937653863,554,0.1423851937653863
1790,FBgn0033624,head,ctrl,0.20035177941758625,2428,0.20035177941758625
1791,FBgn0024994,head,ctrl,0.14655136344554495,753,0.14655136344554495
1792,FBgn0004391,head,ctrl,0.13700753531150775,187,0.13700753531150775
1793,FBgn0264908,head,ctrl,0.25795117540935236,3922,0.25795117540935236
1794,FBgn0032123,head,ctrl,0.1641186609086648,1723,0.1641186609086648
1795,FBgn0040079,head,ctrl,0.18355173774586908,2340,0.18355173774586908
1796,FBgn0013693,head,ctrl,0.15699687490101966,1101,0.15699687490101966
1797,FBgn0033376,head,ctrl,0.1265954956428454,16,0.1265954956428454
1798,FBgn0035204,head,ctrl,0.13375050502071212,234,0.13375050502071212
1799,FBgn0039877,head,ctrl,0.18626570963783584,2379,0.18626570963783584
1800,FBgn0005659,head,ctrl,0.14849452488577905,695,0.14849452488577905
1801,FBgn0263510,head,ctrl,0.15022069710142982,795,0.15022069710142982
1802,FBgn0261562,head,ctrl,0.13342978526063326,101,0.13342978526063326
1803,FBgn0004167,head,ctrl,0.22021336158923635,3386,0.22021336158923635
1804,FBgn0261535,head,ctrl,0.13474358873441325,303,0.13474358873441325
1805,FBgn0085294,head,ctrl,0.13766059060136007,90,0.13766059060136007
1806,FBgn0037698,head,ctrl,0.21501328007564438,2921,0.21501328007564438
1807,FBgn0053988,head,ctrl,0.21959041220261155,3129,0.21959041220261155
1808,FBgn0033100,head,ctrl,0.20495186449674863,3069,0.20495186449674863
1809,FBgn0031090,head,ctrl,0.18170046197205297,2371,0.18170046197205297
1810,FBgn0033673,head,ctrl,0.14712182465327645,601,0.14712182465327645
1811,FBgn0030035,head,ctrl,0.14184671883375746,424,0.14184671883375746
1812,FBgn0010747,head,ctrl,0.15479453640807478,735,0.15479453640807478
1813,FBgn0039593,head,ctrl,0.16558864121421238,1111,0.16558864121421238
1814,FBgn0264255,head,ctrl,0.27524638817029184,4049,0.27524638817029184
1815,FBgn0035769,head,ctrl,0.13293223071736915,149,0.13293223071736915
1816,FBgn0000042,head,ctrl,0.20311230817291706,2870,0.20311230817291706
1817,FBgn0034312,head,ctrl,0.13442108926085922,153,0.13442108926085922
1818,FBgn0085279,head,ctrl,0.13820518602400428,164,0.13820518602400428
1819,FBgn0025936,head,ctrl,0.2170599879213471,3387,0.2170599879213471
1820,FBgn0036775,head,ctrl,0.13059160813468002,118,0.13059160813468002
1821,FBgn0259677,head,ctrl,0.19113756221702774,2478,0.19113756221702774
1822,FBgn0030269,head,ctrl,0.15623595496453854,1282,0.15623595496453854
1823,FBgn0011241,head,ctrl,0.1478054029510306,846,0.1478054029510306
1824,FBgn0030912,head,ctrl,0.13758827152499004,246,0.13758827152499004
1825,FBgn0284246,head,ctrl,0.1384217351219869,431,0.1384217351219869
1826,FBgn0035574,head,ctrl,0.16974747729438802,1850,0.16974747729438802
1827,FBgn0038290,head,ctrl,0.13534368423705848,139,0.13534368423705848
1828,FBgn0035603,head,ctrl,0.20204687428986468,2806,0.20204687428986468
1829,FBgn0032149,head,ctrl,0.16697669986870134,1750,0.16697669986870134
1830,FBgn0043002,head,ctrl,0.15878333874373082,1545,0.15878333874373082
1831,FBgn0261387,head,ctrl,0.19100483661080642,2596,0.19100483661080642
1832,FBgn0028474,head,ctrl,0.15615070877046738,1456,0.15615070877046738
1833,FBgn0032298,head,ctrl,0.16334185488737685,1655,0.16334185488737685
1834,FBgn0034422,head,ctrl,0.1548584292486301,1577,0.1548584292486301
1835,FBgn0039109,head,ctrl,0.13700148704726411,304,0.13700148704726411
1836,FBgn0031865,head,ctrl,0.14034200251122278,55,0.14034200251122278
1837,FBgn0033191,head,ctrl,0.21614026157051042,3209,0.21614026157051042
1838,FBgn0037560,head,ctrl,0.13773607688912884,180,0.13773607688912884
1839,FBgn0030327,head,ctrl,0.18103583764913347,2216,0.18103583764913347
1840,FBgn0030086,head,ctrl,0.1635768996910831,1369,0.1635768996910831
1841,FBgn0037676,head,ctrl,0.24337475980342801,3746,0.24337475980342801
1842,FBgn0027508,head,ctrl,0.15890183207982006,1545,0.15890183207982006
1843,FBgn0050413,head,ctrl,0.19480742566084028,2413,0.19480742566084028
1844,FBgn0029896,head,ctrl,0.1827145796019324,2108,0.1827145796019324
1845,FBgn0004370,head,ctrl,0.18272033826671416,2410,0.18272033826671416
1846,FBgn0004919,head,ctrl,0.16501949984018302,1462,0.16501949984018302
1847,FBgn0019938,head,ctrl,0.13350482549643242,294,0.13350482549643242
1848,FBgn0035181,head,ctrl,0.19502776312194625,2713,0.19502776312194625
1849,FBgn0032900,head,ctrl,0.14189223088851288,659,0.14189223088851288
1850,FBgn0003041,head,ctrl,0.139796129962649,383,0.139796129962649
1851,FBgn0262477,head,ctrl,0.1903775335396172,2427,0.1903775335396172
1852,FBgn0033998,head,ctrl,0.1384373863581865,410,0.1384373863581865
1853,FBgn0261934,head,ctrl,0.15035218440494658,660,0.15035218440494658
1854,FBgn0038016,head,ctrl,0.15633423658271078,1412,0.15633423658271078
1855,FBgn0011274,head,ctrl,0.14129506678145418,510,0.14129506678145418
1856,FBgn0004368,head,ctrl,0.1837058297190332,2454,0.1837058297190332
1857,FBgn0083962,head,ctrl,0.21449434549794016,3327,0.21449434549794016
1858,FBgn0033196,head,ctrl,0.15841263015478219,1239,0.15841263015478219
1859,FBgn0004003,head,ctrl,0.14525732825602822,147,0.14525732825602822
1860,FBgn0039126,head,ctrl,0.15586168920326018,1328,0.15586168920326018
1861,FBgn0086443,head,ctrl,0.1970503608639617,2751,0.1970503608639617
1862,FBgn0026713,head,ctrl,0.15978380278904153,1311,0.15978380278904153
1863,FBgn0027338,head,ctrl,0.19430314168812937,2760,0.19430314168812937
1864,FBgn0037573,head,ctrl,0.15706109290327802,1257,0.15706109290327802
1865,FBgn0036035,head,ctrl,0.1524146287841708,1237,0.1524146287841708
1866,FBgn0010435,head,ctrl,0.19322748064496115,2227,0.19322748064496115
1867,FBgn0005672,head,ctrl,0.16210234637824408,1451,0.16210234637824408
1868,FBgn0039094,head,ctrl,0.1660656440676252,1249,0.1660656440676252
1869,FBgn0039067,head,ctrl,0.15141524632210718,1159,0.15141524632210718
1870,FBgn0034500,head,ctrl,0.1608292380060559,1014,0.1608292380060559
1871,FBgn0001250,head,ctrl,0.19414004674695237,2706,0.19414004674695237
1872,FBgn0033033,head,ctrl,0.19302780493069346,2733,0.19302780493069346
1873,FBgn0052816,head,ctrl,0.16775326743870814,1121,0.16775326743870814
1874,FBgn0038545,head,ctrl,0.14676964607928383,624,0.14676964607928383
1875,FBgn0031321,head,ctrl,0.14146552430238768,280,0.14146552430238768
1876,FBgn0039329,head,ctrl,0.13983980821426126,345,0.13983980821426126
1877,FBgn0038948,head,ctrl,0.16136276047523448,1680,0.16136276047523448
1878,FBgn0000541,head,ctrl,0.21292240768096515,3129,0.21292240768096515
1879,FBgn0001092,head,ctrl,0.1982259640801276,2223,0.1982259640801276
1880,FBgn0260755,head,ctrl,0.12439068662579914,15,0.12439068662579914
1881,FBgn0036821,head,ctrl,0.21737513356479182,3050,0.21737513356479182
1882,FBgn0051612,head,ctrl,0.14258429367653874,281,0.14258429367653874
1883,FBgn0037931,head,ctrl,0.1589639524948683,1321,0.1589639524948683
1884,FBgn0036623,head,ctrl,0.1874976260573074,947,0.1874976260573074
1885,FBgn0031263,head,ctrl,0.1533547102068361,482,0.1533547102068361
1886,FBgn0028572,head,ctrl,0.2270226689252701,3406,0.2270226689252701
1887,FBgn0011655,head,ctrl,0.1380378268188876,232,0.1380378268188876
1888,FBgn0039709,head,ctrl,0.1345445499667754,208,0.1345445499667754
1889,FBgn0260858,head,ctrl,0.13607558790584706,375,0.13607558790584706
1890,FBgn0067905,head,ctrl,0.2030702831117036,2268,0.2030702831117036
1891,FBgn0261723,head,ctrl,0.13526019435208575,164,0.13526019435208575
1892,FBgn0036359,head,ctrl,0.1482652295830161,736,0.1482652295830161
1893,FBgn0033948,head,ctrl,0.13355088543378263,276,0.13355088543378263
1894,FBgn0046113,head,ctrl,0.14031780659102244,375,0.14031780659102244
1895,FBgn0262562,head,ctrl,0.18396017022171698,2507,0.18396017022171698
1896,FBgn0004369,head,ctrl,0.1875074734594722,1816,0.1875074734594722
1897,FBgn0052022,head,ctrl,0.13583953576055055,304,0.13583953576055055
1898,FBgn0032200,head,ctrl,0.15041663827266433,696,0.15041663827266433
1899,FBgn0037896,head,ctrl,0.15797126395299915,610,0.15797126395299915
1900,FBgn0035110,head,ctrl,0.1711162878142313,1959,0.1711162878142313
1901,FBgn0030239,head,ctrl,0.2223092473733983,2994,0.2223092473733983
1902,FBgn0001301,head,ctrl,0.15580149526662157,1369,0.15580149526662157
1903,FBgn0034081,head,ctrl,0.12943250320150604,135,0.12943250320150604
1904,FBgn0063496,head,ctrl,0.2412515654885882,95,0.2412515654885882
1905,FBgn0034277,head,ctrl,0.17090958159410832,1859,0.17090958159410832
1906,FBgn0046225,head,ctrl,0.15489773082245592,1060,0.15489773082245592
1907,FBgn0003651,head,ctrl,0.16274782913807226,1275,0.16274782913807226
1908,FBgn0004514,head,ctrl,0.15947925547085684,1430,0.15947925547085684
1909,FBgn0013435,head,ctrl,0.13333205026176745,171,0.13333205026176745
1910,FBgn0033192,head,ctrl,0.21186992122602705,3127,0.21186992122602705
1911,FBgn0259682,head,ctrl,0.1797161637930054,1392,0.1797161637930054
1912,FBgn0027554,head,ctrl,0.13717433357966285,236,0.13717433357966285
1913,FBgn0031310,head,ctrl,0.15158382861605146,1184,0.15158382861605146
1914,FBgn0010411,head,ctrl,0.2746577386306194,4277,0.2746577386306194
1915,FBgn0037592,head,ctrl,0.14309676079143507,480,0.14309676079143507
1916,FBgn0031913,head,ctrl,0.23044538391716868,3156,0.23044538391716868
1917,FBgn0035145,head,ctrl,0.15443158390273806,1021,0.15443158390273806
1918,FBgn0283508,head,ctrl,0.1588257275300946,1414,0.1588257275300946
1919,FBgn0038172,head,ctrl,0.18371221170592486,2441,0.18371221170592486
1920,FBgn0051781,head,ctrl,0.2024885545163533,1992,0.2024885545163533
1921,FBgn0039627,head,ctrl,0.13922701645299954,522,0.13922701645299954
1922,FBgn0027359,head,ctrl,0.16887464466006347,1235,0.16887464466006347
1923,FBgn0051664,head,ctrl,0.16942277957097004,766,0.16942277957097004
1924,FBgn0035866,head,ctrl,0.1341432732673019,265,0.1341432732673019
1925,FBgn0030088,head,ctrl,0.1314219664962114,146,0.1314219664962114
1926,FBgn0039155,head,ctrl,0.16840000036935643,1645,0.16840000036935643
1927,FBgn0052190,head,ctrl,0.1877870543730042,2406,0.1877870543730042
1928,FBgn0266282,head,ctrl,0.1491484402698295,553,0.1491484402698295
1929,FBgn0004611,head,ctrl,0.20059817031046484,2779,0.20059817031046484
1930,FBgn0003499,head,ctrl,0.19046187236095038,2719,0.19046187236095038
1931,FBgn0027574,head,ctrl,0.15009876430728705,1046,0.15009876430728705
1932,FBgn0039555,head,ctrl,0.1859350360338305,2404,0.1859350360338305
