Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0011693,Pdh,head,-0.26431784318472695,0.11551741251354126,0.9740260206064009,0.018671870736258627,0.025973979393599134,0.004416335398022817,0.007302108657340507,0.0013625283329598053,-0.21713209824884377,0.10676109318450844
FBgn0044028,Notum,head,-0.12299012629539055,0.16473548348291228,0.7055480961517651,0.25593122772962723,0.29445190384823494,0.0716619783081235,0.03852067611860769,0.011025082325531768,-0.08286555495107673,0.13638112649002074
FBgn0036560,CG5895,head,-0.21218822653779623,0.09692400903970234,0.9704618466571099,0.020401454578263412,0.029538153342890117,0.005010968997699452,0.009136698764626704,0.00177119990842108,-0.18309424643652458,0.09191282020396441
FBgn0005536,Mbs,head,0.2750719443238597,0.05805893716118581,1.959007961524403e-6,0.9999952401687335,4.759831266430542e-6,4.1289277274589153e-7,2.800823304906139e-6,2.325690741569586e-7,0.2612817249290578,0.05667629954677755
FBgn0036566,ClC-c,head,0.7915606385116252,0.15344719557170566,3.85297151837111e-6,0.999993868579363,6.1314206369896845e-6,5.076030769306402e-7,2.2784491186185748e-6,2.0387976902585907e-7,0.6268994155007127,0.15508319549388194
FBgn0010280,Taf4,head,0.31023947550665165,0.0810480239300911,1.3458495140942275e-4,0.9997515299027507,2.484700972492507e-4,2.792152485063694e-5,1.1388514583982795e-4,1.3267118652135838e-5,0.2815262485130974,0.0775438530961787
FBgn0036571,Strump,head,0.02388584265292594,0.18938204282746635,0.44042678849583294,0.5173090831600962,0.4826909168399039,0.134791269480325,0.04226412834407093,0.013011695364653656,0.014635691567534317,0.14828167997670272
FBgn0011016,SsRbeta,head,-0.37846933151095097,0.09930640129977586,0.9996709501821645,1.9472510761433596e-4,3.290498178355472e-4,3.907741730538774e-5,1.3432471022121125e-4,1.5358508524133173e-5,-0.3290761989703744,0.09340558866465813
FBgn0036579,Tmx3,head,0.022336791884079152,0.1474237055254355,0.4257697308366811,0.5245144571905493,0.4754855428094507,0.1323788966088333,0.04971581197276957,0.016910350422741065,0.015786480006010253,0.12399327222348702
FBgn0036581,MED10,head,-0.4322743565890723,0.10919956538716505,0.9997718922758136,1.3826417922008818e-4,2.2810772418635494e-4,2.6109562360190374e-5,8.984354496626675e-5,1.0143357612226238e-5,-0.3669287954504079,0.10193801530721024
FBgn0036589,CG13067,head,-0.07873962921133237,0.19983962917881376,0.5968335530481677,0.3638892215063273,0.40316644695183235,0.10695777005363688,0.03927722544550503,0.01132306467644281,-0.04656199479010294,0.15403707020656363
FBgn0036597,CG4962,head,0.34505411569790356,0.11363008916936236,0.0028093481937831923,0.9957926323814309,0.004207367618569126,5.77159891333931e-4,0.0013980194247859336,1.924918239177874e-4,0.28757587777797794,0.10505432440464506
FBgn0036587,CG4950,head,-0.5811523903694122,0.18789980737175038,0.9918032034197335,0.006243521308606469,0.008196796580266508,0.0011249218862621395,0.0019532752716600386,2.9119734996710774e-4,-0.38646968265249976,0.16132433086715547
FBgn0036583,CG13055,head,0.18276627784368482,0.18902351217984642,0.21258870963044887,0.7555556362675632,0.2444443637324368,0.05637188876791757,0.031855654101987936,0.008173084498686822,0.1136479197602612,0.15087121224418953
FBgn0036580,PDCD-5,head,-0.10537970683728326,0.17303734372017399,0.6644759861485814,0.29567647786567613,0.3355240138514186,0.08402275341465,0.03984753598574249,0.011599087502981132,-0.06879527377260959,0.14062679942772996
