Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0040342,CG3706,body,0.5714760853020626,0.39247865500652507,0.2054087639393778,0.6320622578116601,0.3679377421883399,0.19944826330184567,0.16252897824896212,0.09060596401137926,0.11474433330199879,0.1940809594625552
FBgn0040364,CG11378,body,0.12404411028263174,0.23782431527013986,0.2882619918243296,0.49593159849180596,0.504068401508194,0.30336627159995533,0.2158064096838644,0.15400985291708394,0.04156598427434245,0.13986065721362365
FBgn0029568,CG11381,body,-2.0736419004181617,0.5239391184386765,0.9646988314655971,0.016685018299090342,0.035301168534402905,0.009220204213079699,0.018616150235312563,0.00489405091355915,-1.3463543992823417,0.7680398322451697
FBgn0004650,fs(1)N,body,0.19362730741481804,0.17325007956513513,0.16068142721815057,0.6468293638173855,0.35317063618261446,0.1888708236152955,0.1924892089644639,0.1255899264836178,0.09057198727912644,0.12764063400402811
FBgn0024362,Naa30A,body,-0.1978373120268796,0.1598698389917763,0.6805533852199454,0.136430836915711,0.31944661478005465,0.16299181789662395,0.18301577786434364,0.11328177249073512,-0.0996779389927819,0.12406915810981696
FBgn0024364,CG11417,body,-0.17641224945116307,0.1727685783601082,0.6225055685420153,0.17539807542834213,0.37749443145798467,0.20665723165270247,0.20209635602964254,0.14227008679760647,-0.08157443134378778,0.12541696668789332
FBgn0024987,ssx,body,0.16337279794267157,0.22857846889435332,0.2512599560120094,0.5393781920827545,0.4606218079172454,0.269683626242969,0.20936185190523598,0.1496175046103502,0.057715047090902055,0.13990692899208765
FBgn0023169,AMPKalpha,body,0.05095357037137682,0.17751779518512492,0.31230732804682276,0.4400099972771074,0.5599900027228927,0.349310262805406,0.24768267467606991,0.16637422175480834,0.02155806277254829,0.11621010875462817
FBgn0024985,Rilpl,body,-0.0017726152097679027,0.2663784142629922,0.39228491362568874,0.38976390577913267,0.6077150863743113,0.3851561891378885,0.21795118059517857,0.1555080421879987,-5.200030956764618e-4,0.1442765738046156
FBgn0027794,Lrpprc2,body,0.06767181561592284,0.2702041040675956,0.34541559425586177,0.43949522027832666,0.5605047797216733,0.3498253817012316,0.21508918546581157,0.15352312850901143,0.01961295356474519,0.14596050748623646
FBgn0024986,CG3719,body,-0.4013930079139191,0.2017957824217084,0.8274283712203693,0.07018623087992515,0.17257162877963073,0.06851977361418649,0.10238539789970558,0.042702189606585256,-0.1890518179619568,0.15840943741758767
FBgn0000826,png,body,-0.2028548189027879,0.19725842537578486,0.6187664645633423,0.1861209691120261,0.3812335354366577,0.20955421713772313,0.19511256632463161,0.13014601923680216,-0.08463262454066967,0.13537204764985414
FBgn0024365,CG12773,body,0.09281487024089996,0.18588783098283918,0.2733477105859708,0.4917278728515598,0.5082721271484403,0.30762002152070744,0.23492441656246948,0.16304975474596847,0.038474392546646814,0.12183904791074197
FBgn0024360,MTPAP,body,0.025276453113167507,0.29866825205654773,0.379442352059423,0.40956077761338205,0.590439222386618,0.37467438449328316,0.21099687032719497,0.15073860936822026,0.0065165830815240135,0.15170452936385037
