tissue,Geneid,name,estimate,std.error,z.value,p.value
head,FBgn0033728,mean,0.230225933249172,0.0499841938283679,4.60597472152306,4.34910525769256e-06
head,FBgn0033728,dispersion,0.0809333100961941,0.115442456304623,0.701070582582132,0.483258967788942
head,FBgn0033730,mean,-0.242572201485058,0.0692531122555461,-3.50269025585391,0.000470132153185506
head,FBgn0033730,dispersion,0.151127784836123,0.115442456304623,1.30911789019229,0.190494420068724
head,FBgn0033734,mean,-0.020024649966725,0.042279494019947,-0.473625582114999,0.635815743277729
head,FBgn0033734,dispersion,0.381838169299221,0.115442456304623,3.30760607078257,0.000940970696042012
head,FBgn0050051,mean,-0.470701661111372,0.0742396518082173,-6.34029995624618,2.79437538972536e-10
head,FBgn0050051,dispersion,0.987918477797519,0.115442456304623,8.55767028371831,1.15171191311304e-17
head,FBgn0010238,mean,0.225579994937807,0.0347018713047109,6.50051384713607,9.95228420460352e-11
head,FBgn0010238,dispersion,0.14484173513783,0.115442456304623,1.25466608884023,0.209600001006335
head,FBgn0033742,mean,-0.390166543090703,0.0884940397885279,-4.40895843407166,1.09065263133238e-05
head,FBgn0033742,dispersion,0.404428074344979,0.115442456304623,3.50328715527153,0.000459553758933029
head,FBgn0033744,mean,-0.00707843524995804,0.0896506804643992,-0.0789557336686243,0.937075291106357
head,FBgn0033744,dispersion,0.268945983568704,0.115442456304623,2.32969734166973,0.0198221531516402
head,FBgn0033752,mean,0.417242445946959,0.057662520396398,7.23593840641456,6.43370233203239e-13
head,FBgn0033752,dispersion,0.229178355678747,0.115442456304623,1.98521725035029,0.0471203058797267
head,FBgn0033751,mean,0.078024459223403,0.0267814724805674,2.91337450844114,0.00361291591408961
head,FBgn0033751,dispersion,0.0183266292188584,0.115442456304623,0.158751206492863,0.873864892750248
head,FBgn0033749,mean,0.160755847389374,0.0670554904740535,2.39735547757386,0.0166000314666568
head,FBgn0033749,dispersion,0.241945164623573,0.115442456304623,2.09580749031485,0.0360992716394746
head,FBgn0045063,mean,-0.293830730350533,0.0425488139940258,-6.90573256382162,6.57878869583454e-12
head,FBgn0045063,dispersion,0.834377294418944,0.115442456304623,7.22764675257116,4.9143497956491e-13
head,FBgn0033738,mean,0.158797490830537,0.0419303006939423,3.78717748746024,0.00015661220876765
head,FBgn0033738,dispersion,0.566579269218078,0.115442456304623,4.90789339862124,9.20598665162796e-07
head,FBgn0033737,mean,-0.26756932826183,0.077956528863783,-3.4322888943576,0.000610005628445371
head,FBgn0033737,dispersion,0.164193660628758,0.115442456304623,1.4222987441942,0.154939543310855
head,FBgn0033717,mean,0.0702112797819919,0.0312088640570468,2.24972237546527,0.0245688714521024
head,FBgn0033717,dispersion,0.27204108344669,0.115442456304623,2.35650810070122,0.0184476652820554
head,FBgn0024732,mean,0.200050210965726,0.055913528753586,3.57784985897345,0.000354211307040886
head,FBgn0024732,dispersion,0.51125841278128,0.115442456304623,4.42868619697594,9.48088485784339e-06
head,FBgn0028407,mean,0.501269586707076,0.0713877136520925,7.02179074049085,2.93900949876869e-12
head,FBgn0028407,dispersion,0.236741263158691,0.115442456304623,2.05072960795283,0.0402932859469617
head,FBgn0033683,mean,-0.359760201164659,0.0590360997802765,-6.09390190923236,1.30544056735432e-09
head,FBgn0033683,dispersion,0.973118208635646,0.115442456304623,8.42946555180566,3.47247477211328e-17
head,FBgn0010621,mean,0.246720078260942,0.0864748512807909,2.85308473627578,0.00437174693081209
head,FBgn0010621,dispersion,0.855302869446719,0.115442456304623,7.40891087062283,1.273408482179e-13
head,FBgn0033692,mean,-0.081657266043965,0.0675886655073427,-1.20815029311526,0.227124333611886
head,FBgn0033692,dispersion,0.428764258682861,0.115442456304623,3.71409507739045,0.000203932117560069
head,FBgn0025454,mean,-0.517548680555049,0.0453812592283926,-11.4044583459078,2.78716201955865e-29
head,FBgn0025454,dispersion,0.30445747000579,0.115442456304623,2.63730935525493,0.00835665835552793
head,FBgn0000253,mean,0.187073901709539,0.027045958410355,6.9168893507547,6.09169247416182e-12
head,FBgn0000253,dispersion,0.307544157774979,0.115442456304623,2.66404724587157,0.00772067183049559
head,FBgn0033702,mean,-0.131744975471978,0.0783575548076548,-1.68133086586703,0.0928460977548796
head,FBgn0033702,dispersion,0.458017079624253,0.115442456304623,3.9674925004685,7.26327969649231e-05
head,FBgn0033699,mean,-0.690807669260032,0.0267764671030015,-25.7990595474261,7.36784566356796e-128
head,FBgn0033699,dispersion,0.164282469704804,0.115442456304623,1.42306803721592,0.154716432937455
head,FBgn0033698,mean,0.5425195956225,0.0983195651494949,5.51792102413796,3.85005971834595e-08
head,FBgn0033698,dispersion,0.285236089942055,0.115442456304623,2.47080752673342,0.0134808353673339
head,FBgn0033696,mean,-0.223739443031009,0.119073689338612,-1.87899983845094,0.0603817351509639
head,FBgn0033696,dispersion,0.379620909773724,0.115442456304623,3.2883994496098,0.00100758768940707
head,FBgn0014184,mean,0.123527314079583,0.0191854815972629,6.43858291767904,1.487496450052e-10
head,FBgn0014184,dispersion,-0.0760515758461613,0.115442456304623,-0.658783417129318,0.510034857484267
head,FBgn0033688,mean,-0.0787729531609356,0.0477060282941527,-1.65121591500399,0.0988427421196155
head,FBgn0033688,dispersion,0.391302426009462,0.115442456304623,3.3895885321161,0.00069997602348958
head,FBgn0033679,mean,-0.134470733350387,0.084556403841354,-1.59030809307693,0.11191461531137
head,FBgn0033679,dispersion,0.330969982670517,0.115442456304623,2.86696933922796,0.00414423160167727
head,FBgn0004839,mean,0.219305426522801,0.109689236371606,1.99933406209371,0.0456997663301792
head,FBgn0004839,dispersion,5.512136961449e-05,0.115442456304623,0.000477479182087386,0.999619026746984
head,FBgn0033653,mean,0.197004930674028,0.0755798120590748,2.60658137810722,0.00920924178429533
head,FBgn0033653,dispersion,0.3666189516767,0.115442456304623,3.17577227141883,0.0014943821278389
head,FBgn0033657,mean,0.289823750020368,0.0679777945299619,4.26350622323626,2.10080123587393e-05
head,FBgn0033657,dispersion,0.469718923447753,0.115442456304623,4.0688576671332,4.72441953490578e-05
head,FBgn0013756,mean,-0.026531128695044,0.0577542848047266,-0.459379399896451,0.646008882636801
head,FBgn0013756,dispersion,0.408170319042969,0.115442456304623,3.53570369263379,0.000406690576940086
head,FBgn0033668,mean,-0.343414321210828,0.0691234547846748,-4.96813017058525,7.30169261520256e-07
head,FBgn0033668,dispersion,0.320486528592048,0.115442456304623,2.77615825971657,0.00550054266349877
head,FBgn0026573,mean,-0.0126661764753895,0.0802478302028185,-0.157838242397047,0.874599309149539
head,FBgn0026573,dispersion,0.393850138549272,0.115442456304623,3.4116576444805,0.000645691530610774
head,FBgn0033673,mean,0.174031680393461,0.0778536539377508,2.23536946040594,0.0254969552745123
head,FBgn0033673,dispersion,0.360292454532004,0.115442456304623,3.12097010116699,0.00180256334620641
head,FBgn0011704,mean,-0.437486634792191,0.10594400928855,-4.12941361885456,3.77801577686279e-05
head,FBgn0011704,dispersion,0.193544670456103,0.115442456304623,1.67654671124971,0.0936311546794862
head,FBgn0053145,mean,0.31105324802863,0.0796493978909576,3.90528059552278,9.70633992912764e-05
head,FBgn0053145,dispersion,0.359753827597415,0.115442456304623,3.1163043399572,0.00183133163739208
head,FBgn0033669,mean,0.132316314212979,0.0481180570074025,2.74982662314531,0.00601334398369722
head,FBgn0033669,dispersion,0.911918692122474,0.115442456304623,7.89933548984923,2.80394240997686e-15
head,FBgn0033663,mean,-0.0270251135497881,0.0342692951840995,-0.788610136409441,0.430428162735646
head,FBgn0033663,dispersion,0.462438762157504,0.115442456304623,4.00579454873386,6.18093569557742e-05
head,FBgn0033661,mean,0.0209350581984299,0.0811441989910384,0.257998211316892,0.796433353172734
head,FBgn0033661,dispersion,0.250807428383886,0.115442456304623,2.1725752934611,0.0298122970711743
head,FBgn0033654,mean,0.0180988666979923,0.0672490687886834,0.269131856009253,0.787854430969039
head,FBgn0033654,dispersion,0.254287296641968,0.115442456304623,2.20271904099969,0.0276145573644805
head,FBgn0040491,mean,0.0471606466217172,0.0693664121145032,0.679877266015562,0.496656477865023
head,FBgn0040491,dispersion,0.75420786037859,0.115442456304623,6.53319311214612,6.43820416858431e-11
head,FBgn0062449,mean,0.0358136317593233,0.0533037660820522,0.67187807526009,0.501734597445625
head,FBgn0062449,dispersion,0.462999699602464,0.115442456304623,4.01065357082084,6.05509005543809e-05
head,FBgn0033649,mean,0.0792656260486258,0.0474398732198521,1.67086504808482,0.0948960759579415
head,FBgn0033649,dispersion,0.415226781921158,0.115442456304623,3.5968290628318,0.00032212001270399
head,FBgn0010516,mean,-0.565382299571468,0.0261134563747515,-21.6509944703499,4.516015139818e-94
head,FBgn0010516,dispersion,0.482621755138585,0.115442456304623,4.18062618024231,2.90707440465657e-05
head,FBgn0044020,mean,-0.185935698595471,0.0440341201932942,-4.22253692771148,2.51785006591444e-05
head,FBgn0044020,dispersion,0.647287230365245,0.115442456304623,5.6070119355155,2.05849470607344e-08
head,FBgn0033639,mean,0.262013271021282,0.0301081454908894,8.70240483926738,6.40536971958786e-18
head,FBgn0033639,dispersion,0.23437848376683,0.115442456304623,2.03026244649859,0.0423298692807391
head,FBgn0033638,mean,0.0848052674009776,0.035187503045585,2.41009620066287,0.0160330629579512
head,FBgn0033638,dispersion,0.280377833031223,0.115442456304623,2.42872372960758,0.0151520733112372
head,FBgn0033636,mean,0.202203105754626,0.0381431463354048,5.30116482726909,1.27027993708787e-07
head,FBgn0033636,dispersion,0.394547482764239,0.115442456304623,3.41769826625251,0.000631530776926497
head,FBgn0003396,mean,0.229325671841245,0.0383997527225867,5.97206116138232,2.74027361999135e-09
head,FBgn0003396,dispersion,0.517495909219098,0.115442456304623,4.48271741423762,7.36984945041627e-06
head,FBgn0037084,mean,0.285063318326101,0.0296893307499624,9.60154072608934,2.13270773711979e-21
head,FBgn0037084,dispersion,0.0114833047982187,0.115442456304623,0.0994721107450906,0.920763430457476
head,FBgn0033584,mean,-0.261548113718199,0.103862007693994,-2.51822701606917,0.011867895302891
head,FBgn0033584,dispersion,0.370114946217467,0.115442456304623,3.20605571004856,0.001345679328409
head,FBgn0033602,mean,-0.0104703578302739,0.0550490776328605,-0.190200422613872,0.849170307057459
head,FBgn0033602,dispersion,0.510404187083592,0.115442456304623,4.42128661691647,9.81149256362805e-06
head,FBgn0033608,mean,-0.247680425633891,0.0249204960946665,-9.93882403837455,8.82020557842087e-23
head,FBgn0033608,dispersion,0.209507805897369,0.115442456304623,1.81482456804742,0.0695508735925994
head,FBgn0050033,mean,0.0731490808687578,0.103766491526509,0.704939328608509,0.480925504634676
head,FBgn0050033,dispersion,0.0274343009016748,0.115442456304623,0.237644812661321,0.812156590519032
head,FBgn0033616,mean,0.138062576656783,0.0809651789349319,1.7052093069261,0.0883020317787621
head,FBgn0033616,dispersion,0.47615307890391,0.115442456304623,4.12459240859763,3.71391861037896e-05
head,FBgn0024188,mean,-0.0763025315564809,0.041351592084343,-1.84521387715496,0.0651459459576087
head,FBgn0024188,dispersion,0.459097422703409,0.115442456304623,3.97685078262689,6.983395479628e-05
head,FBgn0033627,mean,0.0703750502124145,0.0609783411799264,1.15409912520843,0.248589738427282
head,FBgn0033627,dispersion,0.429521592214665,0.115442456304623,3.72065534608229,0.000198706467298987
head,FBgn0033635,mean,-0.222396820083873,0.0857667852397047,-2.59304134417897,0.00957861913849541
head,FBgn0033635,dispersion,0.415501331528628,0.115442456304623,3.59920730058124,0.000319188674347737
head,FBgn0000581,mean,0.23098223531808,0.0392488986084049,5.88506285546104,4.61407891546523e-09
head,FBgn0000581,dispersion,0.074067066690421,0.115442456304623,0.641592955151415,0.521137508330201
head,FBgn0082585,mean,-0.082465387141229,0.0487164850370526,-1.6927614354465,0.0906479535699212
head,FBgn0082585,dispersion,0.7018896168363,0.115442456304623,6.07999551728349,1.20185907600442e-09
head,FBgn0033629,mean,0.38669736947751,0.112994936826578,3.42225395524583,0.00063284142364904
head,FBgn0033629,dispersion,0.340575200536412,0.115442456304623,2.95017285181219,0.00317596191832467
head,FBgn0021795,mean,-0.520660200813962,0.0389579979882955,-13.3646549540454,3.58510838539378e-39
head,FBgn0021795,dispersion,0.0675014609927184,0.115442456304623,0.58471954905914,0.558736307071654
head,FBgn0001276,mean,-0.0257206670133918,0.0542956157263595,-0.473715357479681,0.63575172476296
head,FBgn0001276,dispersion,0.558821837118259,0.115442456304623,4.84069600566773,1.29385169078008e-06
head,FBgn0033624,mean,-0.194541312452226,0.0241658689811422,-8.05025106293658,1.36335783245136e-15
head,FBgn0033624,dispersion,0.105235489963528,0.115442456304623,0.911583946947894,0.36198777612737
head,FBgn0033609,mean,0.163738904370615,0.0424529440771676,3.85695051144117,0.000118238673674775
head,FBgn0033609,dispersion,0.225348826198222,0.115442456304623,1.9520446238911,0.0509329068609643
head,FBgn0033605,mean,-0.142969657981449,0.0551661285654265,-2.5916202876533,0.00961814253767602
head,FBgn0033605,dispersion,0.769777912388624,0.115442456304623,6.66806595276681,2.59196310394415e-11
head,FBgn0033603,mean,0.277567453020393,0.118433940120077,2.3436478828533,0.019188210819266
head,FBgn0033603,dispersion,0.358047904506537,0.115442456304623,3.10152708083187,0.00192525261579895
head,FBgn0033593,mean,-0.524926758103016,0.0558298884173899,-9.40225339836989,1.33731394602523e-20
head,FBgn0033593,dispersion,0.348230292195388,0.115442456304623,3.01648373867322,0.00255724933793549
head,FBgn0050021,mean,0.189720119579031,0.0957480666714627,1.98145117885264,0.0476698154800223
head,FBgn0050021,dispersion,0.354487669104412,0.115442456304623,3.07068716702468,0.00213566784314695
head,FBgn0033579,mean,0.141779996227339,0.112682974841326,1.25822020963669,0.208450813397798
head,FBgn0033579,dispersion,0.184155035312006,0.115442456304623,1.59521064612545,0.110665138858306
head,FBgn0040765,mean,0.173430854991058,0.0456698466591442,3.7974915108749,0.000150281393927842
head,FBgn0040765,dispersion,0.43893348299525,0.115442456304623,3.80218419674837,0.000143426027817157
head,FBgn0033574,mean,0.0389633301434715,0.0815877444675786,0.47756351640478,0.633010181034802
head,FBgn0033574,dispersion,0.286827014664165,0.115442456304623,2.48458863268903,0.012970121633659
head,FBgn0033544,mean,0.0871475275749964,0.0225044093587114,3.8724645550967,0.000111007202705283
head,FBgn0033544,dispersion,0.174683230887781,0.115442456304623,1.51316280404531,0.130238309853892
head,FBgn0033551,mean,-0.00424333037502315,0.0383594298541422,-0.110620267067524,0.911927955968741
head,FBgn0033551,dispersion,0.25289982128305,0.115442456304623,2.19070027941638,0.0284734888684789
head,FBgn0029134,mean,-0.18636871643621,0.0275002707441038,-6.776977513073,1.58528296968325e-11
head,FBgn0029134,dispersion,0.235832294769668,0.115442456304623,2.04285582894536,0.0410667120076516
head,FBgn0033555,mean,-0.379893209242245,0.0519758696773547,-7.30903035582606,3.79423636987212e-13
head,FBgn0033555,dispersion,0.413899439336365,0.115442456304623,3.58533119084189,0.000336650705939907
head,FBgn0050020,mean,-0.176461586492572,0.0817008014561452,-2.15985135209832,0.0308960662834689
head,FBgn0050020,dispersion,0.270779909768436,0.115442456304623,2.34558340524147,0.0189973276642179
head,FBgn0033571,mean,-0.363269942922332,0.054632633642058,-6.64932145322525,3.73496562049321e-11
head,FBgn0033571,dispersion,0.64267892129542,0.115442456304623,5.56709326765845,2.59023770047573e-08
head,FBgn0033570,mean,-0.233658527947744,0.0250349261602213,-9.33330206178162,2.50376275117229e-20
head,FBgn0033570,dispersion,-0.10036571212072,0.115442456304623,-0.869400351772499,0.384628190759742
head,FBgn0010356,mean,-0.163659249463114,0.0722137946011331,-2.26631560309317,0.0235325590817805
head,FBgn0010356,dispersion,0.596675574630639,0.115442456304623,5.16859735777076,2.35857413964522e-07
head,FBgn0050015,mean,0.145237872302715,0.038965920042824,3.72730509489053,0.00019861192074447
head,FBgn0050015,dispersion,0.452633314170289,0.115442456304623,3.92085657789459,8.82347683368694e-05
head,FBgn0027525,mean,-0.197805574548205,0.0209972077060957,-9.42056569220772,1.13134893778782e-20
head,FBgn0027525,dispersion,0.340369297649977,0.115442456304623,2.94838925422577,0.00319434568487427
head,FBgn0033556,mean,-0.0175236254216467,0.037568452220191,-0.466445232264019,0.640944811508327
head,FBgn0033556,dispersion,0.470996478497126,0.115442456304623,4.07992426334285,4.50503762958525e-05
head,FBgn0027499,mean,0.170540379557484,0.045235438625184,3.77006136649992,0.000167675586299692
head,FBgn0027499,dispersion,0.0626130141122508,0.115442456304623,0.542374236624274,0.587560724083354
head,FBgn0053144,mean,0.194550501834063,0.0328255239737697,5.92680567687281,3.59656550256019e-09
head,FBgn0053144,dispersion,0.0585801057441729,0.115442456304623,0.507439876275634,0.611846212347621
head,FBgn0024956,mean,0.0856678756720896,0.0625005342038061,1.37067429524263,0.170621747837782
head,FBgn0024956,dispersion,0.476437090405401,0.115442456304623,4.127052608342,3.67442357367778e-05
head,FBgn0033543,mean,-0.697129848872715,0.0449625666915373,-15.5046720009409,1.93945190779499e-51
head,FBgn0033543,dispersion,0.558053569712345,0.115442456304623,4.83404102421199,1.33788996533255e-06
head,FBgn0005586,mean,0.12609885331527,0.0299919755127352,4.20441972092588,2.72641007073356e-05
head,FBgn0005586,dispersion,0.237967006626881,0.115442456304623,2.0613473954413,0.0392699095983335
head,FBgn0033518,mean,-0.821013639732549,0.110826379018895,-7.40810668904532,1.84029549035401e-13
head,FBgn0033518,dispersion,0.745766173885641,0.115442456304623,6.46006848570303,1.04655606990898e-10
head,FBgn0033520,mean,-0.878724739761422,0.0852723957647834,-10.3049144084718,2.48756759594397e-24
head,FBgn0033520,dispersion,0.716182812026455,0.115442456304623,6.20380780998487,5.51130856443962e-10
head,FBgn0001122,mean,0.293389439226614,0.0278915606068173,10.5189323524229,2.92961787620544e-25
head,FBgn0001122,dispersion,0.0244676832269522,0.115442456304623,0.211947008147404,0.832148376384818
head,FBgn0033529,mean,0.0598927085232684,0.0286184222819265,2.0928025987335,0.0364855017398085
head,FBgn0033529,dispersion,0.670794348602665,0.115442456304623,5.81063821816658,6.22351254624689e-09
head,FBgn0033528,mean,-0.168017101369967,0.0618817639632891,-2.71513109208784,0.00667872793757469
head,FBgn0033528,dispersion,0.611180592108612,0.115442456304623,5.29424452383329,1.19509433471654e-07
head,FBgn0033523,mean,-0.0931616137967251,0.0384613229241879,-2.42221553274073,0.0155096285600188
head,FBgn0033523,dispersion,0.553965321016434,0.115442456304623,4.79862728799415,1.59756765423536e-06
head,FBgn0033521,mean,-0.743987883588837,0.132078903184277,-5.63290476868073,2.0079353333821e-08
head,FBgn0033521,dispersion,0.543681425359477,0.115442456304623,4.7095448482562,2.48270582281416e-06
head,FBgn0033519,mean,-0.509176029028367,0.122218028216829,-4.16612865104509,3.22255430411333e-05
head,FBgn0033519,dispersion,0.539579840239239,0.115442456304623,4.67401558760521,2.95366899222816e-06
head,FBgn0005619,mean,0.163023779121803,0.0427192264346358,3.81616880097873,0.000139426266122757
head,FBgn0005619,dispersion,0.326661652644591,0.115442456304623,2.82964918714668,0.00465990688144502
head,FBgn0033500,mean,0.412143209897612,0.0687378761355895,5.99586767977287,2.37323197548756e-09
head,FBgn0033500,dispersion,0.0992124943923933,0.115442456304623,0.859410805766271,0.3901139101481
head,FBgn0033504,mean,0.208374967954758,0.0249080862241275,8.36575584650552,1.06880350085691e-16
head,FBgn0033504,dispersion,-0.317231117405217,0.115442456304623,-2.74795883213128,0.00599675380418137
head,FBgn0033507,mean,-0.508999562849405,0.100779900391026,-5.05060593307284,4.78089448033283e-07
head,FBgn0033507,dispersion,0.387178910230238,0.115442456304623,3.35386930098381,0.000796899941359972
head,FBgn0026403,mean,-0.720878978423989,0.073506370819314,-9.8070272057912,3.09853567125905e-22
head,FBgn0026403,dispersion,0.452864170465672,0.115442456304623,3.9228563300029,8.75053365872058e-05
head,FBgn0028426,mean,0.258242973188059,0.0862567472391768,2.99388721988311,0.00278635997781952
head,FBgn0028426,dispersion,0.314283931729999,0.115442456304623,2.72242935389979,0.00648038873788358
head,FBgn0000448,mean,0.641228418170161,0.0401245418480652,15.9809530186843,2.29540974891206e-54
head,FBgn0000448,dispersion,0.00328076444868286,0.115442456304623,0.0284190457627286,0.977327934013638
head,FBgn0033494,mean,0.151507591455182,0.0511836185863801,2.96007972159081,0.00310974457723851
head,FBgn0033494,dispersion,0.363805766269021,0.115442456304623,3.15140354696743,0.00162487819612841
head,FBgn0033454,mean,-0.0788060468224962,0.0736076557049459,-1.07062296805631,0.284460978656958
head,FBgn0033454,dispersion,0.364267612492502,0.115442456304623,3.15540420875397,0.00160275887078041
head,FBgn0000715,mean,0.470804566026359,0.0766461812295665,6.14257042521441,9.6706151558597e-10
head,FBgn0000715,dispersion,0.19243001800863,0.115442456304623,1.6668912302148,0.095536035027324
head,FBgn0033465,mean,-0.206702553164602,0.0360374483245794,-5.7357710596735,1.1099550522533e-08
head,FBgn0033465,dispersion,0.670368165305351,0.115442456304623,5.80694648021369,6.36224622798773e-09
head,FBgn0027619,mean,-0.247626554917798,0.0256548323785038,-9.65223827091868,1.32957045456569e-21
head,FBgn0027619,dispersion,0.22469798562255,0.115442456304623,1.94640683172602,0.0516058896081665
head,FBgn0033471,mean,-0.441875197819261,0.0960611479908065,-4.59993667639232,4.4757985862443e-06
head,FBgn0033471,dispersion,0.558574765368968,0.115442456304623,4.83855579003824,1.30785985971058e-06
head,FBgn0040773,mean,-0.413618917968894,0.0237734730899178,-17.3983379039518,1.78096750615088e-63
head,FBgn0040773,dispersion,-0.272375712399167,0.115442456304623,-2.35940676522369,0.0183041797775276
head,FBgn0033480,mean,-0.461955510036379,0.0428532926515297,-10.7799303496435,2.04707442124628e-26
head,FBgn0033480,dispersion,0.452780245522708,0.115442456304623,3.92212934492609,8.77698508473407e-05
head,FBgn0033483,mean,-0.0183733033196778,0.0535742885663879,-0.342950019707869,0.73167009451359
head,FBgn0033483,dispersion,0.804668161394853,0.115442456304623,6.97029660622902,3.16273467389874e-12
head,FBgn0033484,mean,0.611376696064803,0.0308336383994394,19.8282372045953,2.13442328662914e-80
head,FBgn0033484,dispersion,-0.263859583085982,0.115442456304623,-2.28563729092636,0.0222754866701796
head,FBgn0001291,mean,0.492137461710163,0.0721417922329134,6.82180808762378,1.16912967742874e-11
head,FBgn0001291,dispersion,0.572612925359516,0.115442456304623,4.96015888512056,7.04355451248497e-07
head,FBgn0003071,mean,0.0421642994521038,0.0219039066855216,1.92496708726276,0.0543672610046952
head,FBgn0003071,dispersion,0.280410862247523,0.115442456304623,2.42900983939212,0.0151401214462171
head,FBgn0033486,mean,0.232747653932824,0.040085611458766,5.80626427944699,7.35221280911782e-09
head,FBgn0033486,dispersion,0.28537279673804,0.115442456304623,2.47199172534077,0.0134362626285513
head,FBgn0010531,mean,-0.183862043436306,0.0667794236225794,-2.75327388980547,0.00595061133424199
head,FBgn0010531,dispersion,0.441885253968836,0.115442456304623,3.82775339432155,0.00012931822462159
head,FBgn0033485,mean,0.0374556557767186,0.0995222926841027,0.376354430414982,0.706691115031526
head,FBgn0033485,dispersion,0.53132435686656,0.115442456304623,4.60250391298443,4.17441717853227e-06
head,FBgn0033482,mean,1.02276167839315,0.0785196624100264,13.0255485951064,2.29259984586574e-37
head,FBgn0033482,dispersion,0.660696593736109,0.115442456304623,5.72316819032941,1.04555663398852e-08
head,FBgn0013435,mean,-0.293312579246484,0.0692860047115485,-4.23335968739435,2.40060356497368e-05
head,FBgn0013435,dispersion,0.42165946843788,0.115442456304623,3.65255107986641,0.000259647925963611
head,FBgn0033476,mean,-0.0704142575859419,0.0281481475462363,-2.50155920457213,0.0124396983712265
head,FBgn0033476,dispersion,0.136886278282395,0.115442456304623,1.18575334122472,0.2357197225719
head,FBgn0022382,mean,0.467874501851215,0.0331450650060735,14.1159627161836,2.6108554598346e-43
head,FBgn0022382,dispersion,-0.238333747549228,0.115442456304623,-2.06452422426223,0.038968039529026
head,FBgn0033468,mean,-0.436262213610115,0.0552959479730994,-7.88958738572218,4.81686276126562e-15
head,FBgn0033468,dispersion,0.500663340083476,0.115442456304623,4.33690824078063,1.44500912540185e-05
head,FBgn0033467,mean,-0.29193660084717,0.0992502618956386,-2.94141894712722,0.00330257140307256
head,FBgn0033467,dispersion,0.369618340662683,0.115442456304623,3.20175395166018,0.00136593615503614
head,FBgn0011656,mean,0.507625321148655,0.0361940574815543,14.0251012588837,8.45450153972372e-43
head,FBgn0011656,dispersion,0.0201559109529682,0.115442456304623,0.174597038196952,0.861396276014474
head,FBgn0033464,mean,-0.0221729808352376,0.0559301924212707,-0.396440274480532,0.691820196495622
head,FBgn0033464,dispersion,0.245385530937545,0.115442456304623,2.1256090592012,0.0335358246735703
head,FBgn0033463,mean,0.288216688165008,0.0361971656437137,7.96241039980603,2.72618460943856e-15
head,FBgn0033463,dispersion,0.462266021106503,0.115442456304623,4.00429820972193,6.22018598161304e-05
head,FBgn0033460,mean,-0.0611125189809744,0.0344860569158841,-1.77209354870682,0.0765227684487488
head,FBgn0033460,dispersion,0.397375203923522,0.115442456304623,3.44219290409893,0.000577018612217905
head,FBgn0011241,mean,0.250769757438564,0.0780456639543533,3.21311581877543,0.00133275367367611
head,FBgn0011241,dispersion,0.392372700901128,0.115442456304623,3.39885960036885,0.000676674430913008
head,FBgn0027580,mean,-0.317908212966712,0.0313832605683167,-10.1298656420569,1.38993347863284e-23
head,FBgn0027580,dispersion,0.500892759375963,0.115442456304623,4.33889554510376,1.43200560999471e-05
head,FBgn0050000,mean,-0.43728997778021,0.0600845117278374,-7.27791514327331,4.75347407503392e-13
head,FBgn0050000,dispersion,0.730237005412143,0.115442456304623,6.32554979153629,2.52332521472342e-10
head,FBgn0260474,mean,-1.16400362277639,0.0808325212385302,-14.4001894898405,6.35512306159022e-45
head,FBgn0260474,dispersion,0.987315896673165,0.115442456304623,8.55245053057338,1.20502372960944e-17
head,FBgn0033439,mean,-0.335426879210556,0.110357565205721,-3.03945523431291,0.00239906036542995
head,FBgn0033439,dispersion,0.507507647685876,0.115442456304623,4.3961958531677,1.10164541021905e-05
head,FBgn0005614,mean,0.124566946167849,0.0421898376968906,2.95253437718319,0.00318644072301937
head,FBgn0005614,dispersion,-0.177435852407451,0.115442456304623,-1.53700690445501,0.124291618599394
head,FBgn0033448,mean,-0.0809096585764042,0.0484168872235992,-1.6711040964436,0.0948488510020401
head,FBgn0033448,dispersion,0.321604621151512,0.115442456304623,2.78584354011735,0.00533886340420178
head,FBgn0033446,mean,0.046570659627758,0.0290238918063322,1.60456288696603,0.108739122342876
head,FBgn0033446,dispersion,-0.321808602427966,0.115442456304623,-2.78761049209484,0.00530983435309416
head,FBgn0023143,mean,0.251862389797155,0.02787758538803,9.03458410373298,3.61134780466463e-19
head,FBgn0023143,dispersion,0.195371864863663,0.115442456304623,1.6923744618542,0.0905745984737331
head,FBgn0033438,mean,-0.115245385135959,0.0808281291488956,-1.42580790065873,0.154071161540935
head,FBgn0033438,dispersion,0.25460388275578,0.115442456304623,2.2054614126015,0.0274217326877221
head,FBgn0033437,mean,0.118768278408411,0.100507347903934,1.18168751723437,0.237462372245892
head,FBgn0033437,dispersion,0.535199816107063,0.115442456304623,4.63607439792177,3.55088206204847e-06
head,FBgn0041087,mean,-0.454344729314275,0.0804762560228581,-5.64569913870279,1.86621441495898e-08
head,FBgn0041087,dispersion,0.511357870946788,0.115442456304623,4.42954773586459,9.44309101708046e-06
head,FBgn0033413,mean,0.0507266507049504,0.0243309266276303,2.0848630831571,0.0372012372677028
head,FBgn0033413,dispersion,0.478167977575688,0.115442456304623,4.14204611442022,3.44221109016117e-05
head,FBgn0017558,mean,-0.236735301461113,0.0226070912086683,-10.4717276219216,4.71149877764617e-25
head,FBgn0017558,dispersion,0.327436341508908,0.115442456304623,2.8363597933579,0.00456310086170457
