tissue,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
head,FBgn0001978,73.68284731387182,-0.33534182072959484,0.07075389627365096,-4.739552708625568,2.1419051427903364e-6,1.233809662842771e-5,stc
head,FBgn0028862,106.1453583497436,0.07342891341701993,0.05439675000322897,1.3498768476547076,0.1770554893245147,0.260638509840228,dao
head,FBgn0028888,102.72858066699591,0.19239786853449597,0.062195095298808276,3.093457251092636,0.0019783905344090283,0.0053610535084859185,CG4168
head,FBgn0010422,96.63392217767148,-0.2899605596179706,0.06610878191840358,-4.386112573906773,1.153944158140617e-5,5.622286098121236e-5,TfIIS
head,FBgn0000317,74.30109272970138,-0.17193216060606883,0.07092929355353711,-2.4239936984046686,0.015350871856588092,0.03236104116524716,ck
head,FBgn0028370,94.87678206652939,0.32488934054001883,0.06308134713495696,5.150323436259959,2.600376316156706e-7,1.8374915873794696e-6,kek3
head,FBgn0001986,31.378858692793784,-0.11337724009806324,0.09676917631403906,-1.1716255569865248,0.2413474226569396,0.33382725573581956,Mtr4
head,FBgn0028507,63.06717200431723,-0.01688169097989718,0.06748542689768706,-0.2501531331422276,0.8024689274939545,0.8509306065212653,CG3793
head,FBgn0001990,20.05795270791064,-0.20779633514743293,0.12029075291094546,-1.7274506154373332,0.084086767079693,0.13951781042440067,wek
head,FBgn0001987,84.93101665860712,-0.28594810876182303,0.07263696016586926,-3.9366750495732425,8.26183600627187e-5,3.2170731647924577e-4,Gli
head,FBgn0001989,467.0804075997708,0.04767183452872947,0.04047735303165652,1.1777409083900892,0.23889991279689088,0.3312473704553275,ND-B17
head,FBgn0028863,350.0330196000059,0.17294025431636587,0.04213047116913862,4.104873492206465,4.045361982379951e-5,1.7280125714471558e-4,stol
head,FBgn0028644,86.1784263258576,0.30094147847290736,0.06587575424478365,4.568319284127776,4.916507065408125e-6,2.5915117550946612e-5,beat-Ic
head,FBgn0013433,64.97829840325487,-0.06880853908053701,0.07361576314233594,-0.9346984415212246,0.3499437302970748,0.4505311020384445,beat-Ia
head,FBgn0028645,93.40593559542297,0.28964569978852944,0.0657095356908578,4.40797057448738,1.0434371693895147e-5,5.135185377255102e-5,beat-Ib
head,FBgn0028515,66.66007884700738,-0.1297737727852604,0.06736266141286801,-1.9264941447291193,0.05404270226384232,0.09561832183851418,EndoGI
head,FBgn0040079,94.33193155540695,7.847509685076692e-4,0.0554190900598353,0.014160300496821283,0.9887020924234996,0.9924824239533543,pkaap
head,FBgn0011708,120.70456094433386,-0.14485000671231635,0.054399572195399246,-2.662704886575685,0.007751536343675268,0.017899860311883415,Syx5
head,FBgn0028506,37.336520736999134,-0.8848334391022024,0.14438865331044756,-6.128136933306921,8.891404914665605e-10,1.0065129344528594e-8,CG4455
head,FBgn0025678,198.90197196547768,-0.2780000819768833,0.07042454739005734,-3.9474883727279995,7.897535227995362e-5,3.0964144437849704e-4,CaBP1
head,FBgn0001995,26.32914025327077,0.38052721005334844,0.1070156426915013,3.555809230154427,3.7681743951850633e-4,0.0012271735888136088,mRpL4
head,FBgn0000250,406.35778223109145,-0.1033534327960364,0.035503545414645524,-2.911073572764995,0.003601891928879211,0.009126397292698402,cact
head,FBgn0000339,181.1043139598782,0.18046577987027776,0.04916572772229279,3.67056053537169,2.4201914148309136e-4,8.330926171273734e-4,cni
head,FBgn0015338,18.302132653809412,0.4987856927282141,0.11252636784328117,4.432611682826978,9.309845057455232e-6,4.6217456263410484e-5,CG5861
head,FBgn0001994,390.6186114041839,-0.1053811599722153,0.03402506309885981,-3.0971628080756344,0.0019538253462218387,0.005313470841956283,crp
head,FBgn0002673,23.0329526857024,-0.23704028958777257,0.12124114550452007,-1.9551142361891929,0.050569588308761446,0.0904817850054012,twe
head,FBgn0020415,725.8000742751223,-0.3149113095397593,0.04590436786594665,-6.8601600278950965,6.87834514085682e-12,1.1340962302291945e-10,Idgf2
head,FBgn0020414,295.4025423852393,-0.30193389929242415,0.050295600400704035,-6.003187095629098,1.934814463797563e-9,2.0539725551916275e-8,Idgf3
head,FBgn0032586,236.90477590788845,-0.06473582806276593,0.04246741374283734,-1.5243647389213673,0.12741762333306914,0.19765998047842434,Tpr2
head,FBgn0032587,86.08935327485466,-0.06707846365716347,0.06377018866269801,-1.0518780807120398,0.29285548964956654,0.39097038379580307,CG5953
head,FBgn0028523,103.94378626691898,-0.38973175490373707,0.06665224086076449,-5.84724159113991,4.9979137771494335e-9,4.951489033791297e-8,CG5888
head,FBgn0001185,38.13611577592369,-0.17084444761405201,0.08448936459618551,-2.022082287286668,0.04316785157213038,0.07897715219280674,her
head,FBgn0032597,51.39286302912932,-0.1321331775647943,0.07705995769758725,-1.7146801206838893,0.08640389022356097,0.1428070108150187,CG17904
head,FBgn0032600,291.8537846667976,-0.018479402156396332,0.035018113278723104,-0.527709817182651,0.5977007583806845,0.6839740782408302,BuGZ
head,FBgn0032601,17.42032711807016,0.7896677930797855,0.12295344127724994,6.422494440795271,1.3405914768359974e-10,1.736409377776569e-9,yellow-b
head,FBgn0032603,126.57205097786677,-0.06075843459820397,0.06105004099757556,-0.9952234856094009,0.31962758172123107,0.41981486873756463,CG17928
head,FBgn0040260,93.01455564891225,0.2044522408403971,0.06187835102271437,3.304099696602234,9.528194163962388e-4,0.0028302634187644584,Ugt37D1
head,FBgn0004797,197.5816783307197,0.021417856784625655,0.05548109189281557,0.38603884772136443,0.6994678982471003,0.7695950795349302,mdy
head,FBgn0051739,73.21345587991736,-0.2597323150970534,0.07004458774323931,-3.7080997042790464,2.0882043985950767e-4,7.355048103617128e-4,AspRS-m
head,FBgn0051781,264.3247653961039,-0.1669086831268316,0.06011934940917406,-2.7762889114259406,0.005498332569541918,0.01327143497867508,lncRNA:CR31781
head,FBgn0051809,35.45688579183841,-0.06776201319988467,0.1250704384393958,-0.5417908024102711,0.5879626282263576,0.6762177514251597,CG31809
head,FBgn0032614,84.29487646792518,-0.20938688684551038,0.07854731085646753,-2.665742271280693,0.007681855915182973,0.017769009988830558,CG13284
head,FBgn0032613,43.42421825569176,0.068317697038829,0.09332585322480187,0.7320339935630312,0.46414781965886515,0.5622489826071719,Nepl9
head,FBgn0015391,25.546430845878287,-0.7454933258915918,0.13236681626469027,-5.632025812276465,1.781050180492972e-8,1.587134273112928e-7,glu
head,FBgn0032596,162.97755647822393,-0.13551564382826184,0.05967756898855202,-2.2707969866242017,0.023159270463235456,0.046291414401770196,Prosbeta4
head,FBgn0027779,436.77674712104067,0.12115264233311747,0.03232576756076888,3.747865912398332,1.783455473858805e-4,6.387128575320148e-4,VhaSFD
head,FBgn0062978,643.5940296589544,-0.18826656548735338,0.04604837676902671,-4.08845172614176,4.342618907159962e-5,1.8388782047316313e-4,CG31808
head,FBgn0053179,100.44624421480971,0.1593846809673544,0.058781792088836576,2.711463453282902,0.006698692508437664,0.01572936878658256,beat-IIIb
head,FBgn0040985,694.0940862850637,-0.084532340198190975,0.03503191625861267,-2.413009313397423,0.01582141528477192,0.03323508306400884,CG6115
head,FBgn0032633,69.31617896685978,-0.13772085943508888,0.06720240082727255,-2.049344335019621,0.04042845626171922,0.07490896917548734,Lrch
head,FBgn0032629,195.24528634444653,0.06405847483347765,0.04730242986041157,1.3542322249092236,0.17566230111101322,0.2589785890677702,beat-IIIc
head,FBgn0020503,657.4731614707786,0.02352203347928307,0.028241737533288982,0.8328819518118273,0.404911309412328,0.5051031794679369,CLIP-190
head,FBgn0032640,197.60421691441948,-0.22129274599530863,0.04581953915599298,-4.8296589200060644,1.367671216205089e-6,8.196421178064914e-6,Sgt
head,FBgn0032642,64.93461423108067,-0.07135297925383235,0.07145130158638846,-0.9986239252417645,0.3179769056666005,0.41780757614633585,Lamtor3
head,FBgn0032644,27.240756276129513,-0.3333858781283237,0.10227592907510617,-3.2596709816588643,0.0011154152587883616,0.00326073856808966,CG5131
head,FBgn0032651,64.71771226525418,7.988398338637e-5,0.07742954856330451,0.0010316989426983265,0.9991768234882562,0.9993232230228332,Oli
head,FBgn0032652,490.75291610275934,0.3106569760026576,0.0470848418876432,6.59781287455455,4.172674537797122e-11,5.860633003087069e-10,CG6870
head,FBgn0032646,115.91815911316863,-0.035677117669168985,0.05768603384026958,-0.6184706296147445,0.5362651524685427,0.6314552235208336,mEFTs
head,FBgn0032643,86.93502812814074,-0.07454982314445827,0.06423404315219707,-1.1605967721480468,0.24580591872754742,0.3389638790372199,GCS2beta
head,FBgn0024689,63.02953371254479,-0.1949359833335825,0.06816381951435234,-2.8598160244312227,0.004238868392251614,0.010552339768603033,fws
head,FBgn0027885,524.4284734256906,0.4644909511942314,0.04459087883334929,10.416725647641664,2.079908668336988e-25,1.9448570643929152e-23,NA
head,FBgn0000183,147.68072958030467,-0.01650405120875669,0.04786438994248129,-0.34480855660313725,0.7302382999086612,0.794233052131377,BicD
head,FBgn0011274,43.570781002885944,0.06193909826998391,0.08633437846349917,0.7174326076392707,0.4731072056948365,0.570067040789577,Dif
head,FBgn0032634,53.003640870920364,-0.003113334969112866,0.08605092938900567,-0.036180143447824775,0.9711387188555463,0.9790271591947953,Polr2J
head,FBgn0000120,10071.94573911768,0.09361921264897007,0.04365632343570072,2.1444593882683973,0.0319960961272655,0.06121226237800288,Arr1
head,FBgn0041184,84.62848443147676,-0.09626515683562499,0.06250257223638446,-1.540179122093577,0.1235166975261441,0.19302153877064446,Socs36E
head,FBgn0000636,324.1364329423075,-0.4128052794135432,0.0804378540512174,-5.131977776914544,2.8671335804396885e-7,2.007287571290391e-6,Fas3
head,FBgn0032682,33.546507982588466,0.03841735035598566,0.09129095799264893,0.4208231702320307,0.6738842109867171,0.748510325380196,grnd
head,FBgn0032684,51.29641554869491,0.031694659072598434,0.07787449553624999,0.4069966534530527,0.6840104461107097,0.7579635235635883,Ugt301D1
head,FBgn0032685,119.72632728485729,-0.6833680136302556,0.10467662768216338,-6.528372462525364,6.648819161196864e-11,8.987096949372236e-10,CG10211
head,FBgn0032688,48.178864372106304,0.04319998430274379,0.08009504487475944,0.539359012411984,0.589639157031826,0.6774082809278039,CG15160
head,FBgn0032690,37.327933820336284,0.12429334186117251,0.0927873616183743,1.3395503406205185,0.18039157778591589,0.2642388218812579,CG10333
head,FBgn0032694,172.63893065319084,-0.12581906140681878,0.04431684214591926,-2.8390800272398096,0.004524380840162609,0.011169411795641944,MESR3
head,FBgn0032691,20.55290502028104,-0.021528568750395584,0.11624136545846853,-0.18520574552341654,0.8530676627773506,0.8900742457949588,Atac2
head,FBgn0032689,130.7747408244335,0.07540232391522496,0.04942346671529503,1.5256381012198457,0.12710001777435237,0.19733094405045487,CG10413
head,FBgn0032681,20.138818810515584,0.2883310116692982,0.12540614176272044,2.2991777564997262,0.021494847559581247,0.043499218787366074,CG10283
head,FBgn0032700,42.69985349165698,-0.13566980564501785,0.08316550787033122,-1.6313229981899409,0.1028221831184409,0.16499490337209305,CG10338
head,FBgn0032703,44.21808543748096,-0.3624775254432325,0.08548349185761038,-4.240321933116751,2.2319943784518857e-5,1.0143537701273351e-4,CG10343
head,FBgn0027074,19.401520282853813,0.06548359443786732,0.1248352809348692,0.5245599957597911,0.5998891024795133,0.6851848364589352,Ugt36F1
head,FBgn0032713,57.21697430589246,-0.04818894900213295,0.07850122939894834,-0.6138623480306733,0.5393062928077388,0.6338334632757618,Ugt36D1
head,FBgn0027070,56.271391647825865,0.4444665071299047,0.08773959929114317,5.0657458060077,4.0680446533844426e-7,2.7412115305036727e-6,Ugt36E1
head,FBgn0015808,193.13725562866804,0.22210862087154537,0.05492799224083965,4.0436326144541805,5.26293655462203e-5,2.1615406090162443e-4,ScpX
head,FBgn0032719,88.91748094070415,0.04249191582079681,0.058232985902806,0.7296880824850389,0.46558086739157556,0.5635848556153387,CG17321
head,FBgn0003896,72.62669230652958,0.06443097488385063,0.07296187845400759,0.8830772486822072,0.3771945356856134,0.4778643410539189,tup
head,FBgn0053120,96.96381498513746,0.023969168612826292,0.06643751573172597,0.36077761711641293,0.718265696437307,0.785402818698935,CG33120
head,FBgn0032717,103.85853432234855,-0.16380382700417476,0.0531818594050654,-3.080069573283347,0.0020695224563246494,0.005566020601604436,CG10600
head,FBgn0032715,18.424899740746998,0.4732536184204575,0.122330276573399,3.8686548553374855,1.0943742370862444e-4,4.1409082828995034e-4,CG17597
head,FBgn0045852,58.71412687092756,-0.2035726699817135,0.0958114358258235,-2.12472204624707,0.03360981275629882,0.06394107633068442,ham
head,FBgn0032707,39.8776309447719,-0.2366734858751398,0.0942060400634482,-2.5122962998523146,0.011994833068568073,0.026141995697971158,CG10348
head,FBgn0025608,186.7419623910807,-0.03442658492829962,0.042502388194252665,-0.809991776719853,0.41794490198883455,0.5183306506133329,Faf2
head,FBgn0032704,225.30467652290614,0.2173552196008443,0.04197230855817411,5.178538590499196,2.2363081843667754e-7,1.6068462806829063e-6,Jwa
head,FBgn0032702,29.133016114921276,0.404048242451411,0.09931977424654219,4.068155062942846,4.738684418664868e-5,1.9830329863678e-4,CG10376
head,FBgn0005617,34.55588854815084,-0.2794894089733417,0.10017773887477294,-2.7899352901418255,0.005271857702714205,0.01278942119278934,msl-1
head,FBgn0032724,41.118611924697085,-0.14970811710544216,0.08332122992421077,-1.7967583680847856,0.07237398826000957,0.12273909164293796,CG10428
head,FBgn0032728,21.038498354961696,-0.15346469863130874,0.11506104938790442,-1.333767590750319,0.18228003550406074,0.2659776661715944,Tango6
head,FBgn0032732,29.778329224725628,0.46327303342555315,0.10024128506730158,4.621579153883688,3.8082997364248475e-6,2.0614951626356867e-5,EMC5
head,FBgn0032741,79.13604518149307,0.22803069611358429,0.06572284333192568,3.469580507373082,5.212718175335552e-4,0.0016419941977314479,Sidpn
head,FBgn0002022,36.34798669006747,0.2424536054403868,0.09181443469000101,2.6406915890622047,0.008273699779093879,0.01899639242922799,Catsup
head,FBgn0032746,32.83645173681078,0.516569241780715,0.10472841437538487,4.932465032165409,8.11983191759699e-7,5.103680724633246e-6,CG10470
head,FBgn0032748,86.44418662576886,-0.0758511412126875,0.06494920209076854,-1.1678533187626101,0.24286593663114234,0.33558762822756627,CG10492
head,FBgn0000075,33.151620078713854,-0.9013725871833617,0.15765618142936713,-5.717331087250728,1.0821015136371899e-8,1.0035903440336221e-7,amd
head,FBgn0002036,19.116835586315826,0.8622793506342844,0.11473678196151324,7.515282683486132,5.678809415647741e-14,1.2878256834289528e-12,CG10561
head,FBgn0010300,316.99661855655,-0.2537155846138645,0.04858104413015268,-5.222522264736411,1.7650232733856274e-7,1.2954891251753004e-6,brat
head,FBgn0002031,210.84471843666233,-0.06801190115713635,0.04986476524752072,-1.3639270298282995,0.1725905327329804,0.25532012045581987,Phb1
head,FBgn0000422,117.34286220371465,0.3065549120797512,0.07517754959439349,4.077745467013907,4.547450966311028e-5,1.9137423117163426e-4,Ddc
head,FBgn0002023,63.448306731496075,0.09464920133489045,0.08453315599637709,1.1196695571019128,0.26285460251624126,0.35849061274243016,Lim3
head,FBgn0032753,46.92125832123642,0.10164293798134133,0.0851444397693805,1.1937707060689826,0.23256767356846833,0.32451082170448997,CG17572
head,FBgn0002021,21.65424992615212,0.12743629297996004,0.11345004794378243,1.1232810852852895,0.26131813441508955,0.3566088735540587,l(2)37Bb
head,FBgn0051800,41.7872484072896,0.08260547029587223,0.0831119565100152,0.9939059765235831,0.32026864445522607,0.42049505040418794,CG31800
head,FBgn0001202,119.06492295547997,0.05996661993176955,0.051192948155081776,1.1713843818900442,0.24144430719232846,0.33389360634012033,hook
head,FBgn0032729,85.36627998695919,-0.047008547469987616,0.06804463182316922,-0.690848729877045,0.48966060858288435,0.5864929486202437,L2HGDH
head,FBgn0015772,152.63452851484993,0.015070744696939475,0.04272518536641721,0.35273678903182387,0.7242857762598278,0.7900247217560857,Nak
head,FBgn0032727,38.19110040661135,-0.07568009316122784,0.08724512647605939,-0.867442070612333,0.38569983917438444,0.48638224685097875,CG10623
head,FBgn0032726,139.21642371300172,-0.49683216361290533,0.10858209982820094,-4.57563598787457,4.747754460373269e-6,2.5083724416801807e-5,CG10621
head,FBgn0032725,128.2903600627065,-0.29392165796981473,0.059189967500956356,-4.9657344036397,6.844156970622866e-7,4.390809725702226e-6,Nedd8
head,FBgn0032723,66.03617467150406,-0.16665321075002545,0.07734365220393542,-2.154710903883923,0.031184464001506554,0.059793581818619025,ssp3
head,FBgn0010309,42.17632657355712,0.004940695880263682,0.08012116789640805,0.0616653003192828,0.9508293736908523,0.964221513451637,pigeon
head,FBgn0015380,122.48850286142446,-0.3243436428673616,0.07563483708090624,-4.288283751049965,1.8005898147311143e-5,8.38964237225569e-5,drl
head,FBgn0032770,61.097763147281114,-0.09589472186705274,0.09015932179448984,-1.063614055190391,0.28750357260226905,0.38563556427256607,CG13086
head,FBgn0032772,31.27881614841935,0.06748635990174899,0.09538202714644226,0.7075374881489529,0.4792325246029965,0.5763286139781632,CG17350
head,FBgn0032780,19.67806016538255,-0.18924221737880814,0.1125261025203996,-1.6817628367116053,0.09261483777920734,0.15124135949303094,CG13085
head,FBgn0032781,49.2855794997324,-0.03995105399677419,0.07951442224088187,-0.5024378329222594,0.6153595720042809,0.696865338537657,RtcB
head,FBgn0032782,122.41505034090457,0.1757412025656797,0.05375925626992337,3.2690408082152254,0.0010791273668774863,0.003169666495971936,Rab9
head,FBgn0032783,516.6487805640261,-0.0028624724570040553,0.0533204951260755,-0.05368428125499928,0.9571867064825237,0.9683943172446579,CG10237
head,FBgn0032775,53.93023642749514,0.024389597851729356,0.0714742161042174,0.34123631123378245,0.7329256895695846,0.7960845698300155,CG17544
head,FBgn0032774,1153.5996371263818,-0.0340597419334831,0.042881045352717743,-0.7942843196411125,0.4270299304106325,0.5272985356336789,CG17549
head,FBgn0032773,907.7842631508023,0.05368159868167058,0.05347403773100982,1.0038815275499646,0.3154357213796645,0.4154281756005383,fon
head,FBgn0024245,46.06950621958373,-0.4184371523131575,0.0913143243151162,-4.5823823967549115,4.597082530208749e-6,2.4400999495493718e-5,dnt
head,FBgn0003346,33.05238678076397,-0.6602746107281909,0.122891641006091,-5.372819545110192,7.751489426116244e-8,6.060901125162598e-7,RanGAP
head,FBgn0032785,64.55985408919071,0.3654141980549316,0.08779876273078255,4.1619515661673,3.155392863768851e-5,1.3869099605979507e-4,CG10026
head,FBgn0000964,39.191798741387274,0.11038159501654192,0.08520148230989924,1.295536087213322,0.1951353607790437,0.28113000689695067,tj
head,FBgn0002044,120.20540151001606,0.06185660453488759,0.05271188301154107,1.1734850094682505,0.24060136482943562,0.33309092832832854,swm
head,FBgn0040268,28.084285225452632,-0.2705584679107149,0.10566634504414016,-2.5604980260999293,0.010452225721902332,0.023232462643342666,Top3alpha
head,FBgn0032798,72.44594759707796,0.08133628879278801,0.06539859129167734,1.2437009297345356,0.21360965369896187,0.3023847980400485,CG10132
head,FBgn0053116,42.1159116826307,-0.39054243899030533,0.09059942893419856,-4.310650117606727,1.627752820750212e-5,7.668075054824671e-5,CG33116
head,FBgn0041180,519.2634416803406,-0.1845091961664877,0.042349772275639574,-4.356793112500891,1.3198191055292085e-5,6.36684467444691e-5,Tep4
head,FBgn0032810,143.6667080785054,-0.17369647971709085,0.06028104139466701,-2.8814445752501143,0.0039585684851563725,0.00991239489349868,CG13077
head,FBgn0032814,38.33361639776625,0.06477986887164873,0.08356320142484856,0.7752200462294115,0.4382096447554966,0.5375884157937917,CG10366
head,FBgn0000464,195.02553480550984,0.20053108383702117,0.04274321593732322,4.691530092894067,2.7116937638417777e-6,1.5197062095224938e-5,Lar
head,FBgn0032813,17.09738644790887,0.13474459583265125,0.11424417342160886,1.179443920832507,0.23822145475266265,0.3304408961881071,PCNA2
head,FBgn0032799,64.81843132218313,-0.24641145653608565,0.07811067766417289,-3.1546449717860723,0.0016069352001485367,0.0044679998681115725,Dpm1
head,FBgn0032797,903.0742333406577,0.3266259373892169,0.03855655949826859,8.471345515252322,2.425745385811654e-17,8.9989880454078e-16,Hasp
head,FBgn0032796,74.80866398142648,0.004117612934388433,0.06147598599978443,0.06697920931927584,0.946598254585263,0.9611006523574305,cyst
head,FBgn0032790,25.873622629988226,-0.016511119723516356,0.09821700750973862,-0.16810856023972437,0.8664978750948883,0.8990294110651631,CG10194
head,FBgn0032787,20.306600833599557,-0.10287502184386944,0.11342448780423005,-0.9069912841169808,0.3644114063413269,0.4641672438301731,CG10195
head,FBgn0032816,38.25861597531879,-0.04491560487181331,0.0857417295179781,-0.5238476658252563,0.6003844972689921,0.6853218358458429,Nf-YB
head,FBgn0032819,17.817527239001855,-0.11979903798336411,0.12268368773747104,-0.9764870961469649,0.3288231393645359,0.4294151432053854,CG10463
head,FBgn0032833,2221.380645956635,-0.15940528436057363,0.028407212325399066,-5.611437072199034,2.0065325520621514e-8,1.7673020903711287e-7,COX4
head,FBgn0032835,323.965954138611,-0.045137927887144456,0.08726680862566887,-0.5172405018357401,0.6049882821389116,0.689193927550102,CG16772
head,FBgn0032836,767.700176840156,0.2646017296715618,0.057769108780904826,4.580332555849019,4.642371645602093e-6,2.4603127991366374e-5,CG10680
head,FBgn0014000,653.3419570078808,0.11521248271658319,0.04398614210830501,2.6192904672771915,0.008811288480695116,0.01998865243244429,Hf
head,FBgn0042129,238.83015597777026,-0.07418561760165746,0.09622157074457166,-0.770987389081285,0.440714406532875,0.5401897179014913,OS9
head,FBgn0032834,24.75095837948005,-0.2842923490361333,0.13902605301941054,-2.0448854215579364,0.040866155509215595,0.07551499120354782,CG13965
head,FBgn0004811,48.91863755765188,-0.25500220585926625,0.08382250834329509,-3.0421686358382964,0.002348802661670981,0.006211905063373157,fs(2)ltoPP43
head,FBgn0032821,90.75480260333686,-0.054536609138824035,0.05928176881630411,-0.9199558351205096,0.35759583905363324,0.4575349948228867,CdGAPr
head,FBgn0032820,437.292109465613,-0.5409835137456686,0.06305681460553839,-8.57930292118107,9.544980541408827e-18,3.7230878386089516e-16,fbp
head,FBgn0032818,27.133995460619307,-0.15098111094367458,0.0997985977338576,-1.5128580398124456,0.13031572224461138,0.20116126640473028,CG10628
head,FBgn0032817,84.4021282139394,-0.047407669474017575,0.05998105499468565,-0.7903773862966884,0.42930740473325574,0.5292293494832025,CG10631
head,FBgn0032840,297.0982088303088,0.2877239093905954,0.04262411370267787,6.750261398925441,1.475790281541916e-11,2.2486036745100712e-10,sNPF
head,FBgn0045064,131.21893987886472,-0.18282723355276195,0.05108088471084801,-3.5791712416041035,3.446855635896339e-4,0.0011382794664067928,bwa
head,FBgn0032849,43.363186384406234,-0.46527652279327175,0.08802330986437637,-5.285833076603863,1.2513396153223755e-7,9.396748310440633e-7,mRpS18B
head,FBgn0032847,19.26551638447161,0.1808177397970219,0.11891879189028405,1.5205144361359353,0.1283817333198698,0.19894068368704454,Taf13
head,FBgn0032845,32.82658576918863,0.21902152455538132,0.09772540956684277,2.241193211941197,0.02501356236753057,0.04941898023755823,CG10747
head,FBgn0014127,18.611663409624015,-0.7262955226839852,0.1351170056768293,-5.375308008387392,7.64518773342648e-8,5.984638929858848e-7,barr
head,FBgn0003475,294.9562764265792,0.11311894885863598,0.037204685930747695,3.0404489657349636,0.002362257217930168,0.006245068849570614,spir
head,FBgn0015803,87.07890251350595,-0.07265334675640914,0.06011287679595363,-1.2086153687673726,0.22681064917199947,0.31794890857600283,RtGEF
head,FBgn0032857,99.42328302072035,-0.1150601218993554,0.062302035552857904,-1.8468115989843832,0.06477445023305033,0.11173879132949242,CG10947
head,FBgn0032856,29.259655760919312,-0.5486753961628281,0.13441090728802096,-4.082074938956442,4.463539834775166e-5,1.8819100007520247e-4,CG16798
head,FBgn0011638,144.99345692765357,-0.24101397651278345,0.061035248898547445,-3.94876699713957,7.855476630711432e-5,3.0834665601630956e-4,La
head,FBgn0032870,38.32352361886035,-0.2502142743450152,0.08311001880074292,-3.01063912577022,0.0026069848666747043,0.006805077896719514,CG2608
head,FBgn0032880,302.59347501582687,-0.0016553542920042426,0.03630616930172364,-0.045594297714180894,0.9636336142123323,0.9739062852551643,TM9SF2
head,FBgn0032879,62.10624024039365,0.18424271076451318,0.07655567566099479,2.4066499207763514,0.016099594484180205,0.03373107180755496,CarT
head,FBgn0014859,52.85100991449294,-0.04645893834162769,0.09732659013978472,-0.47735093025350345,0.6331122498531105,0.7129040279606289,Hr38
head,FBgn0032876,19.141464510861823,0.4253910660143765,0.12437951275796118,3.4201055831612304,6.259683520982571e-4,0.0019430923016929074,Cen
head,FBgn0051678,39.710041823659594,0.6954757534239902,0.09272010957362589,7.500808148546637,6.342556497373893e-14,1.4288544769331418e-12,CG31678
head,FBgn0011202,68.83736665201921,0.05665450748702851,0.06681349590311102,0.8479500544199262,0.3964657867444288,0.49638214605969755,dia
head,FBgn0032884,171.19371333407238,-0.22234194454232548,0.060175241127207325,-3.6949074133713262,2.1996692668311185e-4,7.676350928113095e-4,Pomp
head,FBgn0032886,548.048916820764,0.556622994304411,0.04891853161676158,11.378571185764867,5.3468549096777036e-30,7.448496247644898e-28,CG9328
head,FBgn0032889,250.64511385434704,-0.2762164515768072,0.050762318068813164,-5.441367969098051,5.2872972633088026e-8,4.277543617845616e-7,CG9331
head,FBgn0051673,76.48637204103615,-0.12800917305233656,0.07546366963312383,-1.696301991072914,0.08982870361774642,0.14738255553700907,CG31673
head,FBgn0051676,128.18008509632276,-0.04825785011095441,0.05590297841350104,-0.8632429162182124,0.38800392229223957,0.48865586228170244,CG31676
head,FBgn0032897,1309.2142767292942,0.08959297830405993,0.03770334501230725,2.376260734288024,0.017489099754527546,0.03633006540608796,CG9336
head,FBgn0032899,171.3289295961565,-0.16105748825447008,0.05305041340022747,-3.035932765300176,0.0023979282909896357,0.006322231948356607,CG9338
head,FBgn0051675,47.7477493434311,-0.34170857196210763,0.08741074065387171,-3.9092286532063865,9.259129370907989e-5,3.5547141218120323e-4,CG31675
head,FBgn0032900,39.19030451959062,0.2320578640772211,0.09028347683771071,2.570324850186677,0.010160319013943707,0.022635227672708792,CG14401
head,FBgn0032906,27.439952651472932,-0.5145567301741885,0.12416406572045675,-4.144167857169421,3.4104987083144995e-5,1.480920113419515e-4,NA
head,FBgn0032883,22.403500438194705,-0.07383187385824068,0.11242919418953524,-0.656696638186106,0.5113759965126274,0.6073302841653275,Rhau
head,FBgn0032881,91.86782966732434,-0.06643156803136582,0.06546694063169468,-1.0147345727532613,0.31023236917002384,0.4101165293393386,Amacr
head,FBgn0032911,76.22225818780277,0.1506209387311765,0.06256480016373882,2.40743898065662,0.016064846571977813,0.03366860383798605,tadr
head,FBgn0040297,17.100038725515358,0.331974334709774,0.11475141020419209,2.8929869717422116,0.0038159712533810636,0.009608196154769141,Nhe2
head,FBgn0032919,73.6085170329462,0.03230561065599279,0.07020372817510173,0.4601694453521945,0.6453946006576332,0.7235118318425036,pths
head,FBgn0010100,1583.545961560742,0.03730482322208992,0.031033054645554153,1.2020996208130053,0.2293249332754628,0.32077294970047315,mAcon1
head,FBgn0026255,24.565520466092735,0.01345060484604281,0.11166970728429271,0.12044989794591099,0.9041267662436616,0.9279159985534857,clumsy
head,FBgn0026577,117.09901360020324,-0.14214510846786943,0.05440799015472427,-2.612577822919763,0.008986223071329139,0.0203651921264584,CG8677
head,FBgn0021856,80.89554032455752,-0.23406768941481226,0.06300082275552413,-3.7153116289150114,2.029534130871113e-4,7.16636174533852e-4,l(2)k14505
head,FBgn0032938,126.25069519812001,-0.04903684220024373,0.05035124411318789,-0.9738953438769172,0.3301085058430089,0.43042242782874507,CG8671
head,FBgn0032935,89.14601534115032,0.0549751651865856,0.06021491168838668,0.912982575995181,0.36125170552372926,0.4612615304723113,Atg18b
head,FBgn0000239,167.09382994021288,-0.050652051610465945,0.05118210204970576,-0.9896438321598231,0.322348237680718,0.42273757356552955,bur
