	Nested_Level	Block	Path	Direction	N_genes	Internal_degree	Average_internal_degree	Total_degree	Average_total_degree	Assortativity
249	1	4	4-3-3-2-0	integrate	212	0.0	0.0	981.0	4.627358490566038	-0.001237904867008134
250	1	5	5-4-4-3-1	integrate	24	6.0	0.25	2845.0	118.54166666666667	-0.007508414666465966
251	1	6	6-5-5-3-1	integrate	34	226.0	6.647058823529412	1033.0	30.38235294117647	0.10797737469332604
252	1	7	7-6-6-4-0	integrate	93	24.0	0.25806451612903225	2442.0	26.258064516129032	0.003941590170488556
253	1	8	8-7-7-3-1	integrate	110	38.0	0.34545454545454546	2294.0	20.854545454545455	0.011617101753744542
254	1	9	9-8-8-3-1	integrate	71	20.0	0.28169014084507044	3595.0	50.63380281690141	-0.006947450212895791
255	1	10	10-9-9-2-0	integrate	77	0.0	0.0	2763.0	35.883116883116884	-0.009819989547230842
256	1	11	11-10-0-0-0	integrate	68	8.0	0.11764705882352941	2357.0	34.661764705882355	-0.0032752927744522007
257	1	12	12-11-4-3-1	integrate	46	0.0	0.0	1086.0	23.608695652173914	-0.0015170814782913327
258	1	13	13-2-2-1-1	integrate	20	0.0	0.0	1048.0	52.4	-0.0014127711607749085
259	1	14	14-12-7-3-1	integrate	108	16.0	0.14814814814814814	1612.0	14.925925925925926	0.004399031534805514
260	1	15	15-13-9-2-0	integrate	245	2.0	0.00816326530612245	1292.0	5.273469387755102	-0.0011795097665753772
261	1	16	16-14-9-2-0	integrate	44	10.0	0.22727272727272727	1592.0	36.18181818181818	0.0015783617960351602
262	1	17	17-4-4-3-1	integrate	202	4.0	0.019801980198019802	1512.0	7.485148514851486	-0.0010053162185302657
263	1	18	18-15-10-0-0	integrate	279	2.0	0.007168458781362007	811.0	2.9068100358422937	0.00012165892468290203
264	1	19	19-16-0-0-0	integrate	95	16.0	0.16842105263157894	2709.0	28.51578947368421	-0.001698304768915579
265	1	20	20-17-10-0-0	integrate	66	74.0	1.121212121212121	4003.0	60.65151515151515	0.01519285074267969
266	1	21	21-18-11-1-1	integrate	101	34.0	0.33663366336633666	1894.0	18.752475247524753	0.011836548063717188
267	1	22	22-6-6-4-0	integrate	36	4.0	0.1111111111111111	3214.0	89.27777777777777	-0.0113520322214852
268	1	23	23-19-5-3-1	integrate	102	24.0	0.23529411764705882	2320.0	22.745098039215687	0.00468889618471452
269	1	24	24-14-9-2-0	integrate	72	14.0	0.19444444444444445	1294.0	17.97222222222222	0.004620031720173515
270	1	25	25-20-8-3-1	integrate	44	2.0	0.045454545454545456	3745.0	85.11363636363636	-0.017072980800303148
271	1	26	26-21-7-3-1	integrate	34	66.0	1.9411764705882353	3626.0	106.6470588235294	0.015021683907221715
272	1	27	27-12-7-3-1	integrate	166	0.0	0.0	1119.0	6.740963855421687	-0.0016106806034095025
273	1	28	28-22-8-3-1	integrate	303	16.0	0.052805280528052806	1866.0	6.158415841584159	0.0032626804000718853
274	1	29	29-23-10-0-0	integrate	26	28.0	1.0769230769230769	2902.0	111.61538461538461	0.0027149033062311336
275	1	30	30-24-11-1-1	integrate	42	12.0	0.2857142857142857	1773.0	42.214285714285715	0.0017626079402844697
276	1	31	31-18-11-1-1	integrate	53	34.0	0.6415094339622641	2562.0	48.339622641509436	0.008007675602784807
277	1	32	32-10-0-0-0	integrate	253	16.0	0.06324110671936758	2202.0	8.703557312252965	0.0015044755355144747
278	1	33	33-25-11-1-1	integrate	226	20.0	0.08849557522123894	1727.0	7.6415929203539825	0.005840501796528839
279	1	34	34-26-10-0-0	integrate	138	10.0	0.07246376811594203	1187.0	8.601449275362318	0.0030261093027330833
280	1	35	35-27-4-3-1	integrate	218	18.0	0.08256880733944955	2043.0	9.371559633027523	0.0033403831740842988
281	1	36	36-28-12-4-0	integrate	250	6.0	0.024	889.0	3.556	0.0018864909134430035
282	1	37	37-29-2-1-1	integrate	82	2.0	0.024390243902439025	1416.0	17.26829268292683	-0.0016114459642209548
283	1	38	38-30-13-0-0	integrate	124	12.0	0.0967741935483871	2420.0	19.516129032258064	-0.001727014160429528
284	1	39	39-30-13-0-0	integrate	240	20.0	0.08333333333333333	2057.0	8.570833333333333	0.004234247422618844
285	1	40	40-24-11-1-1	integrate	227	16.0	0.07048458149779736	2300.0	10.13215859030837	0.0009369559917003341
286	1	41	41-31-12-4-0	integrate	253	16.0	0.06324110671936758	1343.0	5.308300395256917	0.005421521420888212
287	1	42	42-0-0-0-0	integrate	71	12.0	0.16901408450704225	1251.0	17.619718309859156	0.0037931011688220107
288	1	43	43-23-10-0-0	integrate	111	6.0	0.05405405405405406	1138.0	10.252252252252251	0.0012372552750589184
289	1	44	44-27-4-3-1	integrate	82	30.0	0.36585365853658536	2184.0	26.634146341463413	0.008379921375061269
290	1	45	45-9-9-2-0	integrate	167	0.0	0.0	1211.0	7.251497005988024	-0.0018864163068428956
291	1	46	46-1-1-1-1	integrate	56	10.0	0.17857142857142858	1661.0	29.660714285714285	0.0012896381125795289
292	1	47	47-11-4-3-1	integrate	85	12.0	0.1411764705882353	2486.0	29.24705882352941	-0.0021435196550596775
293	1	48	48-21-7-3-1	integrate	38	6.0	0.15789473684210525	2874.0	75.63157894736842	-0.007721752239474604
294	1	49	49-32-12-4-0	integrate	242	10.0	0.04132231404958678	1450.0	5.991735537190083	0.0021340060272252246
295	1	50	50-26-10-0-0	integrate	43	22.0	0.5116279069767442	1579.0	36.72093023255814	0.007437582131266942
296	1	51	51-33-1-1-1	integrate	72	16.0	0.2222222222222222	2603.0	36.15277777777778	-0.0009740136045022207
297	1	52	52-2-2-1-1	integrate	22	0.0	0.0	580.0	26.363636363636363	-0.00043271828062601907
298	1	53	53-20-8-3-1	integrate	30	2.0	0.06666666666666667	2479.0	82.63333333333334	-0.0069373088605638785
299	1	54	54-34-2-1-1	integrate	26	0.0	0.0	4325.0	166.34615384615384	-0.024061432485241015
300	1	55	55-25-11-1-1	integrate	85	32.0	0.3764705882352941	2302.0	27.08235294117647	0.00866670914587617
301	1	56	56-24-11-1-1	integrate	63	100.0	1.5873015873015872	4043.0	64.17460317460318	0.02735894902228054
302	1	57	57-20-8-3-1	integrate	149	4.0	0.026845637583892617	1791.0	12.020134228187919	-0.0021907083296279464
303	1	58	58-13-9-2-0	integrate	40	6.0	0.15	2947.0	73.675	-0.008268352349882619
304	1	59	59-9-9-2-0	integrate	28	0.0	0.0	1918.0	68.5	-0.004732018799576906
305	1	60	60-35-10-0-0	integrate	49	52.0	1.0612244897959184	1567.0	31.979591836734695	0.02200162915342659
306	1	61	61-3-3-2-0	integrate	97	0.0	0.0	1667.0	17.185567010309278	-0.0035745424201265082
307	1	62	62-3-3-2-0	integrate	82	0.0	0.0	1194.0	14.560975609756097	-0.0018338250853702593
308	1	63	63-36-12-4-0	integrate	113	32.0	0.2831858407079646	2052.0	18.15929203539823	0.010066869218591453
309	1	64	64-11-4-3-1	integrate	30	0.0	0.0	448.0	14.933333333333334	-0.00025816970807004914
310	1	65	65-15-10-0-0	integrate	103	38.0	0.36893203883495146	1712.0	16.62135922330097	0.014616148155448814
311	1	66	66-26-10-0-0	integrate	74	28.0	0.3783783783783784	1847.0	24.95945945945946	0.009159620803261685
312	1	67	67-12-7-3-1	integrate	36	2.0	0.05555555555555555	2193.0	60.916666666666664	-0.005218537443125587
313	1	68	68-30-13-0-0	integrate	32	4.0	0.125	1822.0	56.9375	-0.002334780106039825
314	1	69	69-32-12-4-0	integrate	38	8.0	0.21052631578947367	1962.0	51.63157894736842	-0.0010808232431222615
315	1	70	70-19-5-3-1	integrate	72	44.0	0.6111111111111112	1919.0	26.65277777777778	0.016552424824936258
316	1	71	71-23-10-0-0	integrate	12	4.0	0.3333333333333333	1191.0	99.25	0.00011077665163267588
317	1	72	72-6-6-4-0	integrate	56	0.0	0.0	827.0	14.767857142857142	-0.0008797520242279208
318	1	73	73-35-10-0-0	integrate	30	8.0	0.26666666666666666	1288.0	42.93333333333333	0.0017368622316437752
319	1	74	74-28-12-4-0	integrate	73	8.0	0.1095890410958904	1256.0	17.205479452054796	0.0018415790264987185
320	1	75	75-28-12-4-0	integrate	56	0.0	0.0	619.0	11.053571428571429	-0.0004928679224820038
321	1	76	76-37-4-3-1	integrate	112	4.0	0.03571428571428571	1623.0	14.491071428571429	-0.001452936524367499
322	1	77	77-26-10-0-0	integrate	51	24.0	0.47058823529411764	3285.0	64.41176470588235	-0.0022685873295750967
323	1	78	78-33-1-1-1	integrate	44	0.0	0.0	1284.0	29.181818181818183	-0.002120700325992182
324	1	79	79-6-6-4-0	integrate	134	8.0	0.05970149253731343	1777.0	13.261194029850746	-0.00019105592599019653
325	1	80	80-38-5-3-1	integrate	35	114.0	3.257142857142857	3545.0	101.28571428571429	0.03899362191667118
326	1	81	81-39-5-3-1	integrate	18	8.0	0.4444444444444444	1570.0	87.22222222222223	0.0007001443523922181
327	1	82	82-14-9-2-0	integrate	158	10.0	0.06329113924050633	1346.0	8.518987341772151	0.0025080475031870448
328	1	83	83-33-1-1-1	integrate	50	4.0	0.08	2675.0	53.5	-0.00726903038577482
329	1	84	84-38-5-3-1	integrate	10	12.0	1.2	1429.0	142.9	0.003179474746141166
330	1	85	85-22-8-3-1	integrate	196	4.0	0.02040816326530612	1263.0	6.4438775510204085	-0.00011650077870992253
331	1	86	86-6-6-4-0	integrate	50	0.0	0.0	2075.0	41.5	-0.005538414527409047
332	1	87	87-33-1-1-1	integrate	28	0.0	0.0	3138.0	112.07142857142857	-0.01266645644746955
333	1	88	88-21-7-3-1	integrate	12	0.0	0.0	1501.0	125.08333333333333	-0.002898081804306485
334	1	89	89-16-0-0-0	integrate	38	36.0	0.9473684210526315	5147.0	135.44736842105263	-0.016658121796158137
335	1	90	90-37-4-3-1	integrate	44	14.0	0.3181818181818182	3440.0	78.18181818181819	-0.008447911141532045
336	1	91	91-20-8-3-1	integrate	51	10.0	0.19607843137254902	2712.0	53.1764705882353	-0.004622321371004412
337	1	92	92-26-10-0-0	integrate	20	16.0	0.8	1825.0	91.25	0.00345734059663971
338	1	93	93-40-7-3-1	integrate	18	48.0	2.6666666666666665	2724.0	151.33333333333334	0.013680051425970416
339	1	94	94-12-7-3-1	integrate	14	0.0	0.0	1288.0	92.0	-0.0021339339932665
340	1	95	95-4-4-3-1	integrate	34	14.0	0.4117647058823529	1945.0	57.205882352941174	0.0019077100595702534
341	1	96	96-22-8-3-1	integrate	85	18.0	0.21176470588235294	1755.0	20.647058823529413	0.004747391618161215
342	1	97	97-9-9-2-0	integrate	40	0.0	0.0	1832.0	45.8	-0.004317180376562962
343	1	98	98-12-7-3-1	integrate	69	24.0	0.34782608695652173	2217.0	32.130434782608695	0.005290007993387604
344	1	99	99-41-11-1-1	integrate	33	22.0	0.6666666666666666	2201.0	66.6969696969697	0.004413236374201927
345	1	100	100-8-8-3-1	integrate	38	0.0	0.0	1837.0	48.3421052631579	-0.004340777929648825
346	1	101	101-26-10-0-0	integrate	12	24.0	2.0	2764.0	230.33333333333334	0.0017852896330379732
347	1	102	102-22-8-3-1	integrate	72	16.0	0.2222222222222222	3533.0	49.06944444444444	-0.008314376904225065
348	1	103	103-13-9-2-0	integrate	8	0.0	0.0	571.0	71.375	-0.0004193932845826037
349	1	104	104-3-3-2-0	integrate	114	4.0	0.03508771929824561	1139.0	9.991228070175438	0.0002666272666167676
350	1	105	105-4-4-3-1	integrate	4	0.0	0.0	576.0	144.0	-0.00042677033374844856
351	1	106	106-30-13-0-0	integrate	52	18.0	0.34615384615384615	3892.0	74.84615384615384	-0.01077546212528555
352	1	107	107-36-12-4-0	integrate	54	8.0	0.14814814814814814	1031.0	19.09259259259259	0.00250348749633562
353	1	108	108-41-11-1-1	integrate	18	10.0	0.5555555555555556	1690.0	93.88888888888889	0.0011646347540986849
354	1	109	109-30-13-0-0	integrate	22	16.0	0.7272727272727273	4991.0	226.86363636363637	-0.024300760167821733
355	1	110	110-32-12-4-0	integrate	42	8.0	0.19047619047619047	1836.0	43.714285714285715	-0.0004652570488386102
356	1	111	111-18-11-1-1	integrate	38	0.0	0.0	478.0	12.578947368421053	-0.0002939036968803666
357	1	112	112-21-7-3-1	integrate	20	0.0	0.0	1189.0	59.45	-0.001818498574330845
358	1	113	113-41-11-1-1	integrate	78	28.0	0.358974358974359	2048.0	26.256410256410255	0.00815256676547718
359	1	114	114-22-8-3-1	integrate	96	4.0	0.041666666666666664	1830.0	19.0625	-0.0023723612513631594
360	1	115	115-3-3-2-0	integrate	57	0.0	0.0	723.0	12.68421052631579	-0.0006723971287555241
361	1	116	116-33-1-1-1	integrate	50	44.0	0.88	4285.0	85.7	-0.002329044402076354
362	1	117	117-5-5-3-1	integrate	34	18.0	0.5294117647058824	1531.0	45.029411764705884	0.005694205971641328
363	1	118	118-31-12-4-0	integrate	54	98.0	1.8148148148148149	4362.0	80.77777777777777	0.022942373359563437
364	1	119	119-25-11-1-1	integrate	40	36.0	0.9	3271.0	81.775	0.003655670666140429
365	1	120	120-1-1-1-1	integrate	81	36.0	0.4444444444444444	2481.0	30.62962962962963	0.00950081479404495
366	1	121	121-3-3-2-0	integrate	121	0.0	0.0	738.0	6.099173553719008	-0.0007005868467100997
367	1	122	122-39-5-3-1	integrate	36	24.0	0.6666666666666666	2394.0	66.5	0.004240181219968807
368	1	123	123-39-5-3-1	integrate	38	126.0	3.3157894736842106	1975.0	51.973684210526315	0.05594758589499181
369	1	124	124-17-10-0-0	integrate	17	24.0	1.411764705882353	2400.0	141.1764705882353	0.004203181491598037
370	1	125	125-29-2-1-1	integrate	18	0.0	0.0	2882.0	160.11111111111111	-0.010684081903360246
371	1	126	126-7-7-3-1	integrate	20	8.0	0.4	2644.0	132.2	-0.005121532140816283
372	1	127	127-27-4-3-1	integrate	46	0.0	0.0	1129.0	24.543478260869566	-0.0016395970925547846
373	1	128	128-14-9-2-0	integrate	69	22.0	0.3188405797101449	1634.0	23.681159420289855	0.0072102699702656725
374	1	129	129-19-5-3-1	integrate	22	0.0	0.0	524.0	23.818181818181817	-0.00035319279019372713
375	1	130	130-34-2-1-1	integrate	34	0.0	0.0	3861.0	113.55882352941177	-0.019175595457372612
376	1	131	131-18-11-1-1	integrate	65	34.0	0.5230769230769231	2593.0	39.89230769230769	0.007802115124677074
377	1	132	132-7-7-3-1	integrate	34	16.0	0.47058823529411764	2756.0	81.05882352941177	-0.0020287026701349496
378	1	133	133-3-3-2-0	integrate	40	0.0	0.0	2369.0	59.225	-0.007219038818419738
379	1	134	134-8-8-3-1	integrate	134	14.0	0.1044776119402985	2627.0	19.604477611940297	-0.0021031716339288916
380	1	135	135-30-13-0-0	integrate	37	28.0	0.7567567567567568	2378.0	64.27027027027027	0.006273792489862582
381	1	136	136-8-8-3-1	integrate	30	0.0	0.0	1585.0	52.833333333333336	-0.003231526999244057
382	1	137	137-6-6-4-0	integrate	44	2.0	0.045454545454545456	1431.0	32.52272727272727	-0.0016663782893521501
383	1	138	138-19-5-3-1	integrate	25	28.0	1.12	1982.0	79.28	0.008494702343006635
384	1	139	139-38-5-3-1	integrate	82	20.0	0.24390243902439024	1937.0	23.621951219512194	0.004850755203648684
385	1	140	140-29-2-1-1	integrate	38	0.0	0.0	1809.0	47.60526315789474	-0.004209460022893327
386	1	141	141-34-2-1-1	integrate	34	2.0	0.058823529411764705	4645.0	136.61764705882354	-0.026785988341941284
387	1	142	142-35-10-0-0	integrate	36	8.0	0.2222222222222222	1055.0	29.305555555555557	0.0024390891372355577
388	1	143	143-6-6-4-0	integrate	30	0.0	0.0	2226.0	74.2	-0.006373816786834875
389	1	144	144-21-7-3-1	integrate	40	14.0	0.35	2390.0	59.75	-0.0005736990284161848
390	1	145	145-41-11-1-1	integrate	24	24.0	1.0	2673.0	111.375	0.0024217186626173236
391	1	146	146-20-8-3-1	integrate	20	0.0	0.0	3159.0	157.95	-0.012836555636753566
392	1	147	147-11-4-3-1	integrate	24	0.0	0.0	1000.0	41.666666666666664	-0.001286320691516109
393	1	148	148-31-12-4-0	integrate	23	0.0	0.0	965.0	41.95652173913044	-0.0011978539859570884
394	1	149	149-32-12-4-0	integrate	48	44.0	0.9166666666666666	1711.0	35.645833333333336	0.017523648399858583
395	1	150	150-37-4-3-1	integrate	22	10.0	0.45454545454545453	2716.0	123.45454545454545	-0.0046502499658586105
396	1	151	151-13-9-2-0	integrate	65	8.0	0.12307692307692308	1388.0	21.353846153846153	0.0013926428145940647
397	1	152	152-25-11-1-1	integrate	22	4.0	0.18181818181818182	1804.0	82.0	-0.0022508245271459517
398	1	153	153-39-5-3-1	integrate	14	30.0	2.142857142857143	1777.0	126.92857142857143	0.01045363369251306
399	1	154	154-19-5-3-1	integrate	40	38.0	0.95	2368.0	59.2	0.011173336551019781
400	1	155	155-29-2-1-1	integrate	52	0.0	0.0	1165.0	22.403846153846153	-0.001745826600542951
401	1	156	156-37-4-3-1	integrate	16	2.0	0.125	2695.0	168.4375	-0.008374880284271219
402	1	157	157-7-7-3-1	integrate	68	12.0	0.17647058823529413	2260.0	33.23529411764706	-0.0007638172266222654
403	1	158	158-14-9-2-0	integrate	28	4.0	0.14285714285714285	2666.0	95.21428571428571	-0.0072071982364543315
404	1	159	159-14-9-2-0	integrate	10	0.0	0.0	516.0	51.6	-0.0003424906020403131
405	1	160	160-4-4-3-1	integrate	10	0.0	0.0	1743.0	174.3	-0.003907905290539824
406	1	161	161-38-5-3-1	integrate	14	20.0	1.4285714285714286	2178.0	155.57142857142858	0.003575091679061786
407	1	162	162-24-11-1-1	integrate	28	20.0	0.7142857142857143	2329.0	83.17857142857143	0.0026996771282056567
408	1	163	163-30-13-0-0	integrate	16	6.0	0.375	3140.0	196.25	-0.00977951032138952
409	1	164	164-23-10-0-0	integrate	28	6.0	0.21428571428571427	1385.0	49.464285714285715	0.0004356446601992181
410	1	165	165-0-0-0-0	integrate	18	0.0	0.0	1466.0	81.44444444444444	-0.0027645038320959947
411	1	166	166-17-10-0-0	integrate	16	2.0	0.125	2616.0	163.5	-0.007835179998052496
412	1	167	167-35-10-0-0	integrate	32	8.0	0.25	991.0	30.96875	0.002607525113865443
413	1	168	168-20-8-3-1	integrate	12	2.0	0.16666666666666666	1620.0	135.0	-0.0024081209665873073
414	1	169	169-24-11-1-1	integrate	50	36.0	0.72	3158.0	63.16	0.004590153063150977
415	1	170	170-40-7-3-1	integrate	22	0.0	0.0	2390.0	108.63636363636364	-0.007347592422009166
416	1	171	171-10-0-0-0	integrate	30	28.0	0.9333333333333333	3871.0	129.03333333333333	-0.0057272669860546745
417	1	172	172-1-1-1-1	integrate	18	2.0	0.1111111111111111	1717.0	95.38888888888889	-0.0028244888249034654
418	1	173	173-5-5-3-1	integrate	23	32.0	1.391304347826087	2732.0	118.78260869565217	0.0058823136506065705
419	1	174	174-2-2-1-1	integrate	28	2.0	0.07142857142857142	2144.0	76.57142857142857	-0.004945177574009424
420	1	175	175-5-5-3-1	integrate	10	0.0	0.0	1310.0	131.0	-0.0022074549387107946
421	1	176	176-40-7-3-1	integrate	20	0.0	0.0	2589.0	129.45	-0.008622105975897848
422	1	177	177-13-9-2-0	integrate	20	0.0	0.0	768.0	38.4	-0.0007587028155527974
423	1	178	178-8-8-3-1	integrate	8	0.0	0.0	1804.0	225.5	-0.004186222639601089
424	1	179	179-5-5-3-1	integrate	16	10.0	0.625	2178.0	136.125	-0.0012634036020760578
425	1	180	180-2-2-1-1	integrate	24	6.0	0.25	3446.0	143.58333333333334	-0.012371852992133002
426	1	181	181-0-0-0-0	integrate	6	0.0	0.0	323.0	53.833333333333336	-0.00013420055142518412
427	2	0	0-0-0-0	integrate	227	76.0	0.33480176211453744	4451.0	19.6079295154185	0.002605095946713388
428	2	1	1-1-1-1	integrate	327	536.0	1.6391437308868502	11371.0	34.7737003058104	0.02146674079501934
429	2	2	2-2-1-1	integrate	108	16.0	0.14814814814814814	9805.0	90.78703703703704	-0.02675140115750133
430	2	3	3-3-2-0	integrate	723	86.0	0.11894882434301521	8811.0	12.186721991701244	-0.013442492830131512
431	2	4	4-4-3-1	integrate	274	134.0	0.48905109489051096	8621.0	31.463503649635037	-0.007099760279650358
432	2	5	5-5-3-1	integrate	117	432.0	3.6923076923076925	8784.0	75.07692307692308	0.025332050862180298
433	2	6	6-6-4-0	integrate	443	262.0	0.5914221218961625	13992.0	31.584650112866818	-0.02886051361407011
434	2	7	7-7-3-1	integrate	232	330.0	1.4224137931034482	9954.0	42.9051724137931	0.0074351465325114266
435	2	8	8-8-3-1	integrate	281	184.0	0.6548042704626335	11448.0	40.74021352313167	-0.018358300833269003
436	2	9	9-9-2-0	integrate	312	66.0	0.21153846153846154	7724.0	24.756410256410255	-0.01034031922910377
437	2	10	10-0-0-0	integrate	351	138.0	0.39316239316239315	8430.0	24.017094017094017	-0.005686388407112514
438	2	11	11-4-3-1	integrate	185	34.0	0.1837837837837838	5020.0	27.135135135135137	-0.003684210461218589
439	2	12	12-7-3-1	integrate	393	266.0	0.6768447837150128	8429.0	21.447837150127228	0.008610786749603491
440	2	13	13-9-2-0	integrate	378	132.0	0.3492063492063492	6966.0	18.428571428571427	0.00033443665134749273
441	2	14	14-9-2-0	integrate	381	466.0	1.2230971128608923	9048.0	23.748031496062993	0.02773097522950974
442	2	15	15-10-0-0	integrate	382	50.0	0.13089005235602094	2523.0	6.604712041884817	0.0036933149401253943
443	2	16	16-0-0-0	integrate	133	136.0	1.0225563909774436	7856.0	59.067669172932334	-0.0031347643168067223
444	2	17	17-10-0-0	integrate	99	266.0	2.686868686868687	9019.0	91.1010101010101	0.00555498748319854
445	2	18	18-11-1-1	integrate	257	400.0	1.556420233463035	7527.0	29.28793774319066	0.027845163401511806
446	2	19	19-5-3-1	integrate	261	490.0	1.8773946360153257	9113.0	34.91570881226053	0.03006034418019134
447	2	20	20-8-3-1	integrate	306	332.0	1.0849673202614378	15506.0	50.673202614379086	-0.034301493405954384
448	2	21	21-7-3-1	integrate	144	414.0	2.875	11580.0	80.41666666666667	0.006420630152604458
449	2	22	22-8-3-1	integrate	752	338.0	0.449468085106383	10247.0	13.626329787234043	0.006571423845159218
450	2	23	23-10-0-0	integrate	177	154.0	0.8700564971751412	6616.0	37.378531073446325	0.00420200717975443
451	2	24	24-11-1-1	integrate	410	904.0	2.204878048780488	13603.0	33.178048780487806	0.04601010530001407
452	2	25	25-11-1-1	integrate	373	424.0	1.1367292225201073	9104.0	24.407506702412867	0.02273961201422819
453	2	26	26-10-0-0	integrate	338	758.0	2.242603550295858	12487.0	36.94378698224852	0.03835111640709287
454	2	27	27-4-3-1	integrate	346	98.0	0.2832369942196532	5356.0	15.479768786127167	0.0024269796152978796
455	2	28	28-12-4-0	integrate	379	36.0	0.09498680738786279	2764.0	7.2928759894459105	0.0017518809162469352
456	2	29	29-2-1-1	integrate	190	84.0	0.4421052631578947	7272.0	38.27368421052632	-0.006318422276784443
457	2	30	30-13-0-0	integrate	523	762.0	1.4569789674952198	20700.0	39.5793499043977	-0.042111279850392425
458	2	31	31-12-4-0	integrate	330	202.0	0.6121212121212121	6670.0	20.21212121212121	0.009348602784506176
459	2	32	32-12-4-0	integrate	370	170.0	0.4594594594594595	6959.0	18.808108108108108	0.004606359615438881
460	2	33	33-1-1-1	integrate	244	436.0	1.7868852459016393	13985.0	57.3155737704918	-0.009373960617984511
461	2	34	34-2-1-1	integrate	94	4.0	0.0425531914893617	12831.0	136.5	-0.048424025593965206
462	2	35	35-10-0-0	integrate	147	216.0	1.469387755102041	4901.0	33.34013605442177	0.016987922547733406
463	2	36	36-12-4-0	integrate	167	66.0	0.39520958083832336	3083.0	18.461077844311376	0.004547938491749057
464	2	37	37-4-3-1	integrate	194	202.0	1.041237113402062	10474.0	53.98969072164948	-0.010010259234435288
465	2	38	38-5-3-1	integrate	141	536.0	3.801418439716312	9089.0	64.46099290780141	0.03532626839127169
466	2	39	39-5-3-1	integrate	106	430.0	4.056603773584905	7716.0	72.79245283018868	0.030339707209027064
467	2	40	40-7-3-1	integrate	60	56.0	0.9333333333333333	7703.0	128.38333333333333	-0.011360727650412104
468	2	41	41-11-1-1	integrate	153	338.0	2.2091503267973858	8612.0	56.287581699346404	0.015724426231619817
469	3	0	0-0-0	integrate	711	878.0	1.2348804500703234	20737.0	29.165963431786217	-0.009871370340932765
470	3	1	1-1-1	integrate	571	1998.0	3.499124343257443	25356.0	44.40630472854641	0.01074779950197126
471	3	2	2-1-1	integrate	392	326.0	0.8316326530612245	29908.0	76.29591836734694	-0.0763741594923514
472	3	3	3-2-0	integrate	723	86.0	0.11894882434301521	8811.0	12.186721991701244	-0.0044808309433771705
473	3	4	4-3-1	integrate	999	1692.0	1.6936936936936937	29471.0	29.5005005005005	-0.022965182101222163
474	3	5	5-3-1	integrate	625	4274.0	6.8384	34702.0	55.5232	0.03991911194257059
475	3	6	6-4-0	integrate	443	262.0	0.5914221218961625	13992.0	31.584650112866818	-0.009620171204690036
476	3	7	7-3-1	integrate	829	3672.0	4.429433051869722	37666.0	45.43546441495778	-0.003711011051774077
477	3	8	8-3-1	integrate	1339	5590.0	4.174757281553398	37201.0	27.78267363704257	0.07112008714327946
478	3	9	9-2-0	integrate	1071	2136.0	1.9943977591036415	23738.0	22.164332399626517	0.023743872658209448
479	3	10	10-0-0	integrate	1143	4924.0	4.307961504811899	35546.0	31.098862642169728	0.058245044593540234
480	3	11	11-1-1	integrate	1193	7236.0	6.065381391450126	38846.0	32.56160938809723	0.12000478395387026
481	3	12	12-4-0	integrate	1246	1786.0	1.43338683788122	19476.0	15.630818619582664	0.02894115919298148
482	3	13	13-0-0	integrate	523	762.0	1.4569789674952198	20700.0	39.5793499043977	-0.01403709328346414
483	4	0	0-0	integrate	2377	15136.0	6.367690366007572	76983.0	32.38662179217501	-0.008233013918820331
484	4	1	1-1	integrate	2156	26934.0	12.492578849721706	94110.0	43.650278293135436	0.045040024274709045
485	4	2	2-0	integrate	1794	3386.0	1.8874024526198439	32549.0	18.14325529542921	0.007569732195629799
486	4	3	3-1	integrate	3792	51954.0	13.700949367088608	139040.0	36.666666666666664	0.007434350512034227
487	4	4	4-0	integrate	1689	3830.0	2.26761397276495	33468.0	19.815275310834814	0.0113276607415402
488	5	0	0	integrate	5860	56620.0	9.662116040955631	143000.0	24.40273037542662	0.011995477593291868
489	5	1	1	integrate	5948	146770.0	24.675521183591123	233150.0	39.19804976462677	0.01199547759329183
