,Gene,Tissue,Condition,Average_Spearman,Degree,WeightedDegree
4116,FBgn0263603,head,hs,0.14494381038489546,1267,0.14494381038489546
4117,FBgn0039055,head,hs,0.1344838505650992,715,0.1344838505650992
4118,FBgn0034408,head,hs,0.21523618481591025,3211,0.21523618481591025
4119,FBgn0004903,head,hs,0.1374143625948631,713,0.1374143625948631
4120,FBgn0037551,head,hs,0.16711018271585776,1873,0.16711018271585776
4121,FBgn0034958,head,hs,0.13711722823688915,835,0.13711722823688915
4122,FBgn0017551,head,hs,0.12351636647773968,98,0.12351636647773968
4123,FBgn0033813,head,hs,0.11948401238848368,51,0.11948401238848368
4124,FBgn0036671,head,hs,0.13688103380675906,878,0.13688103380675906
4125,FBgn0029161,head,hs,0.13563528809622266,602,0.13563528809622266
4126,FBgn0263396,head,hs,0.18567608989779766,1985,0.18567608989779766
4127,FBgn0033556,head,hs,0.13138796443839226,326,0.13138796443839226
