tissue,Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B,HSvsC,SYMBOL
body,FBgn0032717,-0.538459137753315,5.04838283518457,-5.501288078813215,4.418071189644924e-8,2.4621386561953406e-7,7.637066904021979,-1,CG10600
body,FBgn0026149,0.8514598667105369,3.247726109421378,5.432980982936544,6.446060708251688e-8,3.471838660407005e-7,7.633548947639875,1,BCL7-like
body,FBgn0001247,0.8702841681528394,2.9148563871024393,5.4318291308355535,6.487017296131561e-8,3.4908859033847096e-7,7.622028564254257,1,Ide
body,FBgn0260856,0.7853838685674992,3.970966969466908,5.452580682441178,5.786405190492515e-8,3.142147029948702e-7,7.617801064217694,1,Membrin
body,FBgn0039233,0.42261440279481555,5.892239683986571,5.523871221824596,3.8956922650288605e-8,2.1970902517006678e-7,7.5958058157949235,1,CG7006
body,FBgn0031904,0.5553414571525188,4.941820205946523,5.473462538835591,5.155708518217035e-8,2.8371497251711486e-7,7.567086363136222,1,CG5149
body,FBgn0003741,1.1743573011936888,1.9553655254355509,5.3932269861982425,8.015370488969576e-8,4.2336607498364603e-7,7.5664382920305675,1,tra
body,FBgn0031805,1.3289663864575807,2.0960823347270456,5.388347304724579,8.231818461215771e-8,4.33406230592113e-7,7.565799113519837,1,Nepl4
body,FBgn0263352,-0.46798100652271923,7.408189845671237,-5.575776910582334,2.912147192716285e-8,1.679849117482657e-7,7.564661227697382,-1,Unr
body,FBgn0031285,0.3208191222828276,7.377980160821978,5.566085707517678,3.0753104118274073e-8,1.7662219448189546e-7,7.555144529401629,1,CG3662
body,FBgn0033548,0.7800097278778277,4.23184394217639,5.455722943368636,5.686929887441263e-8,3.098363789545464e-7,7.550426352823385,1,CG7637
body,FBgn0032363,1.0451289966306663,2.660049610330544,5.395984108071908,7.895522823431739e-8,4.1770682290335573e-7,7.5344600227204275,1,Dlg5
body,FBgn0027868,0.47256256059158464,5.84427959406659,5.51206737833882,4.160768410157907e-8,2.332584234032259e-7,7.529608792966371,1,Nup107
body,FBgn0051266,1.2468190521919196,2.984445178510263,5.391416674138375,8.095018899373986e-8,4.2654522662086e-7,7.512440736540759,1,CG31266
body,FBgn0014026,0.3136776346386405,12.123139268110922,5.653731325224591,1.8724777694878148e-8,1.1113189361147898e-7,7.50734781145507,1,RpL7A
body,FBgn0004647,-0.5520009383537143,5.058806468511621,-5.4788009729439064,5.0054981054818064e-8,2.76606349089482e-7,7.502930527568142,-1,N
body,FBgn0036988,0.9197742180224604,3.1178748566936876,5.392295071049705,8.056276670424599e-8,4.251851957039499e-7,7.487843250407591,1,CG5262
body,FBgn0039741,0.5358706886738505,4.84973432393615,5.464001339376271,5.432734844372731e-8,2.9771386947162566e-7,7.486822754325317,1,CG7943
body,FBgn0043002,-0.42458552942318306,6.18827840040948,-5.516743924937501,4.053718271743599e-8,2.2783975517081972e-7,7.471147802484516,-1,Chrac-14
body,FBgn0031495,0.8645363330267894,2.9224526134878164,5.396507795678884,7.872956108973276e-8,4.1684830412728075e-7,7.462763019042235,1,GABPI
body,FBgn0261575,-1.2301876675544792,3.8877844622554663,-5.428829825332734,6.594851696956927e-8,3.5431164018945053e-7,7.462462293937776,-1,tobi
body,FBgn0031998,1.1435155799045837,1.7115601390489437,5.368002043549311,9.196925712544058e-8,4.811374978972929e-7,7.462452809673202,1,SLC5A11
body,FBgn0034515,-0.8706958213402922,5.013514912517856,-5.4550103452999,5.709342295355542e-8,3.1079995806505e-7,7.432662687250248,-1,CG13428
body,FBgn0032702,0.8864108574942793,3.3948372189146814,5.391663230745414,8.084126176979049e-8,4.2631286078439635e-7,7.418953696361022,1,CG10376
body,FBgn0013348,0.7654537089290736,4.466719318754645,5.421651299786461,6.860048506091594e-8,3.673589493164358e-7,7.411516645241312,1,TpnC41C
body,FBgn0034639,1.3101325771912788,1.7298842426164425,5.357758086907169,9.723500684940993e-8,5.068147538319186e-7,7.411058459796671,1,CG15673
body,FBgn0024996,0.46081418122366813,5.456315307030643,5.467951048514917,5.315373803303207e-8,2.9201251571029144e-7,7.406898184210102,1,eIF2Bbeta
body,FBgn0086447,1.057249971726598,2.5512890683022182,5.373521564929442,8.924770077926731e-8,4.687642814093146e-7,7.371023630397781,1,Polr1D
body,FBgn0030853,-0.3857716594758207,7.166291693339533,-5.525616123777409,3.857925195757488e-8,2.1776580332447417e-7,7.341570874075318,-1,ND-24
body,FBgn0030674,-0.5554257483814498,5.073590385820934,-5.443548672422244,6.08182296707419e-8,3.2944042694793964e-7,7.337454391896132,-1,HUWE1
body,FBgn0086355,-0.2081988342822676,9.419083719353958,-5.575835632769051,2.9111846348845298e-8,1.679849117482657e-7,7.331785447823076,-1,Tpi
body,FBgn0261479,0.3690160011859698,6.1013863367291625,5.479639853093098,4.982283464619833e-8,2.755550552005048e-7,7.319194458679556,1,nero
body,FBgn0259143,-0.5023882224749396,5.286448633749475,-5.442336890879147,6.122553989835801e-8,3.31373786314076e-7,7.295920540735535,-1,CG42258
body,FBgn0025390,-0.9479256318501701,5.414457041399104,-5.453339217894949,5.7622386374217246e-8,3.1316100231144847e-7,7.291899623281537,-1,Mur2B
body,FBgn0011661,-0.32158622695087224,7.947653449635325,-5.537149758073345,3.617078873027927e-8,2.0540510076883976e-7,7.286265604148072,-1,Moe
body,FBgn0039234,1.1312360008903553,1.705924054483008,5.332090014440213,1.11744637230745e-7,5.776986905891346e-7,7.280484766707622,1,Nct
body,FBgn0035831,0.7292987402424984,3.594265939310836,5.376997958065115,8.757380250234775e-8,4.6033998821378e-7,7.271191011961109,1,Pop4
body,FBgn0036998,0.5579329581886316,4.733568807230243,5.420443601019583,6.905669143899789e-8,3.6920065276654484e-7,7.269660650224354,1,CG5969
body,FBgn0039757,0.27881368516198,11.935433321866682,5.606427339537231,2.449566206507741e-8,1.425517466725213e-7,7.268801198890401,1,RpS7
body,FBgn0039737,-0.3386037766243559,8.166890939387994,-5.536647392213968,3.627258280405071e-8,2.0580543961987704e-7,7.257201799704428,-1,CG7920
body,FBgn0032397,0.8079442156589471,3.138296782781349,5.361106427283762,9.548249766588288e-8,4.983277021038459e-7,7.249325650373615,1,Tom70
body,FBgn0032138,0.3428806267282205,7.240821304980072,5.50769230633885,4.263398456072322e-8,2.3819973022201861e-7,7.245536568307211,1,CG4364
body,FBgn0038275,0.5974755410971841,4.6832237830505745,5.406086595815249,7.471050471265912e-8,3.9776731103239544e-7,7.245355941716171,1,CG3817
body,FBgn0039623,0.6232826310854946,4.434938554924381,5.3941630130984715,7.974486523509821e-8,4.2154520400804325e-7,7.236726815561387,1,CG1951
body,FBgn0034572,0.962055771303469,2.6200175560603447,5.342512529838196,1.0561636775755681e-7,5.468765624989713e-7,7.23566214548325,1,CG9346
body,FBgn0023517,-0.36526038007306916,6.400199296186767,-5.478407589661128,5.016420459838077e-8,2.769771699739311e-7,7.23131669356019,-1,Pgam5
body,FBgn0003189,0.6236169992901965,4.668755139487243,5.402399313329694,7.623348736460348e-8,4.0493652092862075e-7,7.221798934863676,1,r
body,FBgn0260858,-0.4414703021838289,5.5257636094114195,-5.437553561670031,6.285932455642824e-8,3.39657287003346e-7,7.218810498627535,-1,Ykt6
body,FBgn0031099,0.7374215767498464,4.0842903163595246,5.37124275406204,9.03617385453999e-8,4.7348110970083646e-7,7.201047463228896,1,CG17065
body,FBgn0033807,1.1520737604565312,2.5637987186076407,5.321845212092794,1.1810339687905424e-7,6.091356375503221e-7,7.197613050554704,1,AQP
body,FBgn0259734,-0.5632950454659147,5.350469034801972,-5.433216679865351,6.437710955964705e-8,3.471838660407005e-7,7.192606505298198,-1,Nost
body,FBgn0013746,0.48668560244154513,5.216731896045481,5.428654663797228,6.601202735927273e-8,3.5436334033843063e-07,7.189373476044349,1,alien
body,FBgn0086378,-0.2996602103456567,7.345938332257517,-5.50139559565758,4.415430091552944e-8,2.4621386561953406e-7,7.1892357620078435,-1,Alg-2
body,FBgn0015024,-0.4029715917941248,7.747890207638251,-5.513800533023932,4.120778835124127e-8,2.3132003544019792e-7,7.187767297357399,-1,CkIalpha
body,FBgn0004876,-0.4731668968020939,5.470118931798307,-5.432973026115408,6.446342768182715e-8,3.471838660407005e-7,7.178044401302088,-1,cdi
body,FBgn0011766,-0.40642254481705375,6.094080748210534,-5.455743054833569,5.6862985879426064e-8,3.098363789545464e-7,7.171543868977859,-1,E2f1
body,FBgn0033686,0.9891168555404506,2.8394489702884504,5.320184418507756,1.1916669786889547e-7,6.136666009618363e-7,7.1410081903324905,1,Hen1
body,FBgn0032775,0.8626974742933582,3.445478757997872,5.331050760382578,1.1237425442317314e-7,5.804973268552919e-7,7.126202310680158,1,CG17544
body,FBgn0035678,0.9398130440676451,3.9665422158123755,5.351885208154191,1.0038440703708566e-7,5.218402060678856e-7,7.124462566538488,1,CG10469
body,FBgn0050456,1.0781455312728037,2.8110223366487963,5.310310022975257,1.2568271585427418e-7,6.456949527013336e-7,7.117909501677486,1,NA
body,FBgn0086855,0.5456560098958887,5.164507972045304,5.401775239996329,7.649421313403284e-8,4.056660851366129e-7,7.0909788146996835,1,CG17078
body,FBgn0025639,0.6156640334846784,4.584956035534912,5.377345015652755,8.740837307239645e-8,4.598379690592632e-7,7.09021602934812,1,Hmt4-20
body,FBgn0011817,-0.4366008711129874,6.018364902961544,-5.439918843923362,6.204622785556921e-8,3.3553946906103876e-7,7.084795878972962,-1,nmo
body,FBgn0023170,-0.3387594150640485,11.28332449556341,-5.560229485373154,3.1781740491335413e-8,1.8205289675176105e-7,7.079243003949113,-1,RpL39
body,FBgn0033178,0.6493095557922937,4.585286805569653,5.371486188776569,9.024209117965562e-8,4.7323125326747633e-7,7.079197851645841,1,CG11127
body,FBgn0026619,0.5511881602647,4.738279929436384,5.371838963270268,9.006897608630447e-8,4.727003884625205e-7,7.070140849180098,1,Taz
body,FBgn0062928,-0.520891018703411,5.720132470449676,-5.423548799418341,6.78896043936689e-8,3.64145218998994e-7,7.063659824825775,-1,hpRNA:CR33940
body,FBgn0036816,-0.32465493042459936,6.79931452062744,-5.458612440575062,5.596921788468655e-8,3.0543865295410685e-7,7.057200386746919,-1,Indy
body,FBgn0085212,0.9225949311933741,3.048107783890323,5.320181570177911,1.1916852941427386e-7,6.136666009618363e-7,7.053677445398476,1,CG34183
body,FBgn0034162,0.516863806388427,5.7513944711022305,5.41097185909773,7.273807679795441e-8,3.885666880774559e-7,7.046907529826303,1,CG6426
body,FBgn0035122,0.39791215574639693,6.027333972401485,5.423026033030345,6.808473790802628e-8,3.6489424326257605e-7,7.037434879831677,1,mRpL17
body,FBgn0036820,-0.3504289900921558,7.106137559269294,-5.4615468744319156,5.506928750459095e-8,3.0102712770589364e-7,7.009057292907852,-1,Grx1
body,FBgn0026404,0.7235031024605378,4.082887377427303,5.336675472532892,1.0900716928373692e-7,5.639898860817105e-7,6.9961390487834105,1,Dronc
body,FBgn0250850,-0.43586982878660496,5.711189367784565,-5.4077869328573085,7.401818042495377e-8,3.9444372323703077e-7,6.992937819081162,-1,rig
body,FBgn0023506,0.913493318456889,2.7457244004244887,5.299183344588375,1.3343873916722062e-7,6.828740457304612e-7,6.990532385244696,1,Es2
body,FBgn0036938,-1.5287887121064085,4.77035767850486,-5.362200299469697,9.491663079312601e-8,4.960472274854159e-7,6.970867597270514,-1,CG14187
body,FBgn0042111,0.8156976748343818,3.4418886139032607,5.295149629553872,1.363633825528314e-7,6.967564908060756e-7,6.922921400015206,1,CG18766
body,FBgn0263321,0.850373800273621,4.461142853795739,5.324959894283419,1.1613398712574794e-7,5.994482726365137e-7,6.890519016698919,1,CG43402
body,FBgn0032797,1.2335784347771623,1.9338643314463235,5.253114785221072,1.7077874542498552e-7,8.625507142202034e-7,6.877526822351974,1,Hasp
body,FBgn0043010,0.5196979271857955,4.915509794208014,5.344263310342155,1.0461940075306543e-7,5.421411972830246e-7,6.872405634265515,1,Fsn
body,FBgn0011703,-0.31217736860757483,7.371984514529393,-5.445836732914966,6.005630911034386e-8,3.256630402065824e-7,6.871916361079833,-1,RnrL
body,FBgn0033413,0.44924636824442565,5.309841241345093,5.356440184794293,9.79333057405314e-8,5.099045277511753e-7,6.852380939464634,1,prel
body,FBgn0040260,0.8743713869966312,4.149819231532118,5.29805518955465,1.3425053211763983e-7,6.864941673449452e-7,6.827870569271521,1,Ugt37D1
body,FBgn0002791,0.707561392025871,4.053046372044931,5.304041175529629,1.2999713562369896e-7,6.662986468132848e-7,6.826850779410597,1,mr
body,FBgn0032055,0.7751653572604518,5.684789893156248,5.357705444399513,9.726280707662428e-8,5.068147538319186e-7,6.823482554577097,1,Sgp
body,FBgn0004913,-0.45914449719713435,5.3733541290338716,-5.362096644552628,9.49701124398021e-8,4.960472274854159e-7,6.822329803288904,-1,Gnf1
body,FBgn0031484,0.9900815610746583,2.436018639135666,5.257487311792151,1.6683990473631888e-7,8.446029357552217e-7,6.822014043326703,1,CG3165
body,FBgn0051472,-0.4908958571865112,5.27750674023322,-5.355141357554304,9.862625064037253e-8,5.131061900404192e-7,6.821801955675857,-1,sgll
body,FBgn0265177,-0.39037378198286277,6.394175668529425,-5.400220204817781,7.714764296372617e-8,4.0880169228804457e-7,6.817186603594656,-1,CG44242
body,FBgn0261850,0.8274931634480347,3.4979565655123506,5.276018349074006,1.5110104066362137e-7,7.69071550622271e-7,6.814415476127104,1,Xpd
body,FBgn0051715,-0.35092125834643273,6.629885525903437,-5.408615632547054,7.368301814399811e-8,3.9297609676798994e-7,6.811600700916123,-1,CG31715
body,FBgn0031968,0.6433609106313654,4.641424508182865,5.310444078087184,1.2559198646788584e-7,6.456949527013336e-7,6.78462848228091,1,CG7231
body,FBgn0038737,1.0100709040334985,2.7551460149586564,5.249793043201675,1.7383102544729407e-7,8.766202632986241e-7,6.784254559200862,1,Mrm2
body,FBgn0013683,-0.4859066252412587,5.454829844926055,-5.348890509452727,1.0202817388490085e-7,5.299662491841296e-7,6.779092380042155,-1,ND4L
body,FBgn0005626,0.9609685957668668,3.3641936309107963,5.255452645528102,1.686617014498223e-7,8.531687297954088e-7,6.771500649932757,1,ple
body,FBgn0283649,0.5945953437749374,4.747212327657662,5.306607769336776,1.2821365958297537e-7,6.581834702713865e-7,6.725262867686187,1,elgi
body,FBgn0035087,0.33573584117916955,7.648148820069385,5.421076607305456,6.881720864700772e-8,3.682196615644612e-7,6.722219795837953,1,CG2765
body,FBgn0263396,-0.25637931607397313,9.461868543013164,-5.462161560723991,5.488256199316357e-8,3.0025601303414613e-7,6.7118943607156965,-1,sqd
body,FBgn0010926,0.7786139180648526,3.6123086640554884,5.267589502510346,1.5807301200764908e-7,8.02074172038812e-7,6.701257193938922,1,l(3)07882
body,FBgn0036318,0.5630009743822963,4.8648730239830345,5.303744484241739,1.302048431043936e-7,6.668434955253055e-7,6.694898756323669,1,Wbp2
body,FBgn0040309,0.2157934535147401,9.284825638615345,5.445791260862161,6.007136067070932e-8,3.256630402065824e-7,6.6500047757801415,1,Jafrac1
body,FBgn0032446,1.1336729704707609,2.1067696709156465,5.218774800725661,2.050012644269959e-7,1.0220533092281465e-6,6.640074418901698,1,IFT43
body,FBgn0051087,-0.9542110288691363,3.4407348620537506,-5.250733107541879,1.7296190438821217e-7,8.729067407957661e-7,6.63982386120686,-1,CG31087
body,FBgn0032390,0.6262632006382054,4.392729895703306,5.273223988080322,1.5337876068836262e-7,7.800608896261969e-7,6.618449450928491,1,dgt2
body,FBgn0000150,-0.4042375755578682,11.281765087808896,-5.470892198630817,5.229582408364889e-8,2.8753958124922664e-7,6.591983423719974,-1,awd
body,FBgn0038576,1.1361832253785595,1.7891872805916318,5.194351668569213,2.3328478995840573e-7,1.1525775948658723e-6,6.5578372124768824,1,Arp5
body,FBgn0034853,0.8851753893196537,2.9431513511754175,5.224083500694692,1.993079055627667e-7,9.959337287087794e-7,6.539460864917125,1,Ice1
body,FBgn0039732,1.0723440935124728,2.062407951620789,5.194742113581305,2.3280428040450745e-7,1.1519344980737706e-6,6.517233204198195,1,CG15525
body,FBgn0029838,0.5311398943708641,5.5024883741058055,5.293475437924166,1.375953962933828e-7,7.025056879078301e-7,6.51201501795706,1,CG4666
body,FBgn0015218,0.18970095853955726,8.607757658268394,5.405764279338812,7.484244789416753e-8,3.9786898735007743e-7,6.508247636422243,1,eIF4E1
body,FBgn0086253,0.8031609957946282,3.2504042391522385,5.217146030991488,2.067793720591052e-7,1.029357419122389e-6,6.493844472737552,1,rumi
body,FBgn0029755,0.6219933993624789,4.5010773589074775,5.245440816906945,1.7791018850385117e-7,8.944475532120224e-7,6.433678515823038,1,Sas10
body,FBgn0016131,0.6160328307008403,4.444304444876214,5.233128017156931,1.8995853383855453e-7,9.528354832359532e-7,6.429590422413951,1,Cdk4
body,FBgn0031318,0.8477356866917543,3.3351788062626735,5.198247100265066,2.2853344179794695e-7,1.133360417242307e-6,6.427924023128535,1,CG4887
body,FBgn0038446,-0.49219370533344975,5.623870130534404,-5.290903659283707,1.3950895101599263e-7,7.11171210760595e-7,6.426133474551651,-1,CG14903
body,FBgn0019624,0.2367350392124532,9.394768734120097,5.401778587731001,7.649281221178282e-8,4.056660851366129e-7,6.403962681155008,1,COX5A
body,FBgn0039204,0.9005649872703034,3.1886776124442195,5.187646800901212,2.416874915267944e-7,1.1896234612875748e-6,6.368492968841174,1,CG6607
body,FBgn0265101,-0.34663891602003005,6.261362623933959,-5.305802051278653,1.287709701406685e-7,6.60528782874443e-7,6.353436479089034,-1,Sgt1
body,FBgn0033547,0.8367631052415663,3.157785205305607,5.188362420323194,2.4077689368829677e-7,1.1869181805803894e-6,6.3464236618927,1,CG12935
body,FBgn0259101,0.8868428069860155,4.102305210890051,5.200346530709257,2.2601167203841856e-7,1.121700192697842e-6,6.341079618219974,1,CG42249
body,FBgn0034087,0.7102528805829333,3.7944297439230565,5.195572353592944,2.317857072772836e-7,1.1477581408549828e-6,6.322521587038858,1,clu
body,FBgn0015286,-0.45559742546378335,5.424825012889513,-5.2589580982666035,1.655348687101081e-7,8.391505019777578e-7,6.307113309442884,-1,Rala
body,FBgn0036279,1.1516071877079206,1.6654329397445107,5.129885389986432,3.2726790032398957e-7,1.5847670931741938e-6,6.2919300274041525,1,Ncc69
body,FBgn0034936,-0.3730325109587733,6.210651492425641,-5.293227789541513,1.377785497900459e-7,7.028950685953001e-7,6.288000848111249,-1,Stoml2
body,FBgn0034748,1.0508898350716551,2.217250129531219,5.143556583263036,3.0469422705353475e-7,1.4831008416758285e-6,6.2879522214010555,1,CG17807
body,FBgn0011284,-0.2723924257616961,12.152625076614683,-5.429601359389431,6.566947733350944e-8,3.5310096724869837e-7,6.280445228958019,-1,RpS4
body,FBgn0039252,0.5549256894221886,4.5663643325949765,5.217381330003734,2.0652158015684105e-7,1.0288529629631718e-6,6.27716396588758,1,CG11771
body,FBgn0283535,0.2640312537640117,8.134258759764549,5.347834035599977,1.026142633259342e-7,5.321698703717218e-7,6.265974232996667,1,Vha26
body,FBgn0052581,0.6299912853292917,4.174407146899814,5.19016699761847,2.384953470053893e-7,1.176553189728012e-6,6.259618538351204,1,sordd2
body,FBgn0030432,0.3888259933222793,6.070821370959922,5.272725883154053,1.5378824780401661e-7,7.815390398448325e-7,6.250607132798166,1,CG4404
body,FBgn0026433,0.5455784214447048,5.077089805285411,5.233663150716315,1.8941886694915608e-7,9.508537931737789e-7,6.238098074592002,1,Grip128
body,FBgn0261394,-0.25381339493323907,8.322282575266994,-5.348695794160365,1.0213594978888786e-7,5.301073447606366e-7,6.233926299788082,-1,Prosalpha3
body,FBgn0037473,1.1176354277896519,2.105597333139841,5.125111239768019,3.355251922411285e-7,1.6187921233878657e-6,6.232439749118799,1,CG10068
body,FBgn0034504,0.4946807829409394,4.890069403390736,5.215523802517152,2.08565164226151e-7,1.0374618153942277e-6,6.214432895846365,1,CG8929
body,FBgn0030788,-0.5270290992770574,4.922175579290173,-5.222340528056955,2.0116009132112493e-7,1.0036637029800587e-6,6.210781215478905,-1,Sap30
body,FBgn0261836,-0.5915805754827153,5.763977269891084,-5.258844579013179,1.6563524202663163e-7,8.391505019777578e-7,6.206024377769431,-1,Msp300
body,FBgn0003941,0.22202432294130148,11.82543015897093,5.405958697581223,7.476283400791374e-8,3.9776731103239544e-7,6.197564621090034,1,RpL40
body,FBgn0041588,0.5619272141004057,4.67772700491485,5.1936827908757,2.3411018858965578e-7,1.155787237361544e-6,6.147688589835582,1,eIF2D
body,FBgn0004574,0.5470061468964049,4.659642532835578,5.188219875200813,2.4095801178287194e-7,1.1869212625349556e-6,6.143285043316101,1,Rop
body,FBgn0261675,-0.9941036659182938,3.0525933821439013,-5.146766758309211,2.9961601494826034e-7,1.4605447845068642e-6,6.134689539202231,-1,Npc1b
body,FBgn0013342,1.3015753876212939,1.6288148620822862,5.097517702852256,3.873417832367534e-7,1.843096647297316e-6,6.132040592594507,1,nSyb
body,FBgn0052529,-0.6409794641138262,3.678336010341596,-5.149482733287726,2.953835545710793e-7,1.440980901231022e-6,6.127774632910121,-1,Hers
body,FBgn0030157,-0.5922213374670058,5.368888749680101,-5.2242874290124135,1.9909228047338353e-7,9.956128033406616e-7,6.115028116021456,-1,CG1468
body,FBgn0003053,-0.6894501012095047,4.470648889285538,-5.172898515916616,2.6121292733919384e-7,1.2818926941660734e-6,6.09728139014735,-1,peb
body,FBgn0039269,0.4248457833474788,5.680354685423013,5.227130261851061,1.9610979187966477e-7,9.82191920335625e-7,6.095714224678588,1,veli
body,FBgn0265082,1.0207811479304398,2.579276136819371,5.1021350893273905,3.7816287130809667e-7,1.8020282911029303e-6,6.0824981523756945,1,Cdep
body,FBgn0037686,0.2561803870312769,11.115254592012894,5.36894015534857,9.150108888812079e-8,4.790693953250656e-7,6.079143813424576,1,RpL34b
body,FBgn0030039,0.9075109578147624,2.7695946446263893,5.113728291032061,3.560332790630888e-7,1.7077132334929774e-6,6.074801243828265,1,CG12123
body,FBgn0037071,0.9335124026477781,2.509022163225947,5.1082527142526555,3.6632473420128434e-7,1.7545167167572074e-6,6.065029437994024,1,CG7632
body,FBgn0002542,0.8112779896295941,2.9726277154700465,5.1220019503889995,3.410108355147062e-7,1.6440522392556512e-6,6.054028653342,1,lds
body,FBgn0030321,0.35935070642950695,5.9947647340165995,5.235010727774259,1.88066437260432e-7,9.447860133113833e-7,6.042619808903701,1,CG1703
body,FBgn0030137,0.8146970351889271,3.2957990565581885,5.118602945474029,3.471067574977979e-7,1.6685482728841514e-6,6.029328764004271,1,CG15317
body,FBgn0259749,0.4288097044726147,5.256103314848415,5.1943526293259445,2.3328360640611187e-7,1.1525775948658723e-6,6.028227097553211,1,mmy
body,FBgn0036889,0.7821694748407593,3.1795047266782137,5.118674166747292,3.469779529219339e-7,1.6685482728841514e-6,6.023820607282604,1,CG14100
body,FBgn0030703,-0.2637668366590189,7.352194218211619,-5.280662070834489,1.4738811665823083e-7,7.507546515449466e-7,6.018045056111548,-1,MSBP
body,FBgn0003891,-0.34101641304532126,6.447660767675404,-5.2491132154066555,1.7446218092281887e-7,8.791289668570551e-7,6.010510572110631,-1,tud
body,FBgn0040323,1.0471175140399187,2.464758287061706,5.087651494610431,4.076816097590994e-7,1.9314944277923903e-6,6.00725611146369,1,GNBP1
body,FBgn0010398,0.8393709212408664,3.1814464009818453,5.10511790130328,3.723454280884278e-7,1.7781725018950627e-6,5.990987352702627,1,Lrr47
body,FBgn0021875,0.8913981153037058,3.212147760772907,5.101716731731658,3.789857914446239e-7,1.8046419728746177e-6,5.9756302838142386,1,Zfrp8
body,FBgn0030345,0.6118812879836542,4.48667714065922,5.150375087746727,2.940056036357983e-7,1.435323570533786e-6,5.973480379498511,1,CG1847
body,FBgn0000635,-0.6242565072119319,4.691293732147453,-5.157481938302011,2.832509900418217e-7,1.385906629847485e-6,5.965603196708396,-1,Fas2
body,FBgn0026666,0.6248705484171504,4.3142822356935255,5.143574957433168,3.046649254086778e-7,1.4831008416758285e-6,5.959512765092189,1,MagR
body,FBgn0033569,0.7472448678979566,3.3679631909231063,5.119862432685915,3.4483575957073544e-7,1.660058532164829e-6,5.957056670631692,1,CG12942
body,FBgn0085436,-0.3115379951548656,7.391851520973082,-5.269437645020248,1.565181502806007e-7,7.947979584905253e-7,5.94237070065971,-1,Not1
body,FBgn0027081,0.26254835096968776,7.085313241330554,5.254922684919274,1.6913936829797582e-7,8.549273527497994e-7,5.9332778357388545,1,ThrRS
body,FBgn0034500,0.5435243985156921,4.86020887952965,5.1524465354898235,2.9083083706257084e-7,1.4208793347128276e-6,5.913763012037053,1,CG11200
body,FBgn0044511,1.0294012786766302,2.0381081628480455,5.068659829848531,4.497763848061741e-7,2.120236205365879e-6,5.91187517941527,1,mRpS21
body,FBgn0027836,0.7206427601802057,3.7572321018735484,5.106470733280597,3.6973555700431077e-7,1.769564063217138e-6,5.905125934484702,1,Dgp-1
body,FBgn0032467,-0.48712818079004716,4.918645715794195,-5.160554515174696,2.7872000391515664e-7,1.3647526029382502e-6,5.899813402929188,-1,Ube4B
body,FBgn0086679,0.5811755743906764,4.44263784967317,5.133514908962598,3.211220908318036e-7,1.5596003466100004e-6,5.894246734755011,1,p
body,FBgn0038476,0.3925224677859873,6.458864163959099,5.223833737664778,1.9957230214104215e-7,9.96497690872812e-7,5.890223883293016,1,kuk
body,FBgn0053493,0.7249965519665187,4.514131472238415,5.131489945826533,3.245370404067293e-7,1.5738610455122804e-6,5.888319634885326,1,CG33493
body,FBgn0265356,0.8644470387071213,3.65780057516888,5.090809309328763,4.010618573960924e-7,1.9015016396803918e-6,5.883048429286631,1,tn
body,FBgn0038429,0.785593958144875,3.2569134174403396,5.09095966330841,4.007492723735908e-7,1.9013904871058681e-6,5.8812397181263965,1,CG14882
body,FBgn0085451,0.7657816606490688,3.396529969665316,5.096126791368309,3.9014870328103006e-7,1.8537701392890563e-6,5.875577056630739,1,htk
body,FBgn0036248,0.7222529948127616,3.8898188331392847,5.10287074225331,3.7672000758133224e-7,1.7964545104096017e-6,5.8717855485829205,1,ssp
body,FBgn0262166,1.0922937970149174,1.9813586905977876,5.051814869542343,4.906005715981535e-7,2.2994934845541394e-6,5.860250164133174,1,calypso
body,FBgn0020278,0.5646719558185778,4.497726993305651,5.130353481075213,3.264689509783979e-7,1.5820632436506594e-6,5.856638402090009,1,loco
body,FBgn0001186,-0.4013063750144896,6.2343390475760545,-5.2086412086988645,2.1630903256109092e-7,1.0751687060632908e-6,5.855996113895464,-1,Hex-A
body,FBgn0037981,1.0113803464429918,2.3706854739158802,5.050961404133801,4.927614613021905e-7,2.3079767589196613e-6,5.825808736604971,1,Spt3
body,FBgn0026415,-0.32877932467377846,7.480150181425142,-5.247625297774361,1.758513191932638e-7,8.854504402870618e-7,5.821919551204695,-1,Idgf4
body,FBgn0031049,0.333088660612729,7.137726771431227,5.231924004008345,1.9117819124085924e-7,9.58222397560892e-7,5.820031097357015,1,Sec61gamma
body,FBgn0033170,0.953364865599784,3.456016120418666,5.068698209034754,4.4968722890352534e-07,2.120236205365879e-6,5.805279478840898,1,sPLA2
body,FBgn0039507,0.9301312272193292,2.001060268189836,5.039126092496614,5.236911160363445e-7,2.4476139154619767e-6,5.802340575010424,1,mrt
body,FBgn0031881,0.6017838030413252,4.342942730849939,5.11181736300961,3.5959276399806e-7,1.723529166218107e-6,5.8001594728884385,1,MME1
body,FBgn0016076,0.8962839896042873,3.5155521339190017,5.062162073155892,4.651194735365891e-7,2.186294251591572e-6,5.788938558160588,1,vri
body,FBgn0004903,-0.4450009447575711,5.450156133699487,-5.161524139497975,2.773047461342928e-7,1.358834583143897e-6,5.775436496218331,-1,Rb97D
body,FBgn0040890,-0.3899489642930085,6.064194003569695,-5.184243811582364,2.460634307520205e-7,1.2102566347234755e-6,5.763297038199934,-1,ksh
